Product_Name,Brand,Reviews,Price,Origin,Rate,Platform,Category,Sold_Weekly,Sold_Monthly,Weekly_Revenue
Ghost Pepper Noodle Cheese Flavor 1pcs,mamee chef,0,5.59,Malaysia,0,Yami,Noodle,400,1600,2236
Wuhan Sesame Hot Sauce Konjac Rice Noodle 168g,ncds,0,3.29,Mainland China,0,Yami,Noodle,400,1600,1316
Dry Noodles-Coriander Noodle (Danzai Flavor) 504g 4pcs,lien haw foods,0,16.14,Taiwan,0,Yami,Noodle,400,1600,6456
Penang Mykuali Hokkien Prawn Noodle 4pcs,mykuali,0,7.19,Malaysia,0,Yami,Noodle,400,1600,2876
Penang Mykuali White Curry Noodle Rice Vermicelli Soup 90g,mykuali,0,4.79,Malaysia,0,Yami,Noodle,400,1600,1916
Penang Mykuali White Curry Noodle Vegetarian 4pcs,mykuali,0,7.99,Malaysia,0,Yami,Noodle,400,1600,3196
Penang Mykuali Gaeng Som Noodle 4pcs,mykuali,0,7.67,Malaysia,0,Yami,Noodle,400,1600,3068
Penang Mykuali White Fish Broth Noodle 4pcs,mykuali,0,7.99,Malaysia,0,Yami,Noodle,400,1600,3196
Penang Gaeng Som Noodle 85g,mykuali,0,3.19,Malaysia,0,Yami,Noodle,400,1600,1276
Emperor Herbs Chicken Noodle 90g x 5,a1,0,10.39,Malaysia,0,Yami,Noodle,300,1200,3117
Nagasaki Instant Noodle Tonkotsu 185g,marutai,0,4.5,Japan,5,Yami,Noodle,400,1600,1800
Penang White Curry Cup Noodle 95g,mykuali,0,3.19,Malaysia,0,Yami,Noodle,400,1600,1276
SHIANGHO Taiwan Flavor Noodle 280g,lien haw foods,0,10.44,Taiwan,4.5,Yami,Noodle,400,1600,4176
WINGSFOOD SEDAAP Instant Noodle Cup Original Flavour 85g,wingsmall,0,3.99,Korea,0,Yami,Noodle,400,1600,1596
HOT CUP Instant Noodle Cup Asam Laksa Flavour 60g,maggi,0,3.19,Malaysia,0,Yami,Noodle,400,1600,1276
Penang Mykuali Fish Broth Cup Noodle 75g,mykuali,0,3.19,Malaysia,0,Yami,Noodle,400,1600,1276
Lee Fah Mee Instant Noodle With Abalone And Chicken Flavour 70g x 5,myojo,0,11.19,Japan,0,Yami,Noodle,400,1600,4476
MARUKIN Kurume Instant Noodle 194g,marutai,0,4.5,Japan,5,Yami,Noodle,400,1600,1800
JINGJIMEN NOODLS Scallion Flavor Noodle 456g 4pcs,lien haw foods,0,14.24,Taiwan,0,Yami,Noodle,400,1600,5696
JINGJIMEN NOODLS Black Sesame Noodle 342g 3pcs,lien haw foods,0,14.24,Taiwan,0,Yami,Noodle,400,1600,5696
Penang Hokkien Prwan Noodle 85g,mykuali,0,3.99,Malaysia,0,Yami,Noodle,400,1600,1596
Instant Cup Noodle Soto Flavor 65g,indomie,0,5.99,Indonesia,0,Yami,Noodle,400,1600,2396
Lontong Flavour Instant Noodle 84g,mamee chef,0,3.6,Malaysia,0,Yami,Noodle,400,1600,1440
HOT MEALZ Instant Noodle Bowl Curry Laksa Chicken Flavour 96g,maggi,0,5.99,Malaysia,0,Yami,Noodle,400,1600,2396
HOT CUP Instant Noodle Cup Tom Yam Flavour 61g,maggi,0,3.19,Malaysia,0,Yami,Noodle,400,1600,1276
Instant Hot Pot Noodle Spicy 5 Packs,yumei,272,21.99,Mainland China,4.7,Yami,Noodle,400,1600,8796
"?€?Low Price Guarantee?€?Multi Functional Automatic Pasta Noodle Maker Machine JYN-L10, 120V",joyoung,114,159.99,Mainland China,4.8,Yami,Noodle,400,1600,63996
Korean Glass Noodle Sauce (Japchae) 957g,ajumma republic,0,9.99,Korea,0,Yami,Noodle,300,1200,2997
Rice Noodle Seasoning 150g,hxby,0,2.19,Mainland China,0,Yami,Noodle,400,1600,876
Pepper Spicy Noodle Soup 77g,gaoqunsheng,32,3.29,Mainland China,4.6,Yami,Noodle,400,1600,1316
Koikeya Cup Noodle Potato Chips Spicy Seafood Flavor 50g,nissin,0,1.99,Japan,4.8,Yami,Noodle,400,1600,796
Cool Noodle with Chili Oil Flavoring 150g,ah hung,2,1.49,Unclear,5,Yami,Noodle,300,1200,447
Noodle Sauce Spicy Flavor 8packs 240g,santapai,40,2.49,Mainland China,4.6,Yami,Noodle,400,1600,996
Noodle Sauce Original Flavor 8packs 240g,santapai,15,2.39,Mainland China,4.2,Yami,Noodle,400,1600,956
Kojac Noodle,yuquan,0,1.99,Mainland China,4.8,Yami,Noodle,400,1600,796
Noodle Sauce Hot & Sour Flavor 8packS 240g,santapai,36,2.49,Mainland China,4.6,Yami,Noodle,400,1600,996
Baked Korean Cold Noodle 510g*3pcs,chunxiang,0,11.59,Mainland China,4.7,Yami,Noodle,200,800,2318
Buckwheat Noodle Soup Soba Dipping Sauce 360ml,ottogi,0,4.99,Korea,0,Yami,Noodle,400,1600,1996
I Will Forget My Mistake Tonight Rice! Bread! Noodle!,shinyakoso,0,2.29,Japan,5,Yami,Noodle,400,1600,916
Bamboo Chinese Noodle Cooking Long Chopsticks 30cm 2pairs Mao bamboo,suncha,0,1.79,Mainland China,5,Yami,Noodle,400,1600,716
DZ Hot & Sour Glass Noodle Seasoning 240g,dezhuang,0,3.99,Mainland China,4.7,Yami,Noodle,400,1600,1596
Chongqing Noodle Seasoning 45?? 240g,dezhuang,0,3.99,Mainland China,4.6,Yami,Noodle,400,1600,1596
Knife-Cut Noodles 400g,hsintungyang,417,3.29,Taiwan,4.8,Yami,Noodle,400,1600,1316
Buckwheat Noodles,nongfuman,0,2.79,Mainland China,0,Yami,Noodle,400,1600,1116
Yunan Miaojia Sour soup vermicelli,yumei,2,4.69,Mainland China,5,Yami,Noodle,400,1600,1876
Buckwheat Slice Noodles,nongfuman,0,4.99,Mainland China,0,Yami,Noodle,400,1600,1996
Bun Tuoi Rice Stick ( L ) 907g,dragonfly brand,0,4.99,Mainland China,0,Yami,Noodle,400,1600,1996
Jiangxi Rice Vermicelli (L) 400g,dragonfly brand,5,1.99,Mainland China,5,Yami,Noodle,400,1600,796
Yam Noodles,nongfuman,1,2.99,Mainland China,5,Yami,Noodle,400,1600,1196
Potato Thread 180g,big green,66,2.49,Mainland China,4.8,Yami,Noodle,300,1200,747
Yam Sliced Noodles,nongfuman,0,5.49,Mainland China,0,Yami,Noodle,400,1600,2196
Organic Bean Thread Noodles 120g,big green,14,3.89,Mainland China,4.3,Yami,Noodle,400,1600,1556
Sliced Noodles(Instant Wet Noodles) 720g,km,1,3.99,Mainland China,1,Yami,Noodle,400,1600,1596
Itsuki Kumamoto Akakara Ramen 102g,singlin,1,3.29,Taiwan,5,Yami,Noodle,400,1600,1316
Egg Flavor Sliced Noodles 1000g,km,0,4.99,Mainland China,0,Yami,Noodle,400,1600,1996
Original Flavor Sliced Noodles 1000g,km,0,4.99,Mainland China,0,Yami,Noodle,400,1600,1996
Bun Tuoi Rice Stick ( S) 907g,dragonfly brand,0,4.99,Mainland China,0,Yami,Noodle,400,1600,1996
Dried Noodles (Kal) 3Ib,yissine,0,4.99,Korea,0,Yami,Noodle,400,1600,1996
Coarse Grain Noodles 280g,km,0,2.49,Mainland China,0,Yami,Noodle,400,1600,996
Sweet Potato Vermicelli 400g,tian yu,0,3.29,Mainland China,0,Yami,Noodle,400,1600,1316
Sweet Potato Vermicelli 567g,dragonfly brand,11,4.99,Mainland China,5,Yami,Noodle,400,1600,1996
Itsuki Kurume Hotomeki Ramen 102g,singlin,0,3.29,Taiwan,0,Yami,Noodle,400,1600,1316
YAMAIMO IRI Zarusoba 300g,jb,1,1.99,Japan,5,Yami,Noodle,400,1600,796
Org Buck Wheat Noodles 907g,weiquan,31,4.39,United States,4.9,Yami,Noodle,400,1600,1756
Itsuki Hokkaido Shio Mellow Salt Ramen 171g,singlin,0,4.99,Taiwan,0,Yami,Noodle,400,1600,1996
Itsuki Tokyo Shoyu Soy Sauce Ramen 175g,singlin,0,4.99,Taiwan,0,Yami,Noodle,400,1600,1996
Beijing Style Noodles 340g,chunsi,81,1.69,Mainland China,4.8,Yami,Noodle,400,1600,676
Soba Noodles 200g,mr fang's store,0,3.69,Mainland China,0,Yami,Noodle,400,1600,1476
Bun Bo Hue Rice Stick 2lbs,dragonfly brand,0,5.49,Mainland China,0,Yami,Noodle,400,1600,2196
Bean Vermicelli 10.5oz,other brands,0,3.99,Unclear,0,Yami,Noodle,400,1600,1596
Clean Noodles 260g,other brands,0,2.19,Unclear,0,Yami,Noodle,400,1600,876
Choung Soo Mul Naengmyeon Korean Cold Noodles 720g,haitai,1,6.39,Korea,5,Yami,Noodle,400,1600,2556
Henan Style Noodles 340g,chunsi,63,1.69,Mainland China,4.7,Yami,Noodle,25,100,42
Konnyaku Pearl Rice 200g,ddzz,0,2.29,Mainland China,0,Yami,Noodle,400,1600,916
Korean Kalguksu Knife Cut Noodles 3lbs,jayone,0,6.99,Korea,0,Yami,Noodle,400,1600,2796
Classic Quick-Cooking Wide Bean Thread (Vermicelli) 180g,zhongnong,0,4.99,Taiwan,0,Yami,Noodle,400,1600,1996
Jiangxi Rice Vermicelli (S) 400g,dragonfly brand,2,1.99,Mainland China,5,Yami,Noodle,400,1600,796
Jiangxi Rice Vermicelli (XL) 400g,dragonfly brand,0,1.99,Mainland China,0,Yami,Noodle,400,1600,796
Green Bean Vermicelli 500g,double pagoda,0,1.99,Mainland China,0,Yami,Noodle,400,1600,796
Sliced Thin Noodles 400g,hsintungyang,187,2.99,Taiwan,4.8,Yami,Noodle,400,1600,1196
Vermicelli Green 14oz,dragonfly brand,0,3.79,Mainland China,0,Yami,Noodle,400,1600,1516
Classic Fans 200g,zhongnong,0,4.99,Taiwan,0,Yami,Noodle,400,1600,1996
Organic Somen 907g,weiquan,7,4.39,United States,3.9,Yami,Noodle,400,1600,1756
Sichuan Style Noodles 340g,chunsi,86,1.69,Mainland China,4.8,Yami,Noodle,400,1600,676
Noogle Yakisoba Otakuku 370g,otafuku,1,4.29,Japan,5,Yami,Noodle,400,1600,1716
Hot Noodles with Sichuan Pepper Dressing Portion for Two 240g EXP: DD/MM/YY,shanfeng,2,7.79,Taiwan,4,Yami,Noodle,400,1600,3116
Somen Tsuyu 360ml,marutomo,1,5.99,Japan,5,Yami,Noodle,400,1600,2396
Menraku Spicy Miso 188.4g,hikari,2,3.29,Japan,4.5,Yami,Noodle,400,1600,1316
Thin Noodles 525g,shin horng,0,3.69,Taiwan,0,Yami,Noodle,400,1600,1476
Menraku Seafood 195g,hikari,2,3.29,Japan,4,Yami,Noodle,400,1600,1316
Menraku Yakisoba Soy Sauce Flavor 118g,hikari,7,2.49,Japan,3.3,Yami,Noodle,400,1600,996
Dried Soba Noodles 800g,yumei,0,4.69,Mainland China,4.8,Yami,Noodle,400,1600,1876
FLOUR NOODLES 600g,sunchi,0,5.99,Taiwan,4.8,Yami,Noodle,400,1600,2396
QQ Vermicelli Glass Noodles 200g,sautao,0,2.69,Hong Kong,4.8,Yami,Noodle,400,1600,1076
Danzai Noodles 280g,shin horng,0,1.89,Taiwan,0,Yami,Noodle,400,1600,756
Bamboo Charcoal Sliced Noodles 400g,hsintungyang,12,3.99,Taiwan,4.2,Yami,Noodle,400,1600,1596
Menraku Shoyu Tonkotsu 191g,hikari,1,3.29,Japan,3,Yami,Noodle,400,1600,1316
Menraku Shoyu Ramen 181g,hikari,0,3.29,Japan,0,Yami,Noodle,400,1600,1316
Hot Noodles with Garlic Pepper Dressing Portion for Two 236g EXP: DD/MM/YY,shanfeng,3,7.99,Taiwan,4.3,Yami,Noodle,400,1600,3196
Traditional Noodles 500g,chiahe flour,0,3.59,Taiwan,0,Yami,Noodle,400,1600,1436
Jiangxi Rice Vermicelli(M) 400g,dragonfly brand,2,1.99,Mainland China,5,Yami,Noodle,400,1600,796
Nutrition Noodles 200g,shin horng,0,1.89,Taiwan,0,Yami,Noodle,400,1600,756
Japanese Style Spaghettis 7 Min,hagoromo,0,7.99,Japan,0,Yami,Noodle,400,1600,3196
BGREEN Organic White Rice Angel Hair Pasta 250g,big green,5,4.79,Mainland China,3,Yami,Noodle,400,1600,1916
JFC Japanese Tomoshiraga Oriental Somen Noodles 1lb,j basket,0,2.19,Japan,4.9,Yami,Noodle,400,1600,876
Rice Vermicelli 300g,sunlight,0,1.99,Taiwan,4.6,Yami,Noodle,400,1600,796
Jiangxi Rice Stick (Fine) 300g,bamboo garden,0,1.69,Mainland China,4.9,Yami,Noodle,200,800,338
Menraku Hiyashi Sesame 218g,hikari,0,3.29,Japan,0,Yami,Noodle,400,1600,1316
Organic Udon Noodles 269g,hakubaku,0,2.79,Japan,4.9,Yami,Noodle,400,1600,1116
Dried Ramen Noodles 800g,yumei,0,4.69,Mainland China,4.7,Yami,Noodle,400,1600,1876
Original Wide Noodles 1000g,km,0,5.99,Mainland China,5,Yami,Noodle,400,1600,2396
Rice Vermicelli 400g,tiger,0,3.49,Japan,4.8,Yami,Noodle,400,1600,1396
Sweet Potato Vermicelli 340g,dragon,0,2.39,Mainland China,4.8,Yami,Noodle,400,1600,956
Longkou Bean Thread Noodles 180g,double pagoda,0,1.29,Mainland China,4.9,Yami,Noodle,400,1600,516
Ramen Noodles 500g,chiahe flour,0,3.59,Taiwan,0,Yami,Noodle,400,1600,1436
Japanese Dried Somen Noodles 800g,hime,0,4.49,Japan,4.9,Yami,Noodle,400,1600,1796
Bean Threads 300g,hehuan,0,2.69,Mainland China,4.9,Yami,Noodle,400,1600,1076
Long Life Noodles 250g,sunlight,0,1.69,Taiwan,4.4,Yami,Noodle,400,1600,676
Jiangxi Rice Stick (Lai Fan) 300g,bamboo garden,0,1.69,Mainland China,5,Yami,Noodle,200,800,338
Mung bean Longkou Vermicelli  500g,panda,0,3.39,Mainland China,4.9,Yami,Noodle,400,1600,1356
Guilin Ricestick Vermicelli (S) 400g,dragonfly brand,3,1.99,Mainland China,5,Yami,Noodle,400,1600,796
Agar Seaweed Gelatine Square White 15g,hime,0,4.29,Japan,0,Yami,Noodle,400,1600,1716
Raw Vermicelli 200g,sunlight,0,1.99,Taiwan,4.5,Yami,Noodle,400,1600,796
Buckwheat Noodles 250g,nanshizhao,3,7.59,Mainland China,5,Yami,Noodle,400,1600,3036
"?€?Low Price Guarantee?€?Electric S.S Hot Pot Kettle 1.2 L, 1 Year Mfg Warranty, NPC-1205, 120V",narita,0,25.99,United States,4.8,Yami,Noodle,400,1600,10396
Corn Flour Noodles 250g,nanshizhao,1,7.59,Mainland China,5,Yami,Noodle,400,1600,3036
Liujia water25 Flat rice noodle 300g,sunway snack,3,3.69,United States,5,Yami,Noodle,400,1600,1476
Fully automatic small electric noodle and noodle all-in-one machine blue version,bear,0,159,Mainland China,0,Yami,Noodle,25,100,3975
Oden Cooking Kitchen Utensils Spicy and Spicy Rice Vermicelli Rice Noodle Colander 10cm Steel Handle Powder Fence (30,bear,0,29.9,Mainland China,0,Yami,Noodle,200,800,5980
Silicone Utensils Cooking Kitchenware Tool Set Multifunction Handle Non-Stick Spatula Ladle Shovel Noodle spoon,timeswood,0,12.49,Mainland China,0,Yami,Noodle,400,1600,4996
MOMMY'S NOODLE WITH PORK AND BEAN PASTE 12oz/ea,wewokit,0,10.16,United States,4.2,Yami,Noodle,400,1600,4064
Crispy Noodle BBQ Chicken Wing Flavor 40g,unif,0,0.85,Taiwan,0,Yami,Noodle,400,1600,340
Household automatic noodle gun noodle pressing machine and noodle all-in-one machine green version,bear,0,159,Mainland China,0,Yami,Noodle,25,100,3975
Household automatic small electric noodle pressing machine multi-function noodle pressing machine smart handheld noodl,dayu,0,194.4,Mainland China,0,Yami,Noodle,400,1600,77760
[Mainland China Direct Mail] Huaxizi Air Loose Powder/Loose Powder Makeup Powder 04 Noodle Ruotao (soft powder micro pearlescent),florasis,0,49.9,Mainland China,0,Yami,Noodle,400,1600,19960
[Mainland China Direct Mail] Yao Duoduo dried chili seasoning red chili chili powder noodle chili hot pot base 40g,yaoduoduo,0,7.9,Mainland China,0,Yami,Noodle,400,1600,3160
Household automatic small electric noodle pressing machine multi-function noodle pressing machine smart handheld noodl,dayu,0,194.4,Mainland China,0,Yami,Noodle,400,1600,77760
[Mainland China Direct Mail] Li Ziqi Black Sesame and Walnut Powder Breakfast Instant Nutritious Rice Noodle 360g*1,liziqi,0,49.9,Mainland China,0,Yami,Noodle,400,1600,19960
Honey Butter Chip 60g,haitai,1213,2.19,Korea,4.7,Yami,Noodle,400,1600,876
PANPAN Wheat Crunch Chicken Flavor 105g,asia foods,270,1.79,Mainland China,4.8,Yami,Noodle,300,1200,537
Mimi Shrimp Flavored Chips 10 Packs 180g,aishang,150,2.99,Mainland China,4.7,Yami,Noodle,300,1200,897
GGE BBQ Cube Wheat Cracker 80g,weilih,400,1.89,Taiwan,4.6,Yami,Noodle,400,1600,756
Soybean Snacks 360g,weilong,10,6.49,Mainland China,4.8,Yami,Noodle,400,1600,2596
No Preservatives Soft Tofu 340g,morinaga,333,1.69,Japan,4.8,Yami,Noodle,400,1600,676
Potato Chips Garlic Roasted Oyster Flavor 70g,lay's,17,2.49,Mainland China,4.6,Yami,Noodle,400,1600,996
Potato Chips Spicy Hot Pot Flavor 70g,lay's,260,2.49,Mainland China,4.7,Yami,Noodle,400,1600,996
GGE Seaweed Cracker 80g,weilih,192,1.89,Taiwan,4.6,Yami,Noodle,400,1600,756
GGE Seaweed Cracker 80g,weilih,192,1.89,Taiwan,4.6,Yami,Noodle,400,1600,756
"Potato Chips Cucumber Flavor, 70g",lay's,405,2.29,Mainland China,4.7,Yami,Noodle,400,1600,916
Potato Farm Hokkaido Premium Potato Chips Jaga Pokkuru 18g*10 Packs,calbee,103,17.99,Japan,4.8,Yami,Noodle,300,1200,5397
Spicy Rice Cake Sticks Snack 230g,haitai,301,3.49,Korea,4.5,Yami,Noodle,400,1600,1396
CALBEE MY POTE GARLIC HERB BUTTR 60g,calbee,18,1.49,Japan,4.4,Yami,Noodle,25,100,37
Rich Cut Chili Chips 54g (New and old packaging randomly sent),koikeya,199,1.89,Japan,4.6,Yami,Noodle,400,1600,756
Soybean Roll 14pc 6.35oz,dragonfly brand,1,5.99,Mainland China,5,Yami,Noodle,400,1600,2396
GGE Baked Rice Snack Chocolate Flavor 45g,weilih,200,1.89,Taiwan,4.7,Yami,Noodle,400,1600,756
Sour Cream Onion Chips 47g,lay's,5,1.99,Mainland China,4.4,Yami,Noodle,400,1600,796
Potato Chips Sweet Basil Flavor 50g,lay's,13,1.99,Mainland China,4.4,Yami,Noodle,400,1600,796
PANPAN Wheat Crunch Spicy Chicken Flavor 105g,asia foods,161,1.89,Mainland China,4.7,Yami,Noodle,300,1200,567
MY POTE Potato Chips Onion Soup 60g,calbee,40,1.49,Japan,4.2,Yami,Noodle,25,100,37
Potato Chips Tomato Flavor 90g,lay's,0,3.79,Mainland China,0,Yami,Noodle,400,1600,1516
JagaRico Potato Stick Sukiyaki Flavor 52g,calbee,47,2.09,Japan,4.9,Yami,Noodle,400,1600,836
Stax Original Flavor 90g,lay's,0,3.29,Mainland China,0,Yami,Noodle,400,1600,1316
GGE Soy Sauce Ramen Wheat Cracker 80g,weilih,135,1.89,Taiwan,4.7,Yami,Noodle,400,1600,756
Potato Chips BBQ Flavor 47g,lay's,4,1.99,Mainland China,4.2,Yami,Noodle,400,1600,796
Mimi Crab Flavored Chips 10 Packs 180g,aishang,132,2.49,Mainland China,4.6,Yami,Noodle,300,1200,747
?€?Editor's Pick?€?Kettle Chips Light Salt Flavor 150g*1 & Black Pepper Flavor 150g*1,calbee,9,5.99,Japan,4.6,Yami,Noodle,400,1600,2396
Shrimp Chips Sriracha Mayo 94g,calbee,1,2.29,Japan,5,Yami,Noodle,400,1600,916
?€?Editor's Pick?€?Hot Snacks,calbee,0,20.99,Japan,0,Yami,Noodle,200,800,4198
MY POTE White Truffle Potato Chips 60g,calbee,0,1.99,Japan,0,Yami,Noodle,400,1600,796
MY POTE Potato Chips Himalayan Pink Salt 60g,calbee,42,1.49,Japan,4.4,Yami,Noodle,400,1600,596
No Preservatives Firm Ferme Tofu 349g,morinaga,122,1.69,Japan,4.7,Yami,Noodle,400,1600,676
Umaibo Corn Cracker Cheese Flavor 30 Pieces English Version,riska,17,6.69,Japan,4.9,Yami,Noodle,400,1600,2676
Japanese Shrimp Cracker 2.92oz,kameda,1,3.49,Japan,5,Yami,Noodle,400,1600,1396
Turtle Chip Choco Churos Flavor 160g,orion,4,4.39,Korea,4.8,Yami,Noodle,400,1600,1756
Stax Cucumber Flavor 104g,lay's,244,3.29,Mainland China,4.7,Yami,Noodle,400,1600,1316
Clover Chips BBQ Flavor 145g,leslie's,0,2.29,Philippine,0,Yami,Noodle,400,1600,916
Potato Chips  Tomato Flavor 122g,v-loong,0,2.99,Mainland China,0,Yami,Noodle,400,1600,1196
Rice Crackers Bites Original Flavor  3.5oz,want want,1,1.99,Taiwan,5,Yami,Noodle,400,1600,796
Salted Egg Yolk Fish Skin Crisps 105g,golden duck,0,7.99,Singapore,0,Yami,Noodle,400,1600,3196
Super Potato Chips Sour Cream & Onion 1.98oz,calbee,0,2.49,Japan,0,Yami,Noodle,400,1600,996
Konjac Liangpi Low Calorie 0 Fat 220g,mr fang's store,0,3.79,Mainland China,0,Yami,Noodle,400,1600,1516
LESLIE'S Banana Thins Honey Dipped 100g,leslie's,1,1.99,Philippine,5,Yami,Noodle,400,1600,796
Rice Stick Seafood Flavor 75g,koikeya,1,2.09,Japan,5,Yami,Noodle,400,1600,836
Konjac Vegetarian Hairy Belly Low Calorie 0 Fat 220g,mr fang's store,0,3.79,Mainland China,0,Yami,Noodle,400,1600,1516
Egg Great Original Flavor 180g,zsxx,0,3.49,Mainland China,0,Yami,Noodle,400,1600,1396
BBQ Potato Straw Chips Tomato Flavor 80g,kaka,0,4.69,Taiwan,0,Yami,Noodle,400,1600,1876
Jaga Chocolate Potato Chips 40g,bourbon,17,2.49,Japan,4.6,Yami,Noodle,400,1600,996
Rice Crackers Bites Spicy Flavor  3.5oz,want want,1,1.59,Taiwan,5,Yami,Noodle,400,1600,636
Orion Turtle Chips Flamin Lime,orion,0,4.89,Korea,0,Yami,Noodle,400,1600,1956
?€?Editor's Pick?€?Asian Salsa & Chips,other brands,0,6.99,Unclear,0,Yami,Noodle,400,1600,2796
MIZUHO Mini Wasabi Rice Crackers 90g,mizuho,2,1.99,Japan,5,Yami,Noodle,400,1600,796
Sapporo Corn Senbei Grilled 6pcs,yoshimi,6,14.99,Japan,4.8,Yami,Noodle,400,1600,5996
Baked Potato Slim 80g,haitai,137,1.89,Korea,4.5,Yami,Noodle,400,1600,756
Rice Cracker Soft Salad New 139g,kameda,0,3.99,Japan,0,Yami,Noodle,400,1600,1596
Potato Chips Fleur De Sel Flavor 100g TW,huayuan,0,3.99,Taiwan,0,Yami,Noodle,400,1600,1596
Conch Shape Snack 300g,mirae bakery,0,3.99,Korea,0,Yami,Noodle,400,1600,1596
Clover Chips Cheese Flavor 145g,leslie's,1,1.99,Philippine,5,Yami,Noodle,400,1600,796
Potato Chips Crispy Grilled Fish Flavor 70g,lay's,0,2.49,Mainland China,0,Yami,Noodle,400,1600,996
Korean Snack Puffed Star Snack Macaroni 297g,assi brand,0,8.19,Korea,0,Yami,Noodle,200,800,1638
Rick Cracker-Yuzu Flavor 80g,jayone,0,2.49,Korea,0,Yami,Noodle,400,1600,996
Shrimp Snack Cheese Flavor,marco polo,0,1.59,Indonesia,0,Yami,Noodle,400,1600,636
Puffed Grain Snack-Round-Small 100g,jayone,0,3.69,Korea,0,Yami,Noodle,400,1600,1476
?€?Hnamatsuri Limited Edition?€?Baked Rice Cracker 50g,befco,0,3.49,Japan,0,Yami,Noodle,25,100,87
Korean Oranda Snack 300g,other brands,0,3.99,Unclear,0,Yami,Noodle,400,1600,1596
Oishi Seaweed Flavor Cracker 80g,oishi,0,3.99,Mainland China,0,Yami,Noodle,400,1600,1596
Japanese Traditional Seaweed Rice Cracker 85g,shirakiku,53,2.99,Japan,3.9,Yami,Noodle,400,1600,1196
GGE Wheat Cracker Original Ramen Flavor 80g,weilih,84,1.89,Taiwan,4.4,Yami,Noodle,400,1600,756
Chocolate  Brownie Crispy 90g,bruno,0,2.99,Japan,0,Yami,Noodle,400,1600,1196
Shrimp Snack Original Flavor 70g,marco polo,0,1.59,Indonesia,0,Yami,Noodle,400,1600,636
ANPANMAN KOUYA TOFU,misuzu,0,4.99,Japan,0,Yami,Noodle,400,1600,1996
Bino 4 Strip Tasty Salt,tohato,0,2.39,Japan,0,Yami,Noodle,400,1600,956
Sweet Potato Crispy Crunch-Plum Flavor 150g,yingbo,0,7.69,Taiwan,0,Yami,Noodle,400,1600,3076
Konjac Noodles Low Calorie 0 Fat 220g,mr fang's store,0,3.79,Mainland China,0,Yami,Noodle,400,1600,1516
Puffed Corn 14.1oz,arirang,0,8.69,Korea,0,Yami,Noodle,200,800,1738
Potato Chips TW Popcorn Chicken Flavor 100g,huayuan,0,3.99,Taiwan,0,Yami,Noodle,400,1600,1596
Egg Great With Add Calcium 180g,zsxx,1,3.49,Mainland China,5,Yami,Noodle,400,1600,1396
Karamucho Hot Chili Potato Sticks 40g,koikeya,86,1.89,Japan,4.6,Yami,Noodle,400,1600,756
Japanese Pride Potato Vege Flavor 63g,koikeya,0,3.29,Japan,5,Yami,Noodle,400,1600,1316
Fried Paste 150g,other brands,0,3.69,Unclear,0,Yami,Noodle,400,1600,1476
Orio Turtle Chips--Sweet Corn Flavor 560g,orion,0,18.99,Korea,0,Yami,Noodle,400,1600,7596
No Preservatives Extra Firm Extra Ferme Tofu 349g,morinaga,62,1.69,Japan,4.6,Yami,Noodle,400,1600,676
Spicy Seaweed Chips 57g,koikeya,55,1.99,Japan,4.8,Yami,Noodle,400,1600,796
JAGABEE KETCHUP 3P 90g,calbee,8,3.69,Japan,4.1,Yami,Noodle,400,1600,1476
Peanut Butter Brownie Crispy 90g,bruno,0,2.99,Japan,0,Yami,Noodle,400,1600,1196
Mocha Brownie Crispy 90g,bruno,0,2.99,Japan,0,Yami,Noodle,400,1600,1196
Potato Chips BBQ Flavor 100g,zidi potato,14,2.99,Mainland China,4.8,Yami,Noodle,400,1600,1196
Potato Chips Black Pepper & Chili Flavor 100g,huayuan,0,3.99,Taiwan,0,Yami,Noodle,400,1600,1596
Vegetable Chips Barbecue 142g,pulp pantry,0,5.69,United States,0,Yami,Noodle,400,1600,2276
Potato Chips BBQ Flavor 122g,v-loong,0,2.99,Mainland China,0,Yami,Noodle,400,1600,1196
Ya Potato Spicy Crayfish Flavor 70g,orion,0,3.29,Korea,0,Yami,Noodle,400,1600,1316
Potato Chips Sauerkraut Flavor 28g,lay's,22,2.49,Mainland China,4.5,Yami,Noodle,400,1600,996
Koikoya Potato Chips Hot Chili Seaweed Flavor,koikeya,3,5.29,Japan,5,Yami,Noodle,400,1600,2116
Seaweed&Salt Potato Chips,calbee,48,2.19,Japan,4.7,Yami,Noodle,400,1600,876
Crispy Ramen Snack Yakisoba Flavor 74g,babystar,6,1.69,Japan,4.5,Yami,Noodle,25,100,42
Potato Chips Lemon Flavor 42g,lay's,1,1.99,Mainland China,5,Yami,Noodle,400,1600,796
Korean Rice Snack 8.8oz,arirang,0,6.99,Korea,0,Yami,Noodle,200,800,1398
Jagabee Lightly Salted 3p 3.18oz,calbee,2,3.89,Japan,5,Yami,Noodle,400,1600,1556
Sweet Potato Crispy Crunch-Original Flavor 150g,yingbo,0,7.69,Taiwan,0,Yami,Noodle,400,1600,3076
Konjac Silk Knot Low Calorie 0 Fat 220g,mr fang's store,0,3.79,Mainland China,0,Yami,Noodle,400,1600,1516
Sweet Potato Crispy Crunch-Pepper Flavor 150g,yingbo,0,7.69,Taiwan,0,Yami,Noodle,400,1600,3076
