Product_Name,Brand,Reviews,Price,Origin,Rate,Platform,Category,Sold_Weekly,Sold_Monthly,Weekly_Revenue
?€?Frozen?€?Spicy Brined Duck Neck 84g,chun wei kitchen,5,2.99,United States,5,Yami,Dried Seafood,200,800,598
Hawthorn Roll (L) 120g,big green,46,1.89,Mainland China,4.7,Yami,Dried Seafood,300,1200,567
Crispy JuJube 90g,yifen,3,3.99,Mainland China,5,Yami,Dried Seafood,400,1600,1596
?€?Frozen?€?Spicy Brined Duck Wings 70g,chun wei kitchen,2,2.79,United States,4.5,Yami,Dried Seafood,200,800,558
?€?Frozen?€?Kuromame Edamame 453g,asia foods,0,3.29,Mainland China,0,Yami,Dried Seafood,300,1200,987
Salted Preserved Fruit 170g,ten wow,59,5.99,Mainland China,4.9,Yami,Dried Seafood,400,1600,2396
?€?Frozen?€? Candied Haws Skewer(Original) 70g,glt,0,2.69,Mainland China,0,Yami,Dried Seafood,400,1600,1076
PENGUIN Siikworm Pupa In Can 130g,penguin's,16,1.99,Japan,4.9,Yami,Dried Seafood,400,1600,796
?€?Frozen?€?Spicy Brined Chicken Feet 55g,chun wei kitchen,3,2.69,United States,5,Yami,Dried Seafood,200,800,538
Jack Fruit Chip 200g,fruit food,8,3.89,Vietnam,5,Yami,Dried Seafood,25,100,97.25
Stinky Tofu Cumin Flavor,yumizhixiang,2,8.49,Mainland China,4,Yami,Dried Seafood,400,1600,3396
Salted Preserved Half Plum 115g,ten wow,4,4.59,Mainland China,5,Yami,Dried Seafood,400,1600,1836
Crisp Plum,shun tai,3,14.99,Japan,4.3,Yami,Dried Seafood,400,1600,5996
Candied Fruit College Plum Slices 90g,yifen,4,3.79,Mainland China,5,Yami,Dried Seafood,400,1600,1516
JIAXIANGWEI Buckwheat Kernel 300g,big green,8,5.99,Mainland China,4.2,Yami,Dried Seafood,25,100,149.75
Hot Fruit Flavored Beef Jerky 170g USDA Certified,hsintungyang,15,11.99,Taiwan,4.3,Yami,Dried Seafood,400,1600,4796
Saiyuan Rock Sugar Bayberry 110g,saiyuan,4,4.29,Mainland China,4.5,Yami,Dried Seafood,400,1600,1716
?€?Frozen?€?Inari Age Tofu Freid Pouch No MSG 60pcs,other brands,0,7.99,Unclear,0,Yami,Dried Seafood,400,1600,3196
Saiyuan Plum 110g,saiyuan,0,4.29,Mainland China,0,Yami,Dried Seafood,400,1600,1716
FOMOSA Pork Chop 112g USDA Certified,bao,18,4.59,Taiwan,4.9,Yami,Dried Seafood,300,1200,1377
Saiyuan Fragrant Plum 110g,saiyuan,1,4.29,Mainland China,5,Yami,Dried Seafood,400,1600,1716
ZWG Flavored Arbutus 150g,zhiweiguan,4,5.29,Mainland China,3.8,Yami,Dried Seafood,400,1600,2116
Konjac  Spicy And Hot Flavor 350g,v-loong,2,6.49,Mainland China,5,Yami,Dried Seafood,400,1600,2596
Milky Jujube Matcha Flavor 150g,yu cake,32,11.99,United States,4.7,Yami,Dried Seafood,400,1600,4796
?€?Frozen?€?Spicy Pickled Chicken Feet 75g,chun wei kitchen,3,2.79,United States,5,Yami,Dried Seafood,200,800,558
?€?Frozen?€?Original Pork Sausage 340g,chun wei kitchen,1,7.49,United States,5,Yami,Dried Seafood,200,800,1498
KAMYENJAN Chinese Sausage Spicy 283g USDA Certified,kim ram jam,51,5.29,Mainland China,4.2,Yami,Dried Seafood,400,1600,2116
Saiyuan Prunes 110g,saiyuan,2,4.29,Mainland China,4.5,Yami,Dried Seafood,400,1600,1716
Seed25 Preserved Prune 80g,yifen,3,3.89,Mainland China,4.3,Yami,Dried Seafood,400,1600,1556
Herbal Lemon 180g,choi heong yuen bakery,3,7.49,Macao,4,Yami,Dried Seafood,400,1600,2996
Half of Plum 200g,farmer's grange,3,5.89,Mainland China,4.3,Yami,Dried Seafood,400,1600,2356
King's Fruit Flavored Beef Jerky 227g,king?€?s,3,21.99,Taiwan,3.7,Yami,Dried Seafood,400,1600,8796
Pitted Preserved Plum Original Flavor 60g,happyfull,0,3.69,Mainland China,0,Yami,Dried Seafood,25,100,92.25
GuanMiao Pineapple Plum,shun tai,2,14.99,Japan,4.5,Yami,Dried Seafood,400,1600,5996
Jerky Fruit Mango  100% Organic 23g,solely,1,2.19,United States,5,Yami,Dried Seafood,400,1600,876
Chinese Brand Sausage Soy Flavor 312g,xishangxi,5,9.49,Mainland China,4.2,Yami,Dried Seafood,400,1600,3796
Jerky Fruit Pineapple w/Coconut  100% Organic 23g,solely,0,1.53,United States,0,Yami,Dried Seafood,400,1600,612
Preserved Plum 170g,ten wow,15,5.49,Mainland China,4.9,Yami,Dried Seafood,400,1600,2196
Lemon Ginger Canned 142g,farmer's grange,0,5.59,Mainland China,0,Yami,Dried Seafood,400,1600,2236
Jinduigu Hand Made Tender Tofu Snack BBQ Flavor 180g,jinduigu food,110,2.89,Mainland China,4.7,Yami,Dried Seafood,400,1600,1156
Sweet Flavored Beef Jerky 170g USDA Certified,hsintungyang,12,11.99,Taiwan,4.7,Yami,Dried Seafood,400,1600,4796
Hawthorn Jelly Candy 96g,big green,64,1.89,Mainland China,4.6,Yami,Dried Seafood,300,1200,567
Bean Curd With Mushroom 528g,danshi,7,9.99,Mainland China,4.7,Yami,Dried Seafood,400,1600,3996
?€?Frozen?€?Green Soybean Pod 453g,wong pai,1,2.99,Mainland China,5,Yami,Dried Seafood,400,1600,1196
Smoked Black Plum 180g,shun tai,2,10.69,Japan,5,Yami,Dried Seafood,400,1600,4276
Luncheon Meat 340g,maling,102,4.89,Mainland China,4.4,Yami,Dried Seafood,400,1600,1956
Banana Chips 170g,sun tropics,21,3.29,United States,4.8,Yami,Dried Seafood,400,1600,1316
Chinese Brand Sausage Spicy Flavor340g,xishangxi,3,9.49,Mainland China,5,Yami,Dried Seafood,400,1600,3796
Preserved Fruit 170g,ten wow,17,5.99,Mainland China,4.6,Yami,Dried Seafood,400,1600,2396
Taro Chips 250g,minh phat,0,4.99,Vietnam,0,Yami,Dried Seafood,400,1600,1996
Chili Sesame Crisp 120g,maladuona,41,2.99,Mainland China,4.5,Yami,Dried Seafood,400,1600,1196
"Real Fruit Yoyos Raspberry,Real Fruit Yoyos 100g",bear,0,5.99,Mainland China,0,Yami,Dried Seafood,200,800,1198
"Banana Bites, Chewy At least 95% Organic 99g",barnana,0,5.89,United States,0,Yami,Dried Seafood,300,1200,1767
?€?Frozen?€?Spicy Brined Duck Gizzards 85g,chun wei kitchen,3,4.59,United States,5,Yami,Dried Seafood,200,800,918
Shredded Fried Pork 5oz,hsintungyang,0,11.69,Taiwan,0,Yami,Dried Seafood,400,1600,4676
Salted Waxberry 200g,ten wow,37,5.49,Mainland China,4.8,Yami,Dried Seafood,400,1600,2196
Preserved Plum Sheet Perilla Flavor 52g,happyfull,1,3.29,Mainland China,5,Yami,Dried Seafood,25,100,82.25
?€?Frozen?€?Spicy Brined Beef Tendon 85g,chun wei kitchen,2,3.59,United States,5,Yami,Dried Seafood,200,800,718
Bite-Sized Pieces Watermelon Seed25 340g,pitaya,1,5.19,United States,5,Yami,Dried Seafood,400,1600,2076
Salted Raisin 190g,ten wow,23,5.49,Mainland China,4.7,Yami,Dried Seafood,400,1600,2196
?€?Frozen?€?Spicy Brined Beef Backstrap 60g,chun wei kitchen,2,2.89,United States,4.5,Yami,Dried Seafood,200,800,578
Black Tea Plum,shun tai,2,14.99,Japan,5,Yami,Dried Seafood,400,1600,5996
Dry Chinese Jujube 500g,sihong,0,8.99,Mainland China,0,Yami,Dried Seafood,400,1600,3596
?€?Frozen?€?Spicy Brined Duck Tongue 60g,chun wei kitchen,3,11.99,United States,4.3,Yami,Dried Seafood,200,800,2398
Konjac  Spicy And Hot Flavor 350g,v-loong,2,6.49,Mainland China,5,Yami,Dried Seafood,400,1600,2596
Alishan Sakura Plum,shun tai,3,14.99,Japan,4.3,Yami,Dried Seafood,400,1600,5996
Japanese Plum Cake 80g,yifen,2,4.89,Mainland China,5,Yami,Dried Seafood,400,1600,1956
?€?Frozen?€?Spicy Brined Duck Feet 56g,chun wei kitchen,0,3.29,United States,0,Yami,Dried Seafood,200,800,658
Jerky Fruit Banana w/Cacao  100% Organic 23g,solely,0,2.19,United States,0,Yami,Dried Seafood,400,1600,876
KAM YEN JAN Chinese Style Sausage Made with Pork and Chicken 14oz USDA Certified,kim ram jam,42,6.49,Taiwan,4.6,Yami,Dried Seafood,400,1600,2596
"Vegan Jerky Original Flavor Plant Based Protein,7.5 oz",little jasmine,2,13.99,United States,5,Yami,Dried Seafood,400,1600,5596
?€?Frozen?€?Spicy Brined Duck Head 90g,chun wei kitchen,3,3.29,United States,5,Yami,Dried Seafood,200,800,658
Diced Chinese Sausage 340g,kim ram jam,12,6.49,Taiwan,5,Yami,Dried Seafood,400,1600,2596
"Vegan Jerky Black Pepper Flavor Plant Based Protein,7.5oz",little jasmine,0,13.99,United States,0,Yami,Dried Seafood,400,1600,5596
?€?Frozen?€?Black Pepper Pork Sausage 340g,chun wei kitchen,1,7.49,United States,5,Yami,Dried Seafood,200,800,1498
Jerky Fruit Banana w/Pecan  100% Organic 23g,solely,0,2.19,United States,0,Yami,Dried Seafood,400,1600,876
Vegan Jerky Wasabi flavor 7.5oz,little jasmine,0,13.99,United States,0,Yami,Dried Seafood,400,1600,5596
"Banana Bites, Coconut At least 95% Organic 100g",barnana,0,5.89,United States,0,Yami,Dried Seafood,300,1200,1767
Blackcurrant plum 250g,farmer's grange,5,5.89,Mainland China,3.8,Yami,Dried Seafood,400,1600,2356
Kam Yen Jan Pork Liver Sausage 340g,kim ram jam,8,6.49,Taiwan,4.4,Yami,Dried Seafood,400,1600,2596
Kam Yen Jan Low Sodium 340g,kim ram jam,4,6.49,Taiwan,4.5,Yami,Dried Seafood,400,1600,2596
?€?Frozen?€?Spicy Pork Sausage 340g,chun wei kitchen,0,7.49,United States,0,Yami,Dried Seafood,200,800,1498
?€?Frozen?€?Premium Edamame 400g,wel.pac,1,2.49,Mainland China,5,Yami,Dried Seafood,400,1600,996
?€?Frozen?€?Spicy Edamame 199g,yatta,0,2.99,Japan,0,Yami,Dried Seafood,400,1600,1196
Kam Yen Jan Rose Wine Flavored Chinese Sausage 454g,kim ram jam,7,8.29,Taiwan,4.1,Yami,Dried Seafood,400,1600,3316
CHIAHE Cake Flour 1000g,chiahe flour,1,5.99,Taiwan,5,Yami,Dried Seafood,200,800,1198
Maillad Hawthorn Berry 88g,nanshizhao,0,9.49,Mainland China,0,Yami,Dried Seafood,400,1600,3796
Roasted BBQ Bones 100g/ 3.5oz,mushroomstorm,57,11.31,Mainland China,4.6,Yami,Dried Seafood,400,1600,4524
E-Jiao Seed25 Jujube 120g/ 3.5oz,mushroomstorm,27,5.69,Mainland China,4.4,Yami,Dried Seafood,400,1600,2276
Roasted BBQ Chips 50g,mushroomstorm,43,12.34,Mainland China,4.6,Yami,Dried Seafood,400,1600,4936
BLACK PEPPER BEAN GLUTEN 75g - Vegetarian Snacks Vegan,nestlady,5,9.99,United States,4.6,Yami,Dried Seafood,400,1600,3996
Mango Flavor Plum Flakes 200g,mushroomstorm,15,9.49,Mainland China,4.7,Yami,Dried Seafood,400,1600,3796
Oblong Howthorn Cake 250g,nanshizhao,9,9.49,Mainland China,5,Yami,Dried Seafood,400,1600,3796
Black Plum 120g - Sweet and Sour healthy snacks 100% Natural Resealable bag Vegan NON GMO,nestlady,3,7.99,United States,4,Yami,Dried Seafood,400,1600,3196
SPICY ROASTED VEGETARIAN JERKY 75g - Vegan,nestlady,4,9.99,United States,4.5,Yami,Dried Seafood,400,1600,3996
Tangerine Peel Taste Howthorn Balls 135g,nanshizhao,22,8.16,Mainland China,0,Yami,Dried Seafood,400,1600,3264
Almond Flour 300g,nestlady,1,12.99,United States,5,Yami,Dried Seafood,400,1600,5196
Preserved Mango Slice 160g,mushroomstorm,7,7.59,Mainland China,4.1,Yami,Dried Seafood,400,1600,3036
SPICY FLAVOR SOY BEAN MEAT SLICE 75g - Vegan,nestlady,5,9.99,United States,4.4,Yami,Dried Seafood,400,1600,3996
Longya Lily 70g - High levels of vitamins and minerals / Provides protein,nestlady,5,18.7,United States,4.2,Yami,Dried Seafood,400,1600,7480
Perilla Flavor Plum 105g - Sweet and Sour healthy snacks 100% Natural NON GMO Vegan Resealable bag,nestlady,5,7.99,United States,5,Yami,Dried Seafood,400,1600,3196
Gorgon Fruit Semen Euryales Gorgon Euryale Seed - 100% Natural | Net weight: 1LB  Harvested in Mainland China Packed in USA,nestlady,4,13.99,United States,5,Yami,Dried Seafood,400,1600,5596
Autumn Pear Sauce 140g,nanshizhao,9,24.69,Mainland China,5,Yami,Dried Seafood,400,1600,9876
JAPAN Crab Sticks 1sticks,marutama,55,1,Japan,4.8,Yami,Dried Seafood,400,1600,400
Tempura Seaweed Truffle Black Pepper Flavor 40g,tao kae noi,0,5.59,Thailand,0,Yami,Dried Seafood,400,1600,2236
Xlseafood dry vileplume 0.5lb,xlseafood,0,11.99,United States,0,Yami,Dried Seafood,400,1600,4796
Xlseafood Japan Red ganoderma 2 pc pack,xlseafood,0,11.99,United States,0,Yami,Dried Seafood,400,1600,4796
Crab Chikuwa 45g,marutama,3,1,Japan,5,Yami,Dried Seafood,400,1600,400
XLSeafood Malaysia Nature Honey Rock Sugar 227g,xlseafood,0,29.99,United States,0,Yami,Dried Seafood,400,1600,11996
XIAOHUATOU Spicy Gluten Thin Spicy Slices Spicy Strips 18g / bag,xiao hua tou,6,0.79,Mainland China,5,Yami,Dried Seafood,400,1600,316
Crab Sticks 1sticks,marutama,16,1.35,Japan,4.5,Yami,Dried Seafood,400,1600,540
JAPAN MEIHOKU CHEESE Ham Sausage  256g,natori,7,11.99,Japan,5,Yami,Dried Seafood,400,1600,4796
JAPAN Crab Sticks 1sticks,marutama,4,1.45,Japan,5,Yami,Dried Seafood,400,1600,580
JAPAN Marinated Quail Eggs 70g,natori,6,4.2,Japan,5,Yami,Dried Seafood,400,1600,1680
Seaweed Pork Floss Egg Roll 100g*1,be & cheery,0,11.9,Mainland China,0,Yami,Dried Seafood,300,1200,3570
JAPAN MEIHOKU CHEESE Ham Sausage 256g,natori,1,11.99,Japan,5,Yami,Dried Seafood,400,1600,4796
Cooked Spicy Brined Duck Neck  400g USDA Certified,chun wei kitchen,343,11.89,United States,4.2,Yami,Dried Seafood,300,1200,3567
Stewed Quail Egg 70g,natori,2,4.2,Japan,5,Yami,Dried Seafood,400,1600,1680
Salt Scallop 40g,natori,3,4.2,Japan,5,Yami,Dried Seafood,400,1600,1680
JAPAN Crab Sticks 1,marutama,4,1.5,Japan,4.8,Yami,Dried Seafood,400,1600,600
Little Fish Spicy Taste 120g,bestore,0,6.99,Mainland China,0,Yami,Dried Seafood,200,800,1398
Taki Snail 52g,natori,3,4.2,Japan,5,Yami,Dried Seafood,400,1600,1680
DAISHO Mullet Roe 150g 1pcs,lien haw foods,1,66.49,Taiwan,5,Yami,Dried Seafood,400,1600,26596
JAPAN  SHIOYAKI HOTATE 40g,natori,11,4.2,Japan,5,Yami,Dried Seafood,400,1600,1680
JAPAN Octopus And Egg Snack 1pc,marutama,10,1.45,Japan,5,Yami,Dried Seafood,400,1600,580
Seaweed Soy Sauce Clam 55g,natori,2,4.5,Japan,5,Yami,Dried Seafood,400,1600,1800
JAPAN NOSHIUME TAROU 1bag,yakiniku-champion,0,0.55,Japan,0,Yami,Dried Seafood,400,1600,220
Taste of Mainland China Frozen Bean Curd 385g,taste of mainland china,0,3.99,Mainland China,0,Yami,Dried Seafood,400,1600,1596
JACK&KING Braised Crawfish  908g,jack&king?€?s food,27,12.99,Mainland China,0,Yami,Dried Seafood,400,1600,5196
OHGIYA Cod Fish Cheese Sticks 48pc,shanwu,7,6.95,Japan,4.7,Yami,Dried Seafood,400,1600,2780
Fish Ball Spicy Flavor 100g,bestore,0,6.99,Mainland China,0,Yami,Dried Seafood,200,800,1398
JAPAN Hoshi KaiBashira 27g,natori,2,9.9,Japan,5,Yami,Dried Seafood,400,1600,3960
Hot plate squid strips 80g*1,be & cheery,0,11.9,Mainland China,0,Yami,Dried Seafood,300,1200,3570
Small Strips 170g,yagai,3,8,Japan,5,Yami,Dried Seafood,400,1600,3200
DAISHO One Bite Mullet Roe Gift box (Ready-to eat) 75g 15pcs,lien haw foods,1,42.75,Taiwan,5,Yami,Dried Seafood,400,1600,17100
JAPAN IWASHI 2.5g*15bag,meiji,1,13.8,Japan,5,Yami,Dried Seafood,400,1600,5520
President Broth Instant Abalone Canned K6H,xlseafood,2,54.99,United States,5,Yami,Dried Seafood,400,1600,21996
WANGWANG Seaweed with wave flavor Original taste 10g,want want,1,3.49,Taiwan,5,Yami,Dried Seafood,400,1600,1396
Grilled Squid Silk Spicy Flavor 60g,bestore,1,6.99,Mainland China,5,Yami,Dried Seafood,200,800,1398
Chicken Meatball 35g,kikumasamune,1,3.9,Japan,5,Yami,Dried Seafood,400,1600,1560
JAPAN Crab Sticks 1,marutama,6,1.45,Japan,4.7,Yami,Dried Seafood,400,1600,580
JAPAN KABAYAKI TAROU 1bag,mr.tailang,1,0.65,Japan,1,Yami,Dried Seafood,400,1600,260
East Port Octopus Tentacles Snacks 130g,lien haw foods,0,12.34,Taiwan,0,Yami,Dried Seafood,400,1600,4936
LYFEN Japanese Seed25 Preserved Plum Candied Fruit 118g,yifen,0,7.99,Mainland China,0,Yami,Dried Seafood,400,1600,3196
Frozen Kung Fu Tilapia Fillets 250g,taste of mainland china,2,9.99,Mainland China,5,Yami,Dried Seafood,400,1600,3996
Captain Jack Crawfish Spicy 908g,captain jack,2,12.99,Mainland China,3,Yami,Dried Seafood,200,800,2598
LIANG PIN PU ZI sesame seeds With Filling Sea Sedge 35g,bestore,1,9.99,Mainland China,5,Yami,Dried Seafood,300,1200,2997
Honey Fish Bone 170g,lien haw foods,0,9.49,Taiwan,0,Yami,Dried Seafood,400,1600,3796
Spicy Cajun Louisiana Wholeboiled Crawfish 907g,taste of mainland china,0,12.99,Mainland China,0,Yami,Dried Seafood,400,1600,5196
Japanese secret soy sauce brewed tempura squid silk 70g,natori,0,10.99,Japan,0,Yami,Dried Seafood,400,1600,4396
Braised Spicy Squid 120g,de delicious,0,18.99,Taiwan,0,Yami,Dried Seafood,200,800,3798
DAH TIEN Fish Crispy (Taiwan Basil Flavor) 50g (Shelf life:2022/5/5),lien haw foods,1,4.19,Taiwan,5,Yami,Dried Seafood,400,1600,1676
Scallop Spicy Taste 45g,bestore,3,12.99,Mainland China,3.3,Yami,Dried Seafood,200,800,2598
Stewed Spicy Conch 45g,natori,3,4.2,Japan,4.3,Yami,Dried Seafood,400,1600,1680
Ohgiya Cod Fish Cheese Sticks 48pc,shanwu,9,8.2,Japan,4.9,Yami,Dried Seafood,400,1600,3280
Garlic Louisiana Wholeboiled Crawfish 907g,taste of mainland china,0,12.99,Mainland China,0,Yami,Dried Seafood,400,1600,5196
KENZENE KISOTO Fish Satay 100g,kenzo,0,12.79,France,0,Yami,Dried Seafood,400,1600,5116
JAPAN WASABITAROU 1pc,yakiniku-champion,1,0.55,Japan,1,Yami,Dried Seafood,400,1600,220
Deep Sea Fish Intestine 108g,bestore,0,6.99,Mainland China,0,Yami,Dried Seafood,200,800,1398
Barbecue Small Yellow Croaker 100g,bestore,1,7.99,Mainland China,1,Yami,Dried Seafood,200,800,1598
Sake Steamed Clam 20g,kikumasamune,1,3.9,Japan,5,Yami,Dried Seafood,400,1600,1560
Catfish Fillet with Pickled Mustard Green 350g,taste of mainland china,4,8.99,Mainland China,3.8,Yami,Dried Seafood,400,1600,3596
Japan Seaweed Bibimbap 20G,gyu-kaku,0,8.5,Japan,0,Yami,Dried Seafood,25,100,212.5
Fish Stick Crab Flavor 90g,bestore,3,6.99,Mainland China,5,Yami,Dried Seafood,200,800,1398
JAPAN SUDAKOSANN 1bag,yakiniku-champion,2,0.55,Japan,4.5,Yami,Dried Seafood,400,1600,220
Yaki Snail 52g,natori,0,4.2,Japan,0,Yami,Dried Seafood,400,1600,1680
Grilled clams 55g,natori,0,4,Japan,0,Yami,Dried Seafood,400,1600,1600
JAPAN KIKU KUKIWAKAME UMESHISOAJI 32g,meiji,2,3.88,Japan,4.5,Yami,Dried Seafood,400,1600,1552
JACK& KING'S Tilapia Fillet with Pickled Veg & Chili 500g,taste of mainland china,1,10,Mainland China,5,Yami,Dried Seafood,400,1600,4000
Shrimp Fish Cake Spicy Flavor 92g,bestore,0,7.99,Mainland China,0,Yami,Dried Seafood,200,800,1598
Stewed Conch 45g,natori,1,4.2,Japan,5,Yami,Dried Seafood,400,1600,1680
Cod Intestines Thick and Cheese Flavored Cod Intestines 90g*1,be & cheery,0,12.9,Mainland China,0,Yami,Dried Seafood,200,800,2580
Satsuma-Age 50g,kikumasamune,0,3.9,Japan,0,Yami,Dried Seafood,400,1600,1560
Classic & Fried Swordfish Floss 150g,wan wen,2,16.14,Taiwan,5,Yami,Dried Seafood,400,1600,6456
JAPAN IKANANKOTSU 51g,natori,4,6.2,Japan,4.5,Yami,Dried Seafood,400,1600,2480
Shrimp Fries 20g,top dry,6,8.54,Taiwan,4.5,Yami,Dried Seafood,400,1600,3416
LYFEN Fish Seed Egg 108g,yifen,1,6.99,Mainland China,5,Yami,Dried Seafood,400,1600,2796
JAPAN YAKINIKUSAN 1bag,yakiniku-champion,1,0.55,Japan,1,Yami,Dried Seafood,400,1600,220
JAPAN Scallops snack 1pc,marutama,8,1.5,Japan,4.6,Yami,Dried Seafood,400,1600,600
JAPAN Cheese Cod Sticks 32g*2bag,natori,1,9.9,Japan,5,Yami,Dried Seafood,400,1600,3960
TOFU POCKET WITH SHRIMP 150g,taste of mainland china,0,6.99,Mainland China,0,Yami,Dried Seafood,400,1600,2796
Frozen Cooked Abalone Meat 6pcs 100g,taste of mainland china,0,10.49,Mainland China,0,Yami,Dried Seafood,400,1600,4196
Plum Flavor Seaweed Crispy Sandwich 4.4g,kanro,0,2.99,Japan,0,Yami,Dried Seafood,400,1600,1196
Fortune Pack with Fish Roe 145g,taste of mainland china,0,6.99,Mainland China,0,Yami,Dried Seafood,400,1600,2796
JACK&KING Crawfish Garlic 908g,jack&king?€?s food,4,12.99,Mainland China,4,Yami,Dried Seafood,400,1600,5196
JACK& KING'S Tilapia Fillets Sliced  340g,taste of mainland china,0,9.99,Mainland China,0,Yami,Dried Seafood,400,1600,3996
Spicy Hot Squid 400g,taste of mainland china,2,9.49,Mainland China,5,Yami,Dried Seafood,400,1600,3796
JAPAN SAKIIKA 13g*2bag,natori,1,9.9,Japan,5,Yami,Dried Seafood,400,1600,3960
Pickled Fish Curd 450g,taste of mainland china,1,9.99,Mainland China,5,Yami,Dried Seafood,400,1600,3996
President Braised Instant Abalone Canned K5H,xlseafood,1,58.99,United States,4,Yami,Dried Seafood,400,1600,23596
JACK& KING'S Spicy Frog Legs 400g,taste of mainland china,1,11.99,Mainland China,5,Yami,Dried Seafood,400,1600,4796
JACK& KING'S  Spicy crawfish tail Eight Boxes,jack&king?€?s food,0,95.99,Mainland China,0,Yami,Dried Seafood,400,1600,38396
Fresh Pepper Squid 250g,taste of mainland china,0,8.99,Mainland China,0,Yami,Dried Seafood,400,1600,3596
TOFU POCKT WITH LOBSTER 145g,taste of mainland china,0,6.99,Mainland China,0,Yami,Dried Seafood,400,1600,2796
Captain Jack Frozen Ribbon Fish Roll 6/8pcs 250g,captain jack,0,9.99,Mainland China,0,Yami,Dried Seafood,200,800,1998
JACK& KING'S Cooked Clam,taste of mainland china,1,5.99,Mainland China,5,Yami,Dried Seafood,400,1600,2396
BBQ Squid Wing Carving 500g,taste of mainland china,0,13.49,Mainland China,0,Yami,Dried Seafood,400,1600,5396
NOI Crispy Seaweed With Pumpkin Seed Original 40g,tong garden,1,6.39,Malaysia,5,Yami,Dried Seafood,400,1600,2556
NAGAI Nori 23g,morinaga,0,6.8,Japan,0,Yami,Dried Seafood,400,1600,2720
JACK& KING'S Spicy Squid 280g,taste of mainland china,1,9.99,Mainland China,4,Yami,Dried Seafood,400,1600,3996
NOI Baked Crispy Seaweed With Almond Slices 40g,tong garden,0,6.39,Malaysia,0,Yami,Dried Seafood,400,1600,2556
Brown Rice Snack Seaweed Flavour 50g,grain mii,0,6.39,Thailand,0,Yami,Dried Seafood,400,1600,2556
Brown Rice Snack Sour Cream And Onion Flavour 50g,grain mii,0,6.39,Thailand,0,Yami,Dried Seafood,400,1600,2556
DAISHO One Bite Mullet Roe (Ready-to eat) 50g 10pcs,lien haw foods,3,26.6,Taiwan,5,Yami,Dried Seafood,400,1600,10640
JAPAN Octopus and Egg snack 1pc,marutama,5,1.5,Japan,5,Yami,Dried Seafood,400,1600,600
Cod Fish Cheese Sticks 48pc,ohgiya,6,7.8,Japan,4.8,Yami,Dried Seafood,400,1600,3120
Almond clove fish 140g,lien haw foods,1,9.49,Taiwan,5,Yami,Dried Seafood,400,1600,3796
Fish Curd Rattan Pepper Flavor 450g,taste of mainland china,0,9.99,Mainland China,0,Yami,Dried Seafood,400,1600,3996
Drunken Fish 150g,lien haw foods,0,9.49,Taiwan,0,Yami,Dried Seafood,400,1600,3796
Frozen Squid Mix 285g,taste of mainland china,0,4.99,Mainland China,0,Yami,Dried Seafood,400,1600,1996
Tuna Floss for Children (Shelf life:2022/6/29),wan wen,1,10.19,Taiwan,5,Yami,Dried Seafood,400,1600,4076
Braised Shishamo Fish 120g 10pcs(Shelf life:2022/3/15),de delicious,1,21.59,Taiwan,5,Yami,Dried Seafood,200,800,4318
Braised Mackerel 130g (Shelf life:2022/3/15),de delicious,0,13.19,Taiwan,0,Yami,Dried Seafood,400,1600,5276
Salt Scallop 40g,natori,1,4.2,Japan,5,Yami,Dried Seafood,400,1600,1680
Cooked Pickled Chicken Feet 400g USDA Certified,chun wei kitchen,290,11.89,United States,4.3,Yami,Dried Seafood,300,1200,3567
Kung Fu Snakehead Fish fillet 250g,taste of mainland china,0,5.5,Mainland China,0,Yami,Dried Seafood,400,1600,2200
Squid Barbecue Flavor 90g,bestore,1,13.99,Mainland China,3,Yami,Dried Seafood,200,800,2798
Spicy Beef Shank 170g USDA Certified,chun wei kitchen,129,7.64,United States,4.6,Yami,Dried Seafood,300,1200,2292
Scallops with soy sauce 22g,kikumasamune,1,3.9,Japan,5,Yami,Dried Seafood,400,1600,1560
Garlic Grilled Cheese 18g,kikumasamune,1,3.9,Japan,5,Yami,Dried Seafood,400,1600,1560
President Braised Instant Abalone Canned K10H,xlseafood,1,49.99,United States,5,Yami,Dried Seafood,400,1600,19996
Sesame Nori  35g,bestore,3,5.99,Mainland China,5,Yami,Dried Seafood,200,800,1198
Crispy yellow croaker spicy flavor 100g*1,be & cheery,0,11.9,Mainland China,0,Yami,Dried Seafood,300,1200,3570
JAPAN OTSUMAMI 62g,denroku,0,2.99,Japan,0,Yami,Dried Seafood,25,100,74.75
