Product_Name,Brand,Reviews,Price,Option,Origin,Rate,Platform,Category,Sold_Weekly,Sold_Monthly,Weekly_Revenue
New Year Gift Box 1666g,want want,7,29.99,No,Taiwan,5,Yami,Chips,400,1600,11996
Matcha Corn Snack 70g,riska,411,2.49,No,Japan,4.7,Yami,Chips,400,1600,996
Rice Cracker Norimaki Ararw 142g,shirakiku,0,3.89,No,Japan,0,Yami,Chips,400,1600,1556
Rice Craker 135g,want want,80,2.39,No,Taiwan,4.9,Yami,Chips,400,1600,956
Mike Dragon Potato Rich taste 48g,frito-lay,0,0.69,No,Japan,0,Yami,Chips,25,100,17.25
1 Bite Size Kabuki Rice Cracker Wasabi Mayonaise 52g,amanoya,0,0.69,No,Japan,0,Yami,Chips,300,1200,207
Sittori Chocolate Corn Snack 80g,riska,338,2.49,No,Japan,4.9,Yami,Chips,400,1600,996
Senbei Rice Crackers 520g,want want,346,7.49,5 Options,Taiwan,4.9,Yami,Chips,400,1600,2996
Seika Fluffy Mochi Black Sugar Kinako 4packs 56g,echigo seika,1,4.89,No,Japan,5,Yami,Chips,400,1600,1956
Lonely God Vegetable Flavor Potato Twists 70g,want want,272,1.99,4 Options,Taiwan,4.8,Yami,Chips,400,1600,796
Shrimp Chip 75g,paldo,32,1.49,No,Korea,4.7,Yami,Chips,400,1600,596
Japanese Seaweed Rice Cracker Family Size 450g,want want,85,8.59,4 Options,Taiwan,4.8,Yami,Chips,400,1600,3436
Shrimp Flakes 80g,oishi,186,2.29,2 Options,Mainland China,4.9,Yami,Chips,400,1600,916
Umaibo Corn Cracker Creamy Corn Soup Flavor 30 Pieces Random Delivery,riska,326,6.59,7 Options,Japan,4.8,Yami,Chips,400,1600,2636
Senbei Rice Crackers 112g,want want,246,2.49,5 Options,Taiwan,4.9,Yami,Chips,400,1600,996
QinQin-Crawfish Cracker (Hot-Spicy) 80g,chinchin,7,1.69,6 Options,Taiwan,5,Yami,Chips,200,800,338
LONELY GOD Vegetable Flavor Potato Twists 86g,want want,168,2.59,4 Options,Taiwan,4.9,Yami,Chips,400,1600,1036
LONELY GOD Japanese Seaweed Flavor Potato Twists 70g,want want,52,2.29,3 Options,Taiwan,4.3,Yami,Chips,400,1600,916
Corn Cracker -Strawberry Flavor 52g,kwan,36,1.99,2 Options,Taiwan,4.3,Yami,Chips,25,100,49.75
Popchips BBQ 142g,popchips,0,4.59,No,United States,0,Yami,Chips,400,1600,1836
Crunchy Rice Snack original 80g,jayone,54,1.49,No,Korea,4.6,Yami,Chips,400,1600,596
LONELY GOD Tomato Flavor Potato Twists 70g Random Delivery,want want,130,1.99,3 Options,Taiwan,4.8,Yami,Chips,400,1600,796
Prince Noodle Original Flavor 20 packs,ve wong,111,3.49,No,Taiwan,4.6,Yami,Chips,400,1600,1396
Sweet Corn Puff 40g 0g Trans Fat,oishi,107,1.99,2 Options,Mainland China,4.8,Yami,Chips,400,1600,796
Shrimp Flakes 40g,oishi,98,1.69,2 Options,Mainland China,4.7,Yami,Chips,400,1600,676
LONELY GOD Japanese Seaweed Flavor Potato Twists 42g,want want,112,1.49,No,Taiwan,4.5,Yami,Chips,400,1600,596
Shelly Senbei Rice Cracker 520g,want want,150,6.29,9 Options,Taiwan,4.9,Yami,Chips,400,1600,2516
Jagabee Usushio 80g,calbee,1,3.99,No,Japan,5,Yami,Chips,200,800,798
GUAI GUAI Corn Cracker Spicy Flavor 52g,kwan,36,1.99,3 Options,Taiwan,4.2,Yami,Chips,25,100,49.75
Snow Spicy Rice Crackers 150g,want want,116,2.59,9 Options,Taiwan,4.4,Yami,Chips,400,1600,1036
Jagabee Shiawase Butter 80g,calbee,2,3.99,No,Japan,5,Yami,Chips,200,800,798
Five Spices Pepper Crackers 200g,nice choice,10,3.89,4 Options,Taiwan,4.6,Yami,Chips,400,1600,1556
Tteokbokki Snack 57g,cosmos,102,0.99,No,Korea,4.1,Yami,Chips,300,1200,297
Umaibo Corn Cracker Cheese Flavor 30 Pieces,riska,73,6.59,7 Options,Japan,4.6,Yami,Chips,400,1600,2636
Potato Cube 10pc,calbee,6,19.99,No,Japan,5,Yami,Chips,400,1600,7996
Tomato Sticks Ketchup Flavor 80g 0g Trans Fat,oishi,40,2.89,4 Options,Mainland China,4.8,Yami,Chips,400,1600,1156
Spanish Tomato Onion Beef Flavor Rice Cracker 46g,koikeya,8,3.49,No,Japan,4,Yami,Chips,25,100,87.25
PPUSHU PPUSHU Grilled Chicken Flavor 90g,Unclear,60,0.99,6 Options,Unclear,3.9,Yami,Chips,400,1600,396
Authentic Thai Taste Fried Shrimp Chip 100g,richi,77,2.79,No,Mainland China,4.6,Yami,Chips,400,1600,1116
Takoyaki Ball 70g,haitai,22,1.89,No,Korea,4.3,Yami,Chips,25,100,47.25
Corn Circle Mentaiko Flavor 75g,riska,49,2.29,2 Options,Japan,4.7,Yami,Chips,400,1600,916
Cheetose Flamin Hot Gekikara Cheese Flavor 75g,frito lay,0,1.99,No,Japan,0,Yami,Chips,25,100,49.75
BINGGREA Crab Shape Snack Flamin Hot 70g,binggrae,55,2.29,4 Options,Korea,4.6,Yami,Chips,300,1200,687
Seaweed Rice Cracker 102g,want want,27,2.59,4 Options,Taiwan,4.8,Yami,Chips,400,1600,1036
Swingchip Hot Peeper Flavor 124g,orion,38,4.39,No,Korea,4.6,Yami,Chips,400,1600,1756
Corn Circle Cheese Flavor 75g,riska,44,2.29,2 Options,Japan,4.6,Yami,Chips,400,1600,916
Sweet Potato Slices 300g,laojiekou,40,5.99,No,Mainland China,4.7,Yami,Chips,25,100,149.75
Sweet Corn Puff 80g 0g Trans Fat,oishi,75,2.99,2 Options,Mainland China,4.7,Yami,Chips,400,1600,1196
Snack Hot Chicken Flavor 120g,samyang,35,1.49,No,Korea,3.7,Yami,Chips,400,1600,596
Grill A Corn Garlic Flavor 80g,four seas,25,2.99,5 Options,Mainland China,4,Yami,Chips,25,100,74.75
Potato Ring Cracker Sea Salt Flavor 78g,tohato,19,2.79,No,Japan,4.7,Yami,Chips,400,1600,1116
Potato French Fries Tomato 40g,orion,27,1.69,10 Options,Korea,4.7,Yami,Chips,400,1600,676
FRIED LAVER CRACKER HORSERADISH 60g,ohgiya,14,3.59,No,Japan,4.6,Yami,Chips,400,1600,1436
LONELY GOD BBQ Flavor Potato Twists 70g,want want,15,1.99,3 Options,Taiwan,3.7,Yami,Chips,400,1600,796
Potato Stix Honey 70g,orion,18,2.59,10 Options,Korea,4.2,Yami,Chips,400,1600,1036
Spicy Rice Cake Sticks 110g,haitai,32,1.39,2 Options,Korea,4.2,Yami,Chips,400,1600,556
Potato Cube 10pc,calbee,6,19.99,No,Japan,5,Yami,Chips,400,1600,7996
GUAI GUAI Corn Cracker Milk Caramel Flavor 52g,kwan,8,1.29,3 Options,Taiwan,4.6,Yami,Chips,25,100,32.25
Potato Stax Lime Flavor 104g,lay's,27,3.29,10 Options,Mainland China,4.9,Yami,Chips,25,100,82.25
Matcha Caramel Corn Cracker 77g,tohato,1,2.49,No,Japan,5,Yami,Chips,400,1600,996
Potato French Fries Honey 40g,orion,14,1.69,10 Options,Korea,4.7,Yami,Chips,400,1600,676
Crispy Squid 60g,monori,10,7.69,No,Indonesia,4.3,Yami,Chips,400,1600,3076
Snack Box,other brands,2,58.86,No,Unclear,5,Yami,Chips,400,1600,23544
CORN CHO Corn Puff Cheese Flavor 66g,crown,37,1.79,2 Options,Korea,4.3,Yami,Chips,100,400,179
BBQ Flavor Corn Snack 72g,lotte korea,11,1.69,6 Options,Korea,3.7,Yami,Chips,25,100,42.25
Cheese Rice Cracker 6pcs,echigo seika,38,5.69,No,Japan,4.5,Yami,Chips,400,1600,2276
Calbee Potato Crisp Wasabi Salt 115g,calbee,1,4.59,No,Japan,4,Yami,Chips,200,800,918
Ribbed Cracklings In Old Fashioned Salt & Vinegar 50g,oishi,37,0.69,No,Mainland China,3.9,Yami,Chips,400,1600,276
Brown Sugar Snow Rice Crackers 162g,yifen,2,5.69,No,Mainland China,4,Yami,Chips,400,1600,2276
Cheese Popcorn Snack 255g,jayone,5,3.29,No,Korea,5,Yami,Chips,400,1600,1316
Noodle Tomato Flavor 46g (Yamibuy will not participate in One more pack event),mofashi,1,0.99,No,Mainland China,3,Yami,Chips,400,1600,396
Rice Stick Seaweed Flavor 300g,other brands,6,3.99,2 Options,Unclear,4.8,Yami,Chips,400,1600,1596
Honey Flavored Twist Snack 75g,nongshim,28,1.49,No,Korea,4.4,Yami,Chips,400,1600,596
Wheat Cracker Egg & Spicy Crawfish Flavor 40g,master kong,6,0.99,No,Mainland China,3.8,Yami,Chips,25,100,24.75
Broccoli Bites Everything Bagel 40g,rhythm,2,4.99,No,United States,4.5,Yami,Chips,400,1600,1996
Potato Flavored Snack 55g,nongshim,7,1.49,No,Korea,4,Yami,Chips,400,1600,596
TicTac Snacks Original 90g,dua kelinci,25,1.69,No,Indonesia,4.5,Yami,Chips,400,1600,676
Poteko Norishio 71g,tohato,1,2.29,No,Japan,5,Yami,Chips,400,1600,916
Kappaebisen Tokumori Bag 185g,calbee,0,4.39,No,Japan,0,Yami,Chips,200,800,878
Brown Rice Crunch Gold 100g,paldo,4,1.69,No,Korea,4.8,Yami,Chips,400,1600,676
Petit Potato Wasabi Flavor 43g,bourbon,2,1.49,No,Japan,4,Yami,Chips,200,800,298
Wheat Crisps Barbecue 113g,sungiven foods,2,2.29,3 Options,Mainland China,5,Yami,Chips,400,1600,916
Golden Sweet Corn 60g,regent,26,0.99,No,Philippine,4.3,Yami,Chips,400,1600,396
Rice Cracker Snack 4pcs,tohato,0,2.59,No,Japan,0,Yami,Chips,400,1600,1036
Stax Original Flavor 104g,lay's,18,3.29,10 Options,Mainland China,4.4,Yami,Chips,25,100,82.25
Rice Cracker Seaweed Flavor 99g,kuriyama ajimurasaki,1,3.99,No,Japan,4,Yami,Chips,400,1600,1596
Rice Cracker 600g,chilkab,0,6.99,No,Korea,0,Yami,Chips,25,100,174.75
Yam Thin Sheet Salted Egg Flavor 90g,koushuiwa,26,3.09,3 Options,Mainland China,4,Yami,Chips,25,100,77.25
Crispy Dongzao 90g,bestore,0,6.99,No,Mainland China,5,Yami,Chips,200,800,1398
Crunchy Rice Snack 500g,zhimaguan,0,4.59,No,Mainland China,5,Yami,Chips,400,1600,1836
Shrimp Crackers Pepper Flavor 80g,chinchin,0,1.99,6 Options,Taiwan,4.4,Yami,Chips,200,800,398
CHUNGUANG Coconut Round Durian Flavor 120g,chun guang,0,3.99,No,Mainland China,4.3,Yami,Chips,200,800,798
Osakana Polinky Assari Shio 44g,koikeya,0,2.29,No,Japan,3,Yami,Chips,400,1600,916
"Flavored Broad Bean Green Tea, 500g",diehuapai,0,4.79,No,Mainland China,5,Yami,Chips,400,1600,1916
Sweet Potato Flavor Cookie 80g,kameda,0,3.99,No,Japan,4.8,Yami,Chips,400,1600,1596
Italian Mixed Vegetable Soup 80g,calbee,0,2.59,No,Japan,0,Yami,Chips,200,800,518
HJ Peanuts Pop Highland Barley 286g,huijifood,0,2.69,No,Mainland China,4.5,Yami,Chips,400,1600,1076
Big Shrimp 120g,beatles,0,4.99,No,Mainland China,5,Yami,Chips,200,800,998
Crispy Palm Noodle Snack Cumin Barbecue Flavor 26g,yalan,0,0.29,8 Options,Mainland China,4.3,Yami,Chips,400,1600,116
Multigrain Fruit Seaweed Flavor 160g,milaotou,0,2.99,No,Mainland China,4.9,Yami,Chips,25,100,74.75
Shrimp Sticks 20g *40,mimi world,0,6.99,No,Mainland China,4.8,Yami,Chips,400,1600,2796
Rice Cracker Seafood Flavor 72g,xiaowangzi,0,1.19,No,Mainland China,4.3,Yami,Chips,400,1600,476
Rice Cracker Vegetable Flavor 72g,xiaowangzi,0,1.19,No,Mainland China,4.7,Yami,Chips,400,1600,476
Rice Cracker Scallion Flavor 72g,xiaowangzi,0,1.19,No,Mainland China,4.9,Yami,Chips,400,1600,476
Brown Suger Bubble Milk Tea Flavor 80g,pop-smile,0,2.99,No,Taiwan,4.5,Yami,Chips,400,1600,1196
Corn Strips Original Flavor 35g,calbee,0,2.99,2 Options,Japan,0,Yami,Chips,200,800,598
LABrown Rice Rolls Yolk Flavor 180g,yifen,0,4.39,No,Mainland China,4.3,Yami,Chips,400,1600,1756
Koloko Pea Crackers Wasabi 140g,lianhwa,0,3.39,7 Options,Taiwan,3.8,Yami,Chips,25,100,84.75
Rice Pop Sweet Pumpkin 120g,haitai,0,2.99,No,Korea,4.4,Yami,Chips,400,1600,1196
Pop-Rice-Original Falvor 50g,natural,0,1.49,No,Taiwan,4.9,Yami,Chips,400,1600,596
chocoball 50g,sweet monster,0,1.29,No,Korea,4.6,Yami,Chips,400,1600,516
PEANUT WHEAT COOKIES,milaotou,0,4.39,14 Options,Mainland China,5,Yami,Chips,400,1600,1756
Honey Flavored Twist Snack Family Pack 285g,nongshim,0,5.49,No,Korea,4.4,Yami,Chips,400,1600,2196
Onion Flavored Ring Family Pack 170g,nongshim,0,5.29,3 Options,Korea,4.6,Yami,Chips,400,1600,2116
Gift Pack Crispy Noodle Snack (3 Flavors Included) 414g,unif,0,8.89,No,Taiwan,4.4,Yami,Chips,400,1600,3556
American Turkey Flavor 60g,cheetos,0,1.49,3 Options,Mainland China,4.8,Yami,Chips,200,800,298
Rice Crisps Garlic Flavor 60g,xiaowangzi,0,1.89,No,Mainland China,4.3,Yami,Chips,400,1600,756
Corn Puff Sea Salt Flavor 70g,shirakiku,0,1.89,2 Options,Japan,4.5,Yami,Chips,400,1600,756
Prawn Crackers Spicy Flavor 40g,oishi,0,1.69,No,Mainland China,0,Yami,Chips,400,1600,676
French Fries Spicy 100g,cuishengsheng,0,3.69,6 Options,Mainland China,4.7,Yami,Chips,25,100,92.25
French Fries Honey Butter 100g,cuishengsheng,0,3.69,6 Options,Mainland China,4.9,Yami,Chips,25,100,92.25
MARUESU Japanese Rice Cracker 62g,amanoya,0,2.39,No,Japan,0,Yami,Chips,300,1200,717
WANTWANT Hot Kid Shelly Senbei Seaweed Flavor 350g,want want,0,6.29,No,Taiwan,5,Yami,Chips,400,1600,2516
Honey Butter Fries 100g,bestore,0,5.69,2 Options,Mainland China,0,Yami,Chips,200,800,1138
PANPAN Wheat Crunch Chili Onion Flavor 105g,asia foods,0,1.99,8 Options,Mainland China,4.8,Yami,Chips,300,1200,597
Seaweed Rice Cracker 308g,want want,0,4.99,4 Options,Taiwan,3.8,Yami,Chips,400,1600,1996
Sweet Potato Slices 300g,laojiekou,40,5.99,No,Mainland China,4.7,Yami,Chips,25,100,149.75
OHIYA FRIED LAVER CRACKER 70g,ohgiya,12,3.59,No,Japan,4.8,Yami,Chips,400,1600,1436
Spanish Dessert Churros 84g,crown,5,1.79,No,Korea,4.6,Yami,Chips,25,100,44.75
Corn Cracher Smoky Cheese Flavor 80g,calbee,2,1.99,No,Japan,5,Yami,Chips,200,800,398
GUAI GUAI Corn Cracker Milk Caramel Flavor 52g,kwan,8,1.29,3 Options,Taiwan,4.6,Yami,Chips,25,100,32.25
Matcha Caramel Corn Cracker 77g,tohato,1,2.49,No,Japan,5,Yami,Chips,400,1600,996
Potato French Fries Honey 40g,orion,14,1.69,10 Options,Korea,4.7,Yami,Chips,400,1600,676
Crispy Squid 60g,monori,10,7.69,No,Indonesia,4.3,Yami,Chips,400,1600,3076
Sweet Potato Slices 300g,laojiekou,40,5.99,No,Mainland China,4.7,Yami,Chips,25,100,149.75
Snack Box,other brands,2,58.86,No,Unclear,5,Yami,Chips,400,1600,23544
Potato Cube 10pc,calbee,6,19.99,No,Japan,5,Yami,Chips,400,1600,7996
BBQ Flavor Corn Snack 72g,lotte korea,11,1.69,6 Options,Korea,3.7,Yami,Chips,25,100,42.25
Calbee Potato Crisp Wasabi Salt 115g,calbee,1,4.59,No,Japan,4,Yami,Chips,200,800,918
Brown Sugar Snow Rice Crackers 162g,yifen,2,5.69,No,Mainland China,4,Yami,Chips,400,1600,2276
Cheese Popcorn Snack 255g,jayone,5,3.29,No,Korea,5,Yami,Chips,400,1600,1316
Noodle Tomato Flavor 46g (Yamibuy will not participate in One more pack event),mofashi,1,0.99,No,Mainland China,3,Yami,Chips,400,1600,396
Rice Stick Seaweed Flavor 300g,other brands,6,3.99,2 Options,Unclear,4.8,Yami,Chips,400,1600,1596
Wheat Cracker Egg & Spicy Crawfish Flavor 40g,master kong,6,0.99,No,Mainland China,3.8,Yami,Chips,25,100,24.75
Broccoli Bites Everything Bagel 40g,rhythm,2,4.99,No,United States,4.5,Yami,Chips,400,1600,1996
Potato Flavored Snack 55g,nongshim,7,1.49,No,Korea,4,Yami,Chips,400,1600,596
Poteko Norishio 71g,tohato,1,2.29,No,Japan,5,Yami,Chips,400,1600,916
Kappaebisen Tokumori Bag 185g,calbee,0,4.39,No,Japan,0,Yami,Chips,200,800,878
Brown Rice Crunch Gold 100g,paldo,4,1.69,No,Korea,4.8,Yami,Chips,400,1600,676
Petit Potato Wasabi Flavor 43g,bourbon,2,1.49,No,Japan,4,Yami,Chips,200,800,298
Wheat Crisps Barbecue 113g,sungiven foods,2,2.29,3 Options,Mainland China,5,Yami,Chips,400,1600,916
Rice Cracker Snack 4pcs,tohato,0,2.59,No,Japan,0,Yami,Chips,400,1600,1036
Rice Cracker Seaweed Flavor 99g,kuriyama ajimurasaki,1,3.99,No,Japan,4,Yami,Chips,400,1600,1596
Rice Cracker 600g,chilkab,0,6.99,No,Korea,0,Yami,Chips,25,100,174.75
Crispy Dongzao 90g,bestore,0,6.99,No,Mainland China,5,Yami,Chips,200,800,1398
Crunchy Rice Snack 500g,zhimaguan,0,4.59,No,Mainland China,5,Yami,Chips,400,1600,1836
Shrimp Crackers Pepper Flavor 80g,chinchin,0,1.99,6 Options,Taiwan,4.4,Yami,Chips,200,800,398
CHUNGUANG Coconut Round Durian Flavor 120g,chun guang,0,3.99,No,Mainland China,4.3,Yami,Chips,200,800,798
Osakana Polinky Assari Shio 44g,koikeya,0,2.29,No,Japan,3,Yami,Chips,400,1600,916
"Flavored Broad Bean Green Tea, 500g",diehuapai,0,4.79,No,Mainland China,5,Yami,Chips,400,1600,1916
Sweet Potato Flavor Cookie 80g,kameda,0,3.99,No,Japan,4.8,Yami,Chips,400,1600,1596
Italian Mixed Vegetable Soup 80g,calbee,0,2.59,No,Japan,0,Yami,Chips,200,800,518
HJ Peanuts Pop Highland Barley 286g,huijifood,0,2.69,No,Mainland China,4.5,Yami,Chips,400,1600,1076
Big Shrimp 120g,beatles,0,4.99,No,Mainland China,5,Yami,Chips,200,800,998
Crispy Palm Noodle Snack Cumin Barbecue Flavor 26g,yalan,0,0.29,8 Options,Mainland China,4.3,Yami,Chips,400,1600,116
Multigrain Fruit Seaweed Flavor 160g,milaotou,0,2.99,No,Mainland China,4.9,Yami,Chips,25,100,74.75
Shrimp Sticks 20g *40,mimi world,0,6.99,No,Mainland China,4.8,Yami,Chips,400,1600,2796
Rice Cracker Seafood Flavor 72g,xiaowangzi,0,1.19,No,Mainland China,4.3,Yami,Chips,400,1600,476
Rice Cracker Vegetable Flavor 72g,xiaowangzi,0,1.19,No,Mainland China,4.7,Yami,Chips,400,1600,476
Rice Cracker Scallion Flavor 72g,xiaowangzi,0,1.19,No,Mainland China,4.9,Yami,Chips,400,1600,476
Brown Suger Bubble Milk Tea Flavor 80g,pop-smile,0,2.99,No,Taiwan,4.5,Yami,Chips,400,1600,1196
Popcorn Cinema artificially hot chicken flavored 35g,shirakiku,0,2.19,3 Options,Japan,4.7,Yami,Chips,400,1600,876
GUAI GUAI Corn Snack Ccoconut Flavor 80g,kwan,0,2.69,No,Taiwan,5,Yami,Chips,25,100,67.25
Rice Crackers Seaweed 43g,oh ma grain,0,1.09,2 Options,United States,4.4,Yami,Chips,400,1600,436
Matball Snack Butter Garlic Flavor 120g,haitai,0,2.99,No,Korea,4.4,Yami,Chips,400,1600,1196
Corn Sticks Hot&Sour 60g,cheetos,0,1.49,3 Options,Mainland China,4.4,Yami,Chips,200,800,298
Rice Cracker Shrimp 80g,ikedaya,0,2.59,No,Japan,4.1,Yami,Chips,400,1600,1036
Wang Chang Gu-Sesamen Snack 275g,samyang,0,3.39,No,Korea,4.4,Yami,Chips,400,1600,1356
Shrimp Fries Cheese Flavor 80g,dayanxia,0,3.99,3 Options,Taiwan,4.6,Yami,Chips,25,100,99.75
AJIZUKUSHI Cracker 178g,wakabato,0,4.29,No,Japan,4.8,Yami,Chips,400,1600,1716
Rice Stick Sesame Flavor 400g,milaotou,0,4.39,14 Options,Mainland China,4.8,Yami,Chips,400,1600,1756
Rice Stick Peanut Flavor 400g(Random new and old packaging),milaotou,0,4.39,14 Options,Mainland China,4.6,Yami,Chips,400,1600,1756
Crispy Roll Cream Cheese Flavor 80g,neo,0,2.29,3 Options,Korea,4.9,Yami,Chips,400,1600,916
Crispy Roll Vanilla Flavor 80g,neo,0,2.29,3 Options,Korea,4.6,Yami,Chips,400,1600,916
Cuttlefish Snack Family Pack 260g,nongshim,0,5.99,No,Korea,5,Yami,Chips,400,1600,2396
Cuttlefish Snack 55g,nongshim,0,1.49,No,Korea,4.7,Yami,Chips,400,1600,596
Organic Crunchy Rice Rolls Apple Cinnamon Flavor 59g,jayone,0,2.59,2 Options,Korea,5,Yami,Chips,400,1600,1036
Sakura Shrimps Craker Shrimp Flavor 16g*20pcs,haoyudao,0,6.49,2 Options,Mainland China,4.5,Yami,Chips,400,1600,2596
French Fries Tomato Flavor 100g,cuishengsheng,0,3.69,6 Options,Mainland China,4.7,Yami,Chips,25,100,92.25
Rice Pie Classic Original Flavor 228g,nida,0,2.49,2 Options,Mainland China,4.2,Yami,Chips,400,1600,996
