Title,Title_link,Thumbnail,brand-title,comment-star__count,Price,price-valid,price-invalid,price-discount,Headline,Field1,Field2,Field3
SEKKA Rice 2kg,https://www.yamibuy.com/en/p/sekka-rice-2kg/1021024401,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,WISMETTAC,47,,$8.50,$9.99,15% OFF,SEKKA Rice 2kg,47,Japan,4.8
Sweet Rice Powder 454g,https://www.yamibuy.com/en/p/sweet-rice-powder-454g/1149015831,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,JAYONE,,$4.99,,,,Sweet Rice Powder 454g,Be the first!,Korea,
Veggie Green Curry W/Rice 280g,https://www.yamibuy.com/en/p/veggie-green-curry-w-rice-280g/1147011121,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,GOLDEN PHOENIX,5,$2.59,,,,Veggie Green Curry W/Rice 280g,5,Thailand,4.4
Korean Rice Snack 8.8oz,https://www.yamibuy.com/en/p/korean-rice-snack-8-8oz/1017044801,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,Arirang,,$6.99,,,,Korean Rice Snack 8.8oz,Be the first!,Korea,
Rice Cracker Soft Salad New 139g,https://www.yamibuy.com/en/p/rice-cracker-soft-salad-new-145g/1017044641,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,KAMEDA,,$3.99,,,,Rice Cracker Soft Salad New 139g,Be the first!,Japan,
Unsweetened Green Tea With Roasted Rice 500ml,https://www.yamibuy.com/en/p/ito-en-unsweetened-green-tea-with-roasted-rice-500ml/1020005261,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,ITO EN,44,$1.99,,,,Unsweetened Green Tea With Roasted Rice 500ml,44,Japan,4.8
MIZUHO Mini Wasabi Rice Crackers 90g,https://www.yamibuy.com/en/p/mizuho-mini-wasabi-rice-crackers-90g/1017002101,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,MIZUHO,2,$1.99,,,,MIZUHO Mini Wasabi Rice Crackers 90g,Be the first!,Japan,5
【Frozen】Fried Rice Bulogi 250g,https://www.yamibuy.com/en/p/fried-rice-bulogi-250g/1146141851,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,SHIRAKIKU,5,,$2.49,$2.99,17% OFF,【Frozen】Fried Rice Bulogi 250g,5,Japan,4.4
Massaman Curry W/Rice 280g,https://www.yamibuy.com/en/p/massman-curry-w-rice-280g/1147011141,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,GOLDEN PHOENIX,2,$2.59,,,,Massaman Curry W/Rice 280g,2,Thailand,4.5
Korean Instant Spicy Tteokbokki Rice Cake,https://www.yamibuy.com/en/p/fried-rice-cake-sweet-and-spicy/1147012781,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,YOPOKKI,,,$3.99,$4.49,12% OFF,Korean Instant Spicy Tteokbokki Rice Cake,Be the first!,Korea,
Crispy Rice Chip Spicy flavor 238g,https://www.yamibuy.com/en/p/kaqi-crispy-rice-chip-spicy-flavor-238g/1017007151,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,kaqi,22,$3.29,,,,Crispy Rice Chip Spicy flavor 238g,22,kaqi,4.6
【Hnamatsuri Limited Edition】Baked Rice Cracker 50g,https://www.yamibuy.com/en/p/hinamatsuri-hina-arare-baked-rice-cracker-50g/1017044561,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,BEFCO,,$3.49,,,,【Hnamatsuri Limited Edition】Baked Rice Cracker 50g,Be the first!,Japan,
Chicken Flavor Rice Noodle Soup 600g,https://www.yamibuy.com/en/p/chicken-flavor-bean-thread-bags-600g/1021089101,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,VIFON,,$10.99,,,,Chicken Flavor Rice Noodle Soup 600g,Be the first!,Taiwan,
Japanese Traditional Seaweed Rice Cracker 85g,https://www.yamibuy.com/en/p/shirakiku-japanese-traditional-seaweed-rice-cracker-85g/1017000481,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,SHIRAKIKU,53,$2.99,,,,Japanese Traditional Seaweed Rice Cracker 85g,53,Japan,3.9
SHIRAKIKU Rice Cake Red & White Daifuku Mochi With Red Bean Paste Filling 8Pc,https://www.yamibuy.com/en/p/shirakiku-rice-cake-red-white-daifuku-mochi-with-red-bean-paste-filling-8pc/1016005231,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,SHIRAKIKU,6,$3.99,,,,SHIRAKIKU Rice Cake Red & White Daifuku Mochi With Red Bean Paste Filling 8Pc,6,Japan,4.5
Glutinous Rice 5lb,https://www.yamibuy.com/en/p/glutinous-rice-5lb/1149016121,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,LAM SHENG KEE,,$9.99,,,,Glutinous Rice 5lb,Be the first!,Taiwan,
Shanbei Mini Rice 2lb,https://www.yamibuy.com/en/p/shanbei-mini-rice-2lb/1149016161,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,JINGUYUAN,,$5.99,,,,Shanbei Mini Rice 2lb,Be the first!,China,
Sweet Yellow Mini Rice 2lb,https://www.yamibuy.com/en/p/sweet-yellow-mini-rice-2lb/1149016171,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,JINGUYUAN,,$5.99,,,,Sweet Yellow Mini Rice 2lb,Be the first!,China,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Shanbei Mini Rice 2lb,https://www.yamibuy.com/en/p/shanbei-mini-rice-2lb/1149016161,https://cdn.yamibuy.net/item/98cfa3adfbe5d4c049f56548c5bf5d6b_684x684.webp,JINGUYUAN,,$5.99,,,,Shanbei Mini Rice 2lb,Be the first!,China,
Sweet Yellow Mini Rice 10lb,https://www.yamibuy.com/en/p/sweet-yellow-mini-rice-10lb/1149016091,https://cdn.yamibuy.net/item/0c4eb552018a12d3621bd5d9f4076541_684x684.webp,JINGUYUAN,1,$29.99,,,,Sweet Yellow Mini Rice 10lb,1,China,5
Millet Rice Cracker 130g,https://www.yamibuy.com/en/p/yuanxian-millet-rice-cracker-130g/1017029811,https://cdn.yamibuy.net/item/6bd037c98bf3e29a864787aa91179299_684x684.webp,YUANXIAN,,,$1.99,$2.19,10% OFF,Millet Rice Cracker 130g,699,China,4.7
Rice Cracker 8 Mate Mix Arae 454g,https://www.yamibuy.com/en/p/rice-cracker-8-mate-mix-arae-454g/1017041991,https://cdn.yamibuy.net/item/916627935015b6b9874e5303debc0944_684x684.webp,SHIRAKIKU,2,$7.99,,,,Rice Cracker 8 Mate Mix Arae 454g,2,Japan,5
Bun Tuoi Rice Stick ( S) 907g,https://www.yamibuy.com/en/p/bun-tuoi-rice-stick-s-907g/1149015101,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,DRAGONFLY BRAND,,$4.99,,,,Bun Tuoi Rice Stick ( S) 907g,Be the first!,China,
Fried Rice Cake Kimchi Flavor,https://www.yamibuy.com/en/p/fried-rice-cake-kimchi-flavor/1147012741,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,YOPOKKI,,$2.59,,,,Fried Rice Cake Kimchi Flavor,Be the first!,Korea,
"Japanese Misuzu Rice Pot, 7.75""D x 6.5""H",https://www.yamibuy.com/en/p/japanese-misuzu-rice-pot-7-75-d-x-6-5-h/1029054861,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,OTHER BRANDS,,,$40.99,$48.99,17% OFF,"Japanese Misuzu Rice Pot, 7.75""D x 6.5""H",Be the first!,N/A,
Korean Traditional Rice Cookie 127g,https://www.yamibuy.com/en/p/korean-traditional-rice-cookie-127g/1016096941,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,ASSI BRAND,,$3.49,,,,Korean Traditional Rice Cookie 127g,Be the first!,Korea,
Konnyaku Pearl Rice 200g,https://www.yamibuy.com/en/p/konnyaku-pearl-rice-200g/1149013701,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,DDZZ,,$2.29,,,,Konnyaku Pearl Rice 200g,Be the first!,China,
Kungkung Tteok Rice Cake Mix 500g,https://www.yamibuy.com/en/p/kungkung-tteok/1149013881,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,HAITAI,,$5.99,,,,Kungkung Tteok Rice Cake Mix 500g,Be the first!,Korea,
Cooked Brown Rice 210g,https://www.yamibuy.com/en/p/ottogi-cooked-brown-rice-210g/1021002851,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,OTTOGI,11,$2.39,,,,Cooked Brown Rice 210g,12,Korea,4.2
Veggie Red Curry W/ Rice 280g,https://www.yamibuy.com/en/p/veggie-red-curry-w-rice-280g/1147011131,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,GOLDEN PHOENIX,2,$2.59,,,,Veggie Red Curry W/ Rice 280g,2,Thailand,5
Sauce Co.Red Yeast Rice Sauce 200g,https://www.yamibuy.com/en/p/sauce-co-red-yeast-rice-sauce-200g/1148018031,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,Sauce Co,1,$3.99,,,,Sauce Co.Red Yeast Rice Sauce 200g,1,Taiwan,5
【Frozen】Chinese Rice Pudding 400g,https://www.yamibuy.com/en/p/nx-chinese-rice-pudding/1147010161,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,NX,3,$3.99,,,,【Frozen】Chinese Rice Pudding 400g,3,United States,5
Brown Rice 5LB POLY,https://www.yamibuy.com/en/p/brown-rice-5lb-poly/1149009931,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,SHIRAKIKU,3,,$9.99,$10.99,10% OFF,Brown Rice 5LB POLY,3,Japan,5
Rice Cracker - Strawberry 70g,https://www.yamibuy.com/en/p/rice-cracker-strawberry-70g/1016092741,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,FARM GROUP,5,$1.89,,,,Rice Cracker - Strawberry 70g,5,Korea,4.8
Rice Chips 280g,https://www.yamibuy.com/en/p/kaqi-rice-chips-280g/1017007581,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,kaqi,17,$2.49,,,,Rice Chips 280g,17,China,4.2
【Low Price Guarantee】8-Cup Cooked Rice Digital Display Rice Cooker Slow Cooker and Food Steamer ARC-954SBD 2.5QT (5 Year Warranty),https://www.yamibuy.com/en/p/aroma-8-cup-digital-display-rice-cooker-slow-cooker-and-food-steamer-arc-954sbd-2-5qt-5-year-warranty/1029017231,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,AROMA,8,,$39.99,$59.99,34% OFF,【Low Price Guarantee】8-Cup Cooked Rice Digital Display Rice Cooker Slow Cooker and Food Steamer ARC-954SBD 2.5QT (5 Year Warranty),8,United States,5
Puffed Rice Sour Cream & Onion Flavor100g,https://www.yamibuy.com/en/p/puffed-rice-sour-cream-onion-100g/1017039791,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,CAPTAIN DANNY,,$5.49,,,,Puffed Rice Sour Cream & Onion Flavor100g,Be the first!,Taiwan,
Crunchy Rice Rolls Strawberry Flavor,https://www.yamibuy.com/en/p/crunchy-rice-rolls-strawberry-mammos/1017043331,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,Mammos,1,$2.49,,,,Crunchy Rice Rolls Strawberry Flavor,1,Korea,3
GREEN ELEPHANT Long Grain Sweet Rice 2kg,https://www.yamibuy.com/en/p/green-elephant-long-grain-sweet-rice-2kg/1021026971,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,lvxiang,39,$8.99,,,,GREEN ELEPHANT Long Grain Sweet Rice 2kg,39,Thailand,5
Rice Seasoning Noritamago Fumi Furikake 50g,https://www.yamibuy.com/en/p/ajishima-rice-seasoning-noritamago-fumi-furikake-50g/1021012401,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,AJISHIMA,10,$2.99,,,,Rice Seasoning Noritamago Fumi Furikake 50g,10,Japan,4.2
Crispy Rice Treats Salted Egg Yolk Flavor 118g,https://www.yamibuy.com/en/p/yumei-rice-crusy-salted-yalk-flavor-118g/1017019091,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,YUMEI,,$3.49,,,,Crispy Rice Treats Salted Egg Yolk Flavor 118g,932,China,4.6
White Rice Vinegar 450ml,https://www.yamibuy.com/en/p/white-rice-vinegar-450ml/1148011321,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,HAITIAN,9,$1.79,,,,White Rice Vinegar 450ml,9,China,5
Roasted Brown Rice 5.3oz,https://www.yamibuy.com/en/p/roasted-brown-rice-5-3oz/1149016031,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,HYOSUNG,,$4.39,,,,Roasted Brown Rice 5.3oz,Be the first!,Korea,
Taiwan Red Glutinous Rice 680g,https://www.yamibuy.com/en/p/taiwan-red-glutinous-rice-680g/1149009411,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,FORMOSA YAY,,$7.49,,,,Taiwan Red Glutinous Rice 680g,Be the first!,Taiwan,
Rice Snack Soybean Flavor 85g,https://www.yamibuy.com/en/p/rice-cracker-85g/1017039021,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,FUNWARI,5,,$2.50,$4.99,50% OFF,Rice Snack Soybean Flavor 85g,5,Japan,4.4
【Frozen】Rice Ball White Sesame Hazelunt 320g,https://www.yamibuy.com/en/p/rice-ball-white-sesame-hazelunt-320g/1146139511,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,SINIAN,1,$4.59,,,,【Frozen】Rice Ball White Sesame Hazelunt 320g,1,China,5
LZY Luosi Rice Noodle 280g,https://www.yamibuy.com/en/p/lzy-luosi-rice-noodle-280g/1021073401,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,LUO ZHUANG YUAN,,$4.29,,,,LZY Luosi Rice Noodle 280g,12,China,4.4
"Liuzhou Snail Rice Noodle, 260g",https://www.yamibuy.com/en/p/jialiu-liuzhou-spicy-rice-noodle-260g/1021071441,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,JIALIU,,,$3.49,$3.99,13% OFF,"Liuzhou Snail Rice Noodle, 260g",594,China,4.4
Super Premium Brown Rice 4.40lb,https://www.yamibuy.com/en/p/tamanishiki-brown-rice-4-40lb/1149002671,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,TAMANISHIKI,,,$13.99,$15.99,13% OFF,Super Premium Brown Rice 4.40lb,4,Japan,5
Premium Brown Rice  2lb,https://www.yamibuy.com/en/p/nishiki-prem-brown-rice-2lb/1149002631,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,NISHIKI,,,$3.50,$6.99,50% OFF,Premium Brown Rice  2lb,32,Japan,4.9
Hot and Sour Rice Noodles 138g,https://www.yamibuy.com/en/p/jianghu-hot-and-sour-rice-noodles-138g/1021069141,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,Jianghu,,$4.29,,,,Hot and Sour Rice Noodles 138g,193,China,4.6
Hello Kitty Grains Rice Roll (Package Color Sent Randomly) 160g,https://www.yamibuy.com/en/p/pei-tien-hello-kitty-grains-rice-roll-pink-160g/1017025521,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,Pei Tien,,$2.99,,,,Hello Kitty Grains Rice Roll (Package Color Sent Randomly) 160g,81,Taiwan,4.9
Calrose Medium Grain for Sushi Rice 4.4lbs,https://www.yamibuy.com/en/p/calrose-medium-grain-for-sushi-rice-4-4lbs/1149009591,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,Double Happiness,3,$5.49,,,,Calrose Medium Grain for Sushi Rice 4.4lbs,3,China,4.3
Bin Bin Rice Crackers Coconut Milk Flavor 150g,https://www.yamibuy.com/en/p/binbin-rice-crackers-coconut-milk-flavor-150g/1017002421,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,NAMCHOW,29,$2.19,,,,Bin Bin Rice Crackers Coconut Milk Flavor 150g,29,China,4.1
Rice Cracker Hot Mate Mix Arare 453g,https://www.yamibuy.com/en/p/rice-cracker-hot-mate-mix-arare-454g/1017042001,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,SHIRAKIKU,,$7.99,,,,Rice Cracker Hot Mate Mix Arare 453g,Be the first!,Japan,
Mian Yang Rice Noodle Non-Fried Beef Flavor 135g,https://www.yamibuy.com/en/p/guangyou-mian-yang-rice-noodle-non-fried-beef-flavor-135g/1021035031,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,GUANGYOU,40,$2.29,,,,Mian Yang Rice Noodle Non-Fried Beef Flavor 135g,40,China,4.5
Crispy Rice Chip Extra Spicy 280g,https://www.yamibuy.com/en/p/kaqi-crispy-rice-chip-extra-spicy-300g/1017010171,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,kaqi,6,$2.59,,,,Crispy Rice Chip Extra Spicy 280g,6,China,3.5
Japanese Rice Cracker 132g,https://www.yamibuy.com/en/p/amanoya-japanese-rice-cracker-145g/1017003501,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,AMANOYA,14,$3.39,,,,Japanese Rice Cracker 132g,14,Japan,4.7
Bun Bo Hue Rice Stick 2lbs,https://www.yamibuy.com/en/p/bun-bo-hue-rice-stick-2lbs/1149015111,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,DRAGONFLY BRAND,,$5.49,,,,Bun Bo Hue Rice Stick 2lbs,Be the first!,China,
Osamenthas Honey Rice Wine Soda 225ml,https://www.yamibuy.com/en/p/osamenthas-honey-rice-wine-soda-225ml/1020062131,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,Bishancunjingniang,2,$4.49,,,,Osamenthas Honey Rice Wine Soda 225ml,2,China,4.5
Rice Cracker - Banana 70g,https://www.yamibuy.com/en/p/rice-cracker-banana-70g/1016092751,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,FARM GROUP,2,$1.89,,,,Rice Cracker - Banana 70g,2,Korea,5
Organic Grain Sweet Brown Rice 2lb,https://www.yamibuy.com/en/p/organic-grain-sweet-brown-rice-2lb/1149013151,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,PULMUONE,,$8.99,,,,Organic Grain Sweet Brown Rice 2lb,Be the first!,Korea,
Crispy Rice 25g,https://www.yamibuy.com/en/p/gy-crispy-rice/1017035481,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,GY,,$0.99,,,,Crispy Rice 25g,59,China,4.6
Rice Crisp Spicy Flavor 96g,https://www.yamibuy.com/en/p/lejinji-rice-crisp-spicy-96g/1017031041,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,LEJINJI,,$2.39,,,,Rice Crisp Spicy Flavor 96g,25,China,4.6
Cooking Pan For Rice Cake Square H-6505,https://www.yamibuy.com/en/p/cooking-pan-for-rice-cake-square-h-6505/1029050021,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,PEARL LIFE,,,$5.99,$7.99,26% OFF,Cooking Pan For Rice Cake Square H-6505,Be the first!,Japan,
KOSHIHIKARI Premium Short Grain Rice 2kg,https://www.yamibuy.com/en/p/koshihikari-premium-short-grain-rice-2kg/1021024441,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,WISMETTAC,21,$13.99,,,,KOSHIHIKARI Premium Short Grain Rice 2kg,21,Japan,4.6
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Natural Farm Rice Crackers 60g,https://www.yamibuy.com/en/p/want-want-natural-farm-rice-crackers-60g/1017000961,https://cdn.yamibuy.net/item/be98f21734ae5a0bc37be77d734fa40c_684x684.webp,WANT WANT,50,$1.29,,,,Natural Farm Rice Crackers 60g,50,Taiwan,4.6
Liquid Rice Porridge 250g,https://www.yamibuy.com/en/p/ajinomoto-liquid-rice-gruel-250g/1021003331,https://cdn.yamibuy.net/item/6d154008a0d0dada504e7d989c934410_684x684.webp,AJINOMOTO,22,$3.49,,,,Liquid Rice Porridge 250g,22,Japan,4.9
Liuzhou Rice Noodle  (original flavor) 400g,https://www.yamibuy.com/en/p/c-luo-liuzhou-rice-noodle-original-flavor-400g/1021080521,https://cdn.yamibuy.net/item/5737fd4de6d7cb826d3d57248a25d189_684x684.webp,C LUO,,$4.59,,,,Liuzhou Rice Noodle  (original flavor) 400g,44,China,4.7
Nanchang Stir Rice Noodle 200.8g,https://www.yamibuy.com/en/p/sunway-nanchang-stir-rice-noodle-208-8g/1021078411,https://cdn.yamibuy.net/item/9f9ecdee5783893a74a8e5830b326ff6_684x684.webp,YJSY,,$3.29,,,,Nanchang Stir Rice Noodle 200.8g,320,China,4.7
Rice Jelly (Chili Oil Flavor) 270g,https://www.yamibuy.com/en/p/yumei-rice-jelly-chili-oil-flavor-270g/1018031991,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,YUMEI,,$2.19,,,,Rice Jelly (Chili Oil Flavor) 270g,72,China,4.4
"Xinjiang Stir Fried Rice Noodle Vermicelli Middle Spicy, 250g",https://www.yamibuy.com/en/p/xin-jiang-rice-noodle-with-chili-sauce-spicy-250g/1021073701,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,QIANFENXISHI,,$4.59,,,,"Xinjiang Stir Fried Rice Noodle Vermicelli Middle Spicy, 250g",283,China,4.6
Premium Whole Grain Brown Rice Quick Cooking Brown Rice 5lb,https://www.yamibuy.com/en/p/nishiki-quick-cooking-brown-rice-5lb/1149002651,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,NISHIKI,,,$12.99,$14.99,14% OFF,Premium Whole Grain Brown Rice Quick Cooking Brown Rice 5lb,1,Japan,5
KOKUHO ROSE California Grown Premium Rice 5lbs,https://www.yamibuy.com/en/p/kokuho-rose-california-grown-premium-rice-5lbs/1149002271,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,OTHER BRANDS,,,$10.99,$14.99,27% OFF,KOKUHO ROSE California Grown Premium Rice 5lbs,2,N/A,5
Rice Noodle 288g,https://www.yamibuy.com/en/p/baijia-rice-noodle-270g/1021065011,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,BAIJIA,,,$3.99,$4.59,14% OFF,Rice Noodle 288g,362,China,4.6
Rice Cracker 70g,https://www.yamibuy.com/en/p/mizuho-rice-cracker-handmade-70g/1017002081,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,MIZUHO,7,$1.69,,,,Rice Cracker 70g,7,Japan,4.4
Waterless Flat Rice Noodle 500g,https://www.yamibuy.com/en/p/waterless-flat-rice-noodle-300g/1149009521,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,Liujia,3,$3.69,,,,Waterless Flat Rice Noodle 500g,3,China,5
SHIRAKIKU Rice Cake Azuki Daifuku Mochi With Red Bean Paste Filling 8Pc,https://www.yamibuy.com/en/p/shirakiku-rice-cake-azuki-daifuku-mochi-with-red-bean-paste-filling-8pc/1016005211,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,SHIRAKIKU,10,$3.99,,,,SHIRAKIKU Rice Cake Azuki Daifuku Mochi With Red Bean Paste Filling 8Pc,10,Japan,4.5
SHIRAKIKU Rice Cake Green Daifuku Mochi With Red Bean Paste Filling 8Pc,https://www.yamibuy.com/en/p/shirakiku-rice-cake-green-daifuku-mochi-with-red-bean-paste-filling-8pc/1016005221,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,SHIRAKIKU,2,$3.99,,,,SHIRAKIKU Rice Cake Green Daifuku Mochi With Red Bean Paste Filling 8Pc,3,Japan,3.7
