,Product_Name,Brand,Price,Option,Reviews,Origin,Rate,Platform,Category,Sold_Weekly
844,Roller Coaster Tom Yum Flavor Potato Rings 60g,jack'n jill,5.59,No,0,Philippine,0.0,Yami,Rice Cracker,400+ Sold
845,JAPAN JAGARIKO French fries Salad  58g,calbee,3.5,6 Options,0,Japan,0.0,Yami,Rice Cracker,400+ Sold
846,JAPAN JAGARIKO French Fries Cheese 58g,calbee,3.5,6 Options,2,Japan,4.5,Yami,Rice Cracker,400+ Sold
847,MISTER POTATO Sweet Potato Flavor Potato Crisps 130g,mamee chef,4.79,No,0,Malaysia,0.0,Yami,Rice Cracker,400+ Sold
848,Saucy BBQ Flavor Potato Chips 107g,pringles,4.79,No,0,Japan,0.0,Yami,Rice Cracker,400+ Sold
849,MISTER POTATO Spicy Tebabo 60g,mamee chef,5.59,No,0,Malaysia,0.0,Yami,Rice Cracker,400+ Sold
850,TWISTIES CHACHO'S Tortilla Corn Chips Cheesy Cheese 185g,mondelez,8.79,No,0,Japan,0.0,Yami,Rice Cracker,400+ Sold
851,TWISTIES CHACHO'S Tortilla Corn Chips BBQ Bonanza 70g,mondelez,7.19,No,0,Japan,0.0,Yami,Rice Cracker,400+ Sold
852,Sapporo Grilled Corn 6 bags,yoshimi,9.5,No,10,Japan,4.8,Yami,Rice Cracker,400+ Sold
853,JAPAN HOKKAIDO Premium Potato Jaga Pokkuru 10pc,calbee,14.5,9 Options,17,Japan,4.9,Yami,Rice Cracker,200+ Sold
854,TWISTIES Cheeky Cheddar Cheese 160g,mondelez,7.99,No,0,Japan,0.0,Yami,Rice Cracker,400+ Sold
855,TWISTIES BBQ Curry Flavor 160g,mondelez,7.99,No,0,Japan,0.0,Yami,Rice Cracker,400+ Sold
856,Satay Flavoured Chips 60g,miaow miaow,5.59,No,0,Malaysia,0.0,Yami,Rice Cracker,400+ Sold
857,[Mainland China Direct Mail] Mimi Shrimp Sticks Single Pack Love Still Delicious Puffed Snacks Internet Red Casual Nostalgia Sn,aishang,1.5,No,1,Mainland China,3.0,Yami,Rice Cracker,300+ Sold
858,[Mainland China direct mail] BE&CHEERY Herb flavor - gold corn beans / vegetarian corn snacks snack popcorn puffed food snacks70g,be & cheery,7.9,No,1,Mainland China,5.0,Yami,Rice Cracker,400+ Sold
859,ORIENTAL Super Ring Cheese Snack 60g,oriental (malaysia),6.39,No,0,Malaysia,0.0,Yami,Rice Cracker,400+ Sold
860,HOKKAIDO Premium Potato Jaga Pokkuru 10pc,calbee,14.8,4 Options,18,Japan,4.9,Yami,Rice Cracker,200+ Sold
861,Spring Limited Sakura Potato 8pc,calbee,19.5,18 Options,0,Japan,0.0,Yami,Rice Cracker,Less than 50
862,Christmas Limited Chocolate Shrimp Cracker  6pc,calbee,18.99,18 Options,0,Japan,0.0,Yami,Rice Cracker,400+ Sold
863,HOKKAIDO Potato Farm Kelp Kumbo Chips 6pc,calbee,14.5,18 Options,1,Japan,5.0,Yami,Rice Cracker,400+ Sold
864,"【Low Price Guarantee】Multi Functional Automatic Pasta Noodle Maker Machine JYN-L10, 120V",joyoung,159.99,1 Options,114,Mainland China,4.8,Yami,Rice Cracker,400+ Sold
865,Pure Rice Noodles (Contains 100% rice) 200g,old pot rice noodles,7.59,No,0,Taiwan,0.0,Yami,Rice Cracker,400+ Sold
866,Spicy Shrimp Rice Noodle Soup 60g,old pot rice noodles,4.74,No,3,Taiwan,4.7,Yami,Rice Cracker,400+ Sold
867,Vegetarian Rice Noodle Soup 60g,old pot rice noodles,4.74,No,0,Taiwan,0.0,Yami,Rice Cracker,400+ Sold
868,"【Low Price Guarantee】Multi Function Ceramic Pot Electric Stew Pot Slow Cooker 1.6L*1+0.5L*2, NSQ-1855, 1 Year Mfg Warranty, 120V",narita,59.99,No,23,United States,4.8,Yami,Rice Cracker,400+ Sold
869,Sunway Xinjiang Fried Rice Noodle 250g,sunway snack,3.89,No,3,United States,4.3,Yami,Rice Cracker,400+ Sold
870,KIMUCHI Beef Rice 103g,nissin,5.5,10 Options,0,Japan,0.0,Yami,Rice Cracker,400+ Sold
871,Spicy Bean Vermicelli (Shelf life:2022/5/28),old pot rice noodles,3.59,No,1,Taiwan,5.0,Yami,Rice Cracker,400+ Sold
872,Chicken Panang Curry &Thai Jasmine Rice 260g,meiji,15.99,No,0,Japan,0.0,Yami,Rice Cracker,400+ Sold
873,Organic Haiga Mai Rice 12lb,mccabe,49.99,No,0,United States,0.0,Yami,Rice Cracker,400+ Sold
874,Chicken Massaman Curry & Thai Jasmine Rice 260g,meiji,15.99,No,0,Japan,0.0,Yami,Rice Cracker,400+ Sold
875,New Family Japanese Tea Mixed With Roasted Rice 100% Japanese Tea Leaves  2g 20bags,osk,12.79,No,0,Japan,0.0,Yami,Rice Cracker,400+ Sold
876,Saponin Rice 60g canned female nourishing health and beauty,qilixiang,26.7,No,0,Mainland China,0.0,Yami,Rice Cracker,400+ Sold
877,Stir Fried Chicken With Basil & Thai Jasmine Rice 260g,meiji,15.99,No,0,Japan,0.0,Yami,Rice Cracker,400+ Sold
878,Organic Haiga Mai Rice 3lb,mccabe,24.99,No,0,United States,0.0,Yami,Rice Cracker,400+ Sold
879,Japanese Flavor Bean Vermicelli 65g(Shelf life:2022/5/12),old pot rice noodles,3.59,No,0,Taiwan,0.0,Yami,Rice Cracker,400+ Sold
880,Crispy Rice Filled Chocolate Chip Cookies,be & cheery,9.9,No,0,Mainland China,0.0,Yami,Rice Cracker,Less than 50
881,Tomato Soup Rice 65g,nissin,5.0,10 Options,0,Japan,0.0,Yami,Rice Cracker,400+ Sold
882,Rice cereal spoon milk bottle squeeze baby feeding silicone baby food supplement rice cereal spoon tableware 90ml pink,loveduoqi,11.0,No,0,Mainland China,0.0,Yami,Rice Cracker,400+ Sold
883,NESTUM Grains & More 3 in 1 Brown Rice 10 x 27g,nestle,18.39,No,0,Japan,0.0,Yami,Rice Cracker,400+ Sold
884,Japanese Tea Mixed With Roasted Rice 40g,osk,12.79,No,0,Japan,0.0,Yami,Rice Cracker,400+ Sold
885,Stir-fried Bean Vermicelli 65g,old pot rice noodles,5.69,No,1,Taiwan,5.0,Yami,Rice Cracker,400+ Sold
886,Rice cereal spoon milk bottle squeeze baby feeding silicone baby food supplement rice cereal spoon tableware 90ml light,loveduoqi,11.0,No,0,Mainland China,0.0,Yami,Rice Cracker,400+ Sold
887,Saponified Rice 140g,sunway snack,18.73,No,0,United States,0.0,Yami,Rice Cracker,400+ Sold
888,Rice Porridge 6pc,nissin,21.5,No,2,Japan,4.5,Yami,Rice Cracker,400+ Sold
889,WALIN Bamboo Steam Purple Sticky Rice 270g,sunway snack,6.29,3 Options,5,United States,4.6,Yami,Rice Cracker,400+ Sold
890,Organic Brown Sweet Rice 12-Pound,mccabe,49.99,No,0,United States,0.0,Yami,Rice Cracker,400+ Sold
891,Organic Rice 12 Lbs Bundle (White Rice + Brown Rice),mccabe,89.99,No,0,United States,0.0,Yami,Rice Cracker,400+ Sold
892,Organic Rice 12 Lbs Bundle (White Rice + 8 Mixed Grain),mccabe,89.99,No,0,United States,0.0,Yami,Rice Cracker,400+ Sold
893,JAPAN Sprinkled Rice 28g,marumiya,2.99,27 Options,1,Japan,5.0,Yami,Rice Cracker,400+ Sold
894,Sprinkled Rice Cod roe 60g,marumiya,4.25,3 Options,2,Japan,4.0,Yami,Rice Cracker,400+ Sold
895,Dry Rice Noodles 1000g,wuming,4.71,2 Options,21,Mainland China,4.8,Yami,Rice Cracker,400+ Sold
896,Red Bean and Barley Rice Noodles,tong ren tang,58.8,No,0,Mainland China,0.0,Yami,Rice Cracker,400+ Sold
897,Hot And Sour Soup Rice 65g,nissin,5.0,10 Options,0,Japan,0.0,Yami,Rice Cracker,400+ Sold
898,Chicken Tom Yam & Thai Jasmine Rice 260g,meiji,15.99,No,0,Japan,0.0,Yami,Rice Cracker,400+ Sold
899,Purple Rice And Chestnut Paste Zongzi 100g*2,wufangzhai,5.88,No,0,Mainland China,0.0,Yami,Rice Cracker,400+ Sold
900,Green Curry With Chicken & Thai Jasmine Rice 260g,meiji,15.99,No,0,Japan,0.0,Yami,Rice Cracker,400+ Sold
901,Smart heating lunch box electric steamed rice lunch box green has WiFi version,nathome,159.0,No,0,Mainland China,0.0,Yami,Rice Cracker,400+ Sold
902,Red glutinous rice Chestnut zongzi 50g*4,wufangzhai,7.19,No,0,Mainland China,0.0,Yami,Rice Cracker,400+ Sold
903,Tomato Sauce Konjac Rice Noodle 235g,ncds,3.99,No,1,Mainland China,5.0,Yami,Rice Cracker,400+ Sold
904,Liujia waterless Flat rice noodle 300g,sunway snack,3.69,No,3,United States,5.0,Yami,Rice Cracker,400+ Sold
905,White Sweet Rice 2 lb (32 oz),season,17.99,No,0,Mainland China,0.0,Yami,Rice Cracker,400+ Sold
906,Organic Grain 3-Pound (2-Pack) (White Rice and Mixed Rice),mccabe,35.99,No,0,United States,0.0,Yami,Rice Cracker,400+ Sold
907,Organic Mixed Barley & Black Rice 3 lb (48 oz),mccabe,21.99,No,2,United States,5.0,Yami,Rice Cracker,400+ Sold
908,Organic Sweet Rice 3 lb,mccabe,24.99,No,0,United States,0.0,Yami,Rice Cracker,400+ Sold
909,Organic White Rice 3 lb (48 Ounce),mccabe,21.99,No,0,United States,0.0,Yami,Rice Cracker,400+ Sold
910,Organic Black Rice 12-Pound,mccabe,49.99,No,1,United States,5.0,Yami,Rice Cracker,400+ Sold
911,Organic Rice 12 Lbs Bundle (White Rice + 7030),mccabe,89.99,No,0,United States,0.0,Yami,Rice Cracker,400+ Sold
912,Organic Grain Bundle (White Rice + Pressed Barley),mccabe,84.99,No,0,United States,0.0,Yami,Rice Cracker,400+ Sold
913,Organic Rice Flour 1-Pound,mccabe,17.99,No,1,United States,5.0,Yami,Rice Cracker,400+ Sold
914,JAPAN Sprinkled Rice TUNA MAYO 28g,marumiya,2.99,27 Options,4,Japan,5.0,Yami,Rice Cracker,400+ Sold
915,JAPAN Sprinkled rice Egg 28g,marumiya,2.99,27 Options,1,Japan,5.0,Yami,Rice Cracker,400+ Sold
916,JAPAN Sprinkled rice Bonito 19g,marumiya,2.99,27 Options,1,Japan,5.0,Yami,Rice Cracker,400+ Sold
917,Handmade Suger Glutoous Rice Cake 300g,taste of mainland china,5.49,No,0,Mainland China,0.0,Yami,Rice Cracker,400+ Sold
918,DIET Gold Supplements Late Night Rice 30 packs,shinyakoso,37.8,No,8,Japan,4.8,Yami,Rice Cracker,400+ Sold
919,Nyonya Chicken Curry With Rice 270g,kart’s,7.19,No,0,Malaysia,0.0,Yami,Rice Cracker,400+ Sold
920,RICE SPATULA 1 EACH,kai,7.2,No,0,Japan,0.0,Yami,Rice Cracker,400+ Sold
921,Silicone Utensils Cooking Kitchenware Tool Set Multifunction Handle Non-Stick Spatula Ladle Shovel Rice scoop,timeswood,8.99,6 Options,0,Mainland China,0.0,Yami,Rice Cracker,400+ Sold
922,Hainan Chicken Rice Paste 100g,uncle sun,6.39,No,0,Malaysia,0.0,Yami,Rice Cracker,400+ Sold
923,Penang Mykuali White Curry Noodle Rice Vermicelli Soup 90g,mykuali,4.79,No,0,Malaysia,0.0,Yami,Rice Cracker,400+ Sold
924,CLOTGONE Functional Red Yeast Rice Plus 120capsules,sagee,87.69,3 Options,2,Canada,5.0,Yami,Rice Cracker,400+ Sold
925,Brown Rice Snack Seaweed Flavour 50g,grain mii,6.39,No,0,Thailand,0.0,Yami,Rice Cracker,400+ Sold
926,Fever scarf winter smart cold-proof neck heating female warm scarf rice camel white,liberfeeli,75.0,5 Options,0,Mainland China,0.0,Yami,Rice Cracker,400+ Sold
927,Brown Rice Snack Sour Cream And Onion Flavour 50g,grain mii,6.39,No,0,Thailand,0.0,Yami,Rice Cracker,400+ Sold
928,[Mainland China Direct Mail] BE&CHEERYsalted egg yolk flavor glutinous rice crispy rice 110g,be & cheery,7.9,2 Options,0,Mainland China,0.0,Yami,Rice Cracker,Less than 50
929,JAPAN Famous Fruit Series Food White Sesame Salt Butter Brown Rice Sandwich Biscuits,asahi,3.2,8 Options,0,Japan,0.0,Yami,Rice Cracker,200+ Sold
930,Peach Gum Snow Swallow Double Pod Ginseng Rice 105g,yaoduoduo,59.9,No,0,Mainland China,0.0,Yami,Rice Cracker,400+ Sold
931,Curry Chicken Rice Pudding 10oz/bag,wewokit,6.79,6 Options,4,United States,3.8,Yami,Rice Cracker,400+ Sold
932,FD Freeze Dried Rice Porridge Instant Breakfast Porridge 5 Flavors 10 Bag Combination 368g,haifusheng,29.99,No,0,Mainland China,0.0,Yami,Rice Cracker,400+ Sold
933,JAPAN NAKATANIEN Seasoning Shrimp Fried Rice 3bags,nagatanien,3.99,14 Options,0,Japan,0.0,Yami,Rice Cracker,400+ Sold
934,Japanese Tea Mixed With Roasted Rice 2g x 50bags,osk,15.19,No,0,Japan,0.0,Yami,Rice Cracker,400+ Sold
935,Japan Cheese Cream Black Rice Sandwich Biscuits 72g,asahi,2.99,4 Options,3,Japan,4.7,Yami,Rice Cracker,200+ Sold
936,Japan  Coco Black Rice Sandwich Biscuits 72g,asahi,2.99,4 Options,1,Japan,5.0,Yami,Rice Cracker,200+ Sold
937,Penang Rice Vermicelli Soup Bowl Red Tom Yum Goong Flavour 105g,mykuali,4.79,No,0,Malaysia,0.0,Yami,Rice Cracker,400+ Sold
938,JAPAN Crab Rice Seasoning 20g,higashimaru,4.5,No,0,Japan,0.0,Yami,Rice Cracker,400+ Sold
939,Wuhan Sesame Hot Sauce Konjac Rice Noodle 168g,ncds,3.29,No,0,Mainland China,0.0,Yami,Rice Cracker,400+ Sold
940,’Non Meat‘ Mutton Curry With Rice 270g,kart’s,7.99,No,0,Malaysia,0.0,Yami,Rice Cracker,400+ Sold
941,Organic Tea 1.5-Pound (4-Pack) (Corn Tea Barley Tea Black Bean Tea and Brown Rice Tea),mccabe,49.99,No,0,United States,0.0,Yami,Rice Cracker,400+ Sold
942,Organic Tea 1.5-Pound (3-Pack) (Corn Tea Black Bean Tea and Brown Rice Tea),mccabe,39.99,No,0,United States,0.0,Yami,Rice Cracker,400+ Sold
943,Organic Tea 1.5-Pound (3-Pack) (Barley Tea Black Bean Tea and Brown Rice Tea),mccabe,39.99,No,0,United States,0.0,Yami,Rice Cracker,400+ Sold
944,Organic Grain (2-Pack) (Mixed Rice and Mixed Bean),mccabe,39.99,No,0,United States,0.0,Yami,Rice Cracker,400+ Sold
945,Organic Brown Sweet Rice 3 lb (48 Ounce),mccabe,24.99,No,0,United States,0.0,Yami,Rice Cracker,400+ Sold
946,Organic Sushi Rice 12-Pound,mccabe,49.99,No,1,United States,5.0,Yami,Rice Cracker,400+ Sold
947,Organic 7030 (Brown Rice & Brown Sweet Rice) 12-Pound,mccabe,49.99,No,0,United States,0.0,Yami,Rice Cracker,400+ Sold
948,Organic Brown Rice 12 Lbs Bundle (2 Bags of Brown Rice),mccabe,89.99,No,2,United States,5.0,Yami,Rice Cracker,400+ Sold
949,Organic Rice 12 Lbs Bundle (2 Bags of White Rice),mccabe,89.99,No,0,United States,0.0,Yami,Rice Cracker,400+ Sold
950,Organic Sweet Rice Flour 1 lb (16 oz),mccabe,19.99,No,2,United States,5.0,Yami,Rice Cracker,400+ Sold
951,JAPAN Sprinkled Rice  Scallop 28g,marumiya,2.99,27 Options,1,Japan,5.0,Yami,Rice Cracker,400+ Sold
952,JAPAN NAKATANIEN Sprinkled rice Skipjack 5pc,ajinomoto,4.5,27 Options,0,Japan,0.0,Yami,Rice Cracker,300+ Sold
953,JAPAN NAKATANIEN Sprinkled rice Sockeye salmon 5pc,ajinomoto,4.5,27 Options,4,Japan,5.0,Yami,Rice Cracker,200+ Sold
954,JAPAN f Curry Rice 107g,nissin,5.5,10 Options,6,Japan,4.7,Yami,Rice Cracker,400+ Sold
955,OMEFUN Health Cooked Rice  200g /pcs,lien haw foods,6.64,No,0,Taiwan,0.0,Yami,Rice Cracker,400+ Sold
956,Heated lunch box portable plug-in heat preservation heating office worker hot rice pink,nathome,66.0,2 Options,0,Mainland China,0.0,Yami,Rice Cracker,400+ Sold
957,Oden Cooking Kitchen Utensils Spicy and Spicy Rice Vermicelli Rice Noodle Colander 10cm Steel Handle Powder Fence (30,bear,29.9,No,0,Mainland China,0.0,Yami,Rice Cracker,100+ Sold
958,Cranberry Grains Rice 200g,sung chi,12.34,No,2,Taiwan,5.0,Yami,Rice Cracker,400+ Sold
959,Rice Washing Strainer (Green) 1 Piece,truefun,9.99,No,0,Mainland China,0.0,Yami,Rice Cracker,400+ Sold
960,Rice Washing Strainer (White) 1 Piece,truefun,9.99,No,0,Mainland China,0.0,Yami,Rice Cracker,400+ Sold
961,Wood Rice Paddle (29cm),truefun,25.99,No,0,Mainland China,0.0,Yami,Rice Cracker,400+ Sold
962,Spicy Hot Pot Rice 103g,nissin,5.5,10 Options,0,Japan,0.0,Yami,Rice Cracker,400+ Sold
963,Germinated Rice GOLD 1kg,fancl,96.8,No,0,Japan,0.0,Yami,Rice Cracker,400+ Sold
964,Kongpao Chicken Rice Pudding 10oz/nag,wewokit,6.79,6 Options,0,United States,0.0,Yami,Rice Cracker,400+ Sold
965,Taiwan Braised Pork Rice Pudding 10zo/bag,wewokit,6.79,6 Options,0,United States,4.8,Yami,Rice Cracker,400+ Sold
966,Shanghai Braised Pork Rice Pudding 10oz/bag,wewokit,6.79,6 Options,8,United States,4.1,Yami,Rice Cracker,400+ Sold
967,Japan Berry Cheese Black Rice Sandwich Biscuits 72g,asahi,2.5,8 Options,1,Japan,5.0,Yami,Rice Cracker,200+ Sold
968,Japan Coco Black Rice Sandwich Biscuits 72g,asahi,2.5,8 Options,1,Japan,5.0,Yami,Rice Cracker,200+ Sold
969,Brown Rice Green Tea 110g  Genmaicha - Japanese Loose Leaf Tea - Organically Grown  Natural and Premium Quality,nestlady,16.99,No,1,United States,5.0,Yami,Rice Cracker,400+ Sold
970,JAPAN NAKATANIEN Sprinkled rice Skipjack 5pc,nagatanien,4.0,No,0,Japan,0.0,Yami,Rice Cracker,400+ Sold
971,JAPAN NAKATANIEN Sprinkled rice WASABI 5pc,nagatanien,4.0,No,0,Japan,0.0,Yami,Rice Cracker,400+ Sold
972,Flavoring Fried Rice Vermicelli 30g,adabi,2.0,No,0,Malaysia,0.0,Yami,Rice Cracker,300+ Sold
973,Penang Hokkien Prawn Rice Vermicelli Soup Bihun 100g,mykuali,4.79,No,0,Malaysia,0.0,Yami,Rice Cracker,400+ Sold
974,Penang Rice Vermicelli Soup White Curry Flavour 115g,mykuali,4.79,No,0,Malaysia,0.0,Yami,Rice Cracker,400+ Sold
975,JM SOLUTION Lacto Saccharomyces Golden Rice Mask Rice 1pc,jmsolution,2.0,13 Options,0,Korea,0.0,Yami,Rice Cracker,400+ Sold
976,Ten-grain rice porridge eight-treasure porridge raw materials in small bags 100g,yaoduoduo,8.9,3 Options,0,Mainland China,0.0,Yami,Rice Cracker,400+ Sold
977,Sprinkled Rice Roasted OKAKA 28g,marumiya,2.99,27 Options,0,Japan,0.0,Yami,Rice Cracker,400+ Sold
978,Keana Nadeshiko Facial Treatment Rice Masks 10sheets,ishizawa lab,10.85,No,9,Japan,4.2,Yami,Rice Cracker,400+ Sold
979,JAPAN Assorted Rice 160g,maruchan,6.98,2 Options,0,Japan,0.0,Yami,Rice Cracker,400+ Sold
980,Organic Tea 1.5-Pound (3-Pack) (Corn Tea Barley Tea and Brown Rice Tea),mccabe,39.99,No,0,United States,0.0,Yami,Rice Cracker,400+ Sold
981,Organic Brown Rice Tea 2 lb (32 oz),mccabe,17.99,No,0,United States,0.0,Yami,Rice Cracker,400+ Sold
982,Organic Grain (3-Pack) (White Rice Mixed Rice and Mixed Bean),mccabe,49.99,No,0,United States,0.0,Yami,Rice Cracker,400+ Sold
983,Organic Grain 3-Pound (2-Pack) (White Rice and Mixed Barley & Black Rice),mccabe,37.99,No,0,United States,0.0,Yami,Rice Cracker,400+ Sold
984,Organic Brown Rice 3 lb (48 oz),mccabe,21.99,No,1,United States,5.0,Yami,Rice Cracker,400+ Sold
985,Organic Brown Rice 12-Pound,mccabe,49.99,No,1,United States,5.0,Yami,Rice Cracker,400+ Sold
986,JAPAN Sprinkled Rice Grilled ginger 28g,marumiya,2.99,27 Options,1,Japan,5.0,Yami,Rice Cracker,400+ Sold
987,JAPAN Sprinkled Rice Salmon 28g,marumiya,2.99,27 Options,2,Japan,5.0,Yami,Rice Cracker,400+ Sold
988,JAPAN Sprinkled Rice sauce 28g,marumiya,2.99,27 Options,1,Japan,5.0,Yami,Rice Cracker,400+ Sold
989,JAPAN Curry Rice 103g,nissin,5.5,10 Options,4,Japan,4.2,Yami,Rice Cracker,400+ Sold
990,JAPAN Sprinkled rice Sukiyaki 40g,marumiya,2.99,27 Options,2,Japan,5.0,Yami,Rice Cracker,400+ Sold
991,JAPAN Sprinkled rice Cod roe 28g,marumiya,2.99,27 Options,1,Japan,5.0,Yami,Rice Cracker,400+ Sold
992,Seafood Flavor Crispy Rice 75g,bestore,4.99,2 Options,0,Unclear,0.0,Yami,Rice Cracker,Less than 50
993,Crab Fragrant Yolk Crispy Rice 75g,bestore,4.99,2 Options,0,Unclear,0.0,Yami,Rice Cracker,Less than 50
994,JAPAN Red Bean Rice 160g,maruchan,6.98,2 Options,0,Japan,0.0,Yami,Rice Cracker,400+ Sold
995,WALIN Bamboo Steam Rice Pineapple flavor 270g,sunway snack,6.29,3 Options,4,United States,4.8,Yami,Rice Cracker,400+ Sold
996,Organic Black Rice 48 Oz (3 Lbs),mccabe,24.99,No,0,United States,0.0,Yami,Rice Cracker,400+ Sold
997,Organic White Short Grain Sushi Rice 3 lb (48 oz),mccabe,24.99,No,0,United States,0.0,Yami,Rice Cracker,400+ Sold
998,Organic White Rice 12-Pound,mccabe,49.99,No,0,United States,0.0,Yami,Rice Cracker,400+ Sold
999,Organic Sweet Rice 12-Pound,mccabe,49.99,No,0,United States,0.0,Yami,Rice Cracker,400+ Sold
1000,Organic Rice 12 Lbs Bundle (White Rice + Sweet Rice),mccabe,89.99,No,0,United States,0.0,Yami,Rice Cracker,400+ Sold
1001,JAPAN Sprinkled Rice Chirimen Pepper 28g,marumiya,2.99,27 Options,1,Japan,5.0,Yami,Rice Cracker,400+ Sold
1002,Sprinkled Rice Pepper Dried Fish 28g,marumiya,2.49,3 Options,1,Japan,4.0,Yami,Rice Cracker,400+ Sold
1003,Sprinkled Rice Salmon 28g,marumiya,2.49,3 Options,3,Japan,5.0,Yami,Rice Cracker,400+ Sold
1004,JAPAN Sprinkled rice Mentaiko Dried Fish Floss 28g,marumiya,2.99,27 Options,2,Japan,3.5,Yami,Rice Cracker,400+ Sold
1005,JAPAN Sprinkled rice   30g,marumiya,2.99,27 Options,4,Japan,5.0,Yami,Rice Cracker,400+ Sold
1006,JAPAN Sprinkled rice Mix 28g,marumiya,2.99,27 Options,3,Japan,5.0,Yami,Rice Cracker,400+ Sold
1007,Facial Treament Rice Masks 10sheets,ishizawa lab,18.99,No,6,Japan,4.7,Yami,Rice Cracker,400+ Sold
1008,Seaweed Grain Rice 200g,sung chi,12.34,No,0,Taiwan,0.0,Yami,Rice Cracker,400+ Sold
1009,Non-stick silicone shovel cooking shovel high temperature household CX-D0017 silicone rice spoon,bear,17.0,5 Options,0,Mainland China,0.0,Yami,Rice Cracker,400+ Sold
1010,Keana Nadeshiko Facial Treatment Rice Masks 10sheets,ishizawa lab,12.99,No,0,Japan,0.0,Yami,Rice Cracker,400+ Sold
1011,Chinese Herb Roasted Fructus Oryzae Germinatus Fried rice sprout 16oz,president brand,17.99,No,0,United States,0.0,Yami,Rice Cracker,400+ Sold
1012,MYKUALI Hainanese Chicken Rice Paste 120g,my kuali,7.99,No,0,Malaysia,0.0,Yami,Rice Cracker,400+ Sold
1013,[Mainland China direct mail]  Xiaoyao herbal tea red bean glutinous rice flower tea combination raw tea 9g * 10 packs,liziqi,53.1,No,1,Mainland China,5.0,Yami,Rice Cracker,400+ Sold
1014,Taiwan Glutinous Rice Red Dates Tea 150ml/10bags/box,zi jin tang,62.0,No,0,Taiwan,0.0,Yami,Rice Cracker,400+ Sold
1015,My Real Squeeze Mask #Rice 5PC,innisfree,6.5,No,0,Korea,0.0,Yami,Rice Cracker,400+ Sold
1016,Chinese Fried Rice Powder 17g,adabi,2.0,No,0,Malaysia,0.0,Yami,Rice Cracker,300+ Sold
1017,Flavoring Fried Rice 30g,adabi,2.0,No,0,Malaysia,0.0,Yami,Rice Cracker,300+ Sold
1018,My Real Squeeze Mask #Rice 1PC,innisfree,1.35,1 Options,0,Korea,0.0,Yami,Rice Cracker,400+ Sold
1019,Rice Serum Mask Pack 170g,mayuchan,19.99,No,0,Japan,0.0,Yami,Rice Cracker,400+ Sold
1020,Rice Mask 170g,ishizawa lab,29.99,No,0,Japan,0.0,Yami,Rice Cracker,400+ Sold
1021,Scallop rice cracker Senbei 8bags,hokkaido,16.99,19 Options,1,Japan,5.0,Yami,Rice Cracker,400+ Sold
1022,Fried RIce with Kimchi 300g,taste of mainland china,5.99,No,1,Mainland China,5.0,Yami,Rice Cracker,400+ Sold
1023,Fried RIce with Eggs 300g,taste of mainland china,5.99,No,2,Mainland China,5.0,Yami,Rice Cracker,400+ Sold
1024,Fried RIce with Curry 300g,taste of mainland china,5.99,No,0,Mainland China,0.0,Yami,Rice Cracker,400+ Sold
1025,NutreMill Brown Rice Instant Cereal Drink 450g,super,19.99,No,1,Singapore,5.0,Yami,Rice Cracker,400+ Sold
1026,Keana Nadeshiko Facial Treatment Rice Mask 10sheets,ishizawa lab,24.99,No,2,Japan,5.0,Yami,Rice Cracker,400+ Sold
1027,Rice Washing Strainer (Orange) 1 Piece,truefun,9.99,No,0,Mainland China,0.0,Yami,Rice Cracker,400+ Sold
1028,Penang Mykuali White Fish Broth Rice Vermicelli 90g,mykuali,4.79,No,0,Malaysia,0.0,Yami,Rice Cracker,400+ Sold
1029,Cream Brown Rice Blanc Blueberry 72g,asahi,3.99,No,0,Japan,0.0,Yami,Rice Cracker,200+ Sold
1030,Wood Rice Paddle (Japanese Padle),truefun,23.99,No,0,Mainland China,0.0,Yami,Rice Cracker,400+ Sold
1031,GREEN LAND CARADA Thai Snack Baked Squid Rice Ball Cuttlefish Flavored 68g,greenland,4.79,No,0,United States,0.0,Yami,Rice Cracker,400+ Sold
1032,[Mainland China Direct Mail] Li Ziqi Black Sesame and Walnut Powder Breakfast Instant Nutritious Rice Noodle 360g*1,liziqi,49.9,No,0,Mainland China,0.0,Yami,Rice Cracker,400+ Sold
1033,Germinated Rice 1kg,fancl,79.6,No,0,Japan,0.0,Yami,Rice Cracker,400+ Sold
1034,Kastar Soy Milk Egg Brown Rice Sandwich Biscuits 72g (2 × 2 bags),asahi,3.2,8 Options,4,Japan,5.0,Yami,Rice Cracker,200+ Sold
1035,JAPAN NAKATANIEN Seasoning Crab Meat Fried Rice 3bags,nagatanien,3.99,14 Options,0,Japan,0.0,Yami,Rice Cracker,400+ Sold
1036,JAPAN NAKATANIEN Sprinkled rice Sockeye salmon 5pc,nagatanien,4.0,No,3,Japan,5.0,Yami,Rice Cracker,400+ Sold
1037,JAPAN  fFacial Cleanser And Skin Conditioner And ISHIZAWA LAB Rice Masks Set,fancl,68.9,No,1,Japan,5.0,Yami,Rice Cracker,Less than 50
1038,Handmade Sticky Rice Cake Matcha Taste150g,bestore,6.99,No,3,Mainland China,5.0,Yami,Rice Cracker,400+ Sold
1039,Keana Nadeshiko Facial Treatment Rice Masks 10sheets,ishizawa lab,10.5,No,0,Japan,0.0,Yami,Rice Cracker,400+ Sold
1040,Village Style Fried Rice Powder 17g,adabi,2.0,No,0,Malaysia,0.0,Yami,Rice Cracker,300+ Sold
