Product_Name,Brand,Reviews,Price,Origin,Rate,Platform,Category
Black Tea Plum,SHUN TAI,2,14.99,Japan,5.0,Yami,Dried Seafood
Dry Chinese Jujube 500g,SIHONG,0,8.99,Mainland China,0.0,Yami,Dried Seafood
【Frozen】Spicy Brined Duck Tongue 60g,CHUN WEI KITCHEN,3,11.99,United States,4.3,Yami,Dried Seafood
Konjac  Spicy And Hot Flavor 350g,V-loong,2,6.49,Mainland China,5.0,Yami,Dried Seafood
Alishan Sakura Plum,SHUN TAI,3,14.99,Japan,4.3,Yami,Dried Seafood
Japanese Plum Cake 80g,yifen,2,4.89,Mainland China,5.0,Yami,Dried Seafood
【Frozen】Spicy Brined Duck Feet 56g,CHUN WEI KITCHEN,0,3.29,United States,0.0,Yami,Dried Seafood
Jerky Fruit Banana w/Cacao  100% Organic 23g,SOLELY,0,2.19,United States,0.0,Yami,Dried Seafood
KAM YEN JAN Chinese Style Sausage Made with Pork and Chicken 14oz USDA Certified,KIM RAM JAM,42,6.49,Taiwan,4.6,Yami,Dried Seafood
"Vegan Jerky Original Flavor Plant Based Protein,7.5 oz",LITTLE JASMINE,2,13.99,United States,5.0,Yami,Dried Seafood
【Frozen】Spicy Brined Duck Head 90g,CHUN WEI KITCHEN,3,3.29,United States,5.0,Yami,Dried Seafood
Diced Chinese Sausage 340g,KIM RAM JAM,12,6.49,Taiwan,5.0,Yami,Dried Seafood
"Vegan Jerky Black Pepper Flavor Plant Based Protein,7.5oz",LITTLE JASMINE,0,13.99,United States,0.0,Yami,Dried Seafood
【Frozen】Black Pepper Pork Sausage 340g,CHUN WEI KITCHEN,1,7.49,United States,5.0,Yami,Dried Seafood
Jerky Fruit Banana w/Pecan  100% Organic 23g,SOLELY,0,2.19,United States,0.0,Yami,Dried Seafood
Vegan Jerky Wasabi flavor 7.5oz,LITTLE JASMINE,0,13.99,United States,0.0,Yami,Dried Seafood
"Banana Bites, Coconut At least 95% Organic 100g",BARNANA,0,5.89,United States,0.0,Yami,Dried Seafood
Blackcurrant plum 250g,FARMER'S GRANGE,5,5.89,Mainland China,3.8,Yami,Dried Seafood
Kam Yen Jan Pork Liver Sausage 340g,KIM RAM JAM,8,6.49,Taiwan,4.4,Yami,Dried Seafood
Kam Yen Jan Low Sodium 340g,KIM RAM JAM,4,6.49,Taiwan,4.5,Yami,Dried Seafood
【Frozen】Spicy Pork Sausage 340g,CHUN WEI KITCHEN,0,7.49,United States,0.0,Yami,Dried Seafood
【Frozen】Premium Edamame 400g,WEL.PAC,1,2.49,Mainland China,5.0,Yami,Dried Seafood
【Frozen】Spicy Edamame 199g,YATTA,0,2.99,Japan,0.0,Yami,Dried Seafood
Kam Yen Jan Rose Wine Flavored Chinese Sausage 454g,KIM RAM JAM,7,8.29,Taiwan,4.1,Yami,Dried Seafood
CHIAHE Cake Flour 1kg,CHIAHE FLOUR,1,5.99,Taiwan,5.0,Yami,Dried Seafood
Maillad Hawthorn Berry 88g,NanShiZhao,0,9.49,Mainland China,0.0,Yami,Dried Seafood
Roasted BBQ Bones 100g/ 3.5oz,MushroomStorm,57,11.31,Mainland China,4.6,Yami,Dried Seafood
E-Jiao Seedless Jujube 120g/ 3.5oz,MushroomStorm,27,5.69,Mainland China,4.4,Yami,Dried Seafood
Roasted BBQ Chips 50g,MushroomStorm,43,12.34,Mainland China,4.6,Yami,Dried Seafood
BLACK PEPPER BEAN GLUTEN 75g - Vegetarian Snacks Vegan,NestLady,5,9.99,United States,4.6,Yami,Dried Seafood
Mango Flavor Plum Flakes 200g,MushroomStorm,15,9.49,Mainland China,4.7,Yami,Dried Seafood
Oblong Howthorn Cake 250g,NanShiZhao,9,9.49,Mainland China,5.0,Yami,Dried Seafood
Black Plum 120g - Sweet and Sour healthy snacks 100% Natural Resealable bag Vegan NON GMO,NestLady,3,7.99,United States,4.0,Yami,Dried Seafood
SPICY ROASTED VEGETARIAN JERKY 75g - Vegan,NestLady,4,9.99,United States,4.5,Yami,Dried Seafood
Tangerine Peel Taste Howthorn Balls 135g,NanShiZhao,22,8.16,Mainland China,0.0,Yami,Dried Seafood
Almond Flour 300g,NestLady,1,12.99,United States,5.0,Yami,Dried Seafood
Preserved Mango Slice 160g,MushroomStorm,7,7.59,Mainland China,4.1,Yami,Dried Seafood
SPICY FLAVOR SOY BEAN MEAT SLICE 75g - Vegan,NestLady,5,9.99,United States,4.4,Yami,Dried Seafood
Longya Lily 70g - High levels of vitamins and minerals / Provides protein,NestLady,5,18.70,United States,4.2,Yami,Dried Seafood
Perilla Flavor Plum 105g - Sweet and Sour healthy snacks 100% Natural NON GMO Vegan Resealable bag,NestLady,5,7.99,United States,5.0,Yami,Dried Seafood
Gorgon Fruit Semen Euryales Gorgon Euryale Seed - 100% Natural | Net weight: 1LB  Harvested in Mainland China Packed in USA,NestLady,4,13.99,United States,5.0,Yami,Dried Seafood
Autumn Pear Sauce 140g,NanShiZhao,9,24.69,Mainland China,5.0,Yami,Dried Seafood
JAPAN Crab Sticks 1sticks,MARUTAMA,55,1.00,Japan,4.8,Yami,Dried Seafood
Tempura Seaweed Truffle Black Pepper Flavor 40g,TAO KAE NOI,0,5.59,Thailand,0.0,Yami,Dried Seafood
Xlseafood dry vileplume 0.5lb,XLSEAFOOD,0,11.99,United States,0.0,Yami,Dried Seafood
Xlseafood Japan Red ganoderma 2 pc pack,XLSEAFOOD,0,11.99,United States,0.0,Yami,Dried Seafood
Crab Chikuwa 45g,MARUTAMA,3,1.00,Japan,5.0,Yami,Dried Seafood
XLSeafood Malaysia Nature Honey Rock Sugar 227g,XLSEAFOOD,0,29.99,United States,0.0,Yami,Dried Seafood
XIAOHUATOU Spicy Gluten Thin Spicy Slices Spicy Strips 18g / bag,XIAO HUA TOU,6,0.79,Mainland China,5.0,Yami,Dried Seafood
Crab Sticks 1sticks,MARUTAMA,16,1.35,Japan,4.5,Yami,Dried Seafood
JAPAN MEIHOKU CHEESE Ham Sausage  256g,NATORI,7,11.99,Japan,5.0,Yami,Dried Seafood
JAPAN Crab Sticks 1sticks,MARUTAMA,4,1.45,Japan,5.0,Yami,Dried Seafood
JAPAN Marinated Quail Eggs 70g,NATORI,6,4.20,Japan,5.0,Yami,Dried Seafood
Seaweed Pork Floss Egg Roll 100g*1,BE & CHEERY,0,11.90,Mainland China,0.0,Yami,Dried Seafood
JAPAN MEIHOKU CHEESE Ham Sausage 256g,NATORI,1,11.99,Japan,5.0,Yami,Dried Seafood
Cooked Spicy Brined Duck Neck  400g USDA Certified,CHUN WEI KITCHEN,343,11.89,United States,4.2,Yami,Dried Seafood
Stewed Quail Egg 70g,NATORI,2,4.20,Japan,5.0,Yami,Dried Seafood
Salt Scallop 40g,NATORI,3,4.20,Japan,5.0,Yami,Dried Seafood
JAPAN Crab Sticks 1,MARUTAMA,4,1.50,Japan,4.8,Yami,Dried Seafood
Little Fish Spicy Taste 120g,BESTORE,0,6.99,Mainland China,0.0,Yami,Dried Seafood
Taki Snail 52g,NATORI,3,4.20,Japan,5.0,Yami,Dried Seafood
DAISHO Mullet Roe 150g 1pcs,LIEN HAW FOODS,1,66.49,Taiwan,5.0,Yami,Dried Seafood
JAPAN  SHIOYAKI HOTATE 40g,NATORI,11,4.20,Japan,5.0,Yami,Dried Seafood
JAPAN Octopus And Egg Snack 1pc,MARUTAMA,10,1.45,Japan,5.0,Yami,Dried Seafood
Seaweed Soy Sauce Clam 55g,NATORI,2,4.50,Japan,5.0,Yami,Dried Seafood
JAPAN NOSHIUME TAROU 1bag,YAKINIKU-CHAMPION,0,0.55,Japan,0.0,Yami,Dried Seafood
Taste of Mainland China Frozen Bean Curd 385g,Taste of Mainland China,0,3.99,Mainland China,0.0,Yami,Dried Seafood
JACK&KING Braised Crawfish  908g,Jack&King’s Food,27,12.99,Mainland China,0.0,Yami,Dried Seafood
OHGIYA Cod Fish Cheese Sticks 48pc,SHANWU,7,6.95,Japan,4.7,Yami,Dried Seafood
Fish Ball Spicy Flavor 100g,BESTORE,0,6.99,Mainland China,0.0,Yami,Dried Seafood
JAPAN Hoshi KaiBashira 27g,NATORI,2,9.90,Japan,5.0,Yami,Dried Seafood
Hot plate squid strips 80g*1,BE & CHEERY,0,11.90,Mainland China,0.0,Yami,Dried Seafood
Small Strips 170g,YAGAI,3,8.00,Japan,5.0,Yami,Dried Seafood
DAISHO One Bite Mullet Roe Gift box (Ready-to eat) 75g 15pcs,LIEN HAW FOODS,1,42.75,Taiwan,5.0,Yami,Dried Seafood
JAPAN IWASHI 2.5g*15bag,MEIJI,1,13.80,Japan,5.0,Yami,Dried Seafood
President Broth Instant Abalone Canned K6H,XLSEAFOOD,2,54.99,United States,5.0,Yami,Dried Seafood
WANGWANG Seaweed with wave flavor Original taste 10g,WANT WANT,1,3.49,Taiwan,5.0,Yami,Dried Seafood
Grilled Squid Silk Spicy Flavor 60g,BESTORE,1,6.99,Mainland China,5.0,Yami,Dried Seafood
Chicken Meatball 35g,KIKUMASAMUNE,1,3.90,Japan,5.0,Yami,Dried Seafood
JAPAN Crab Sticks 1,MARUTAMA,6,1.45,Japan,4.7,Yami,Dried Seafood
JAPAN KABAYAKI TAROU 1bag,MR.TAILANG,1,0.65,Japan,1.0,Yami,Dried Seafood
East Port Octopus Tentacles Snacks 130g,LIEN HAW FOODS,0,12.34,Taiwan,0.0,Yami,Dried Seafood
LYFEN Japanese Seedless Preserved Plum Candied Fruit 118g,yifen,0,7.99,Mainland China,0.0,Yami,Dried Seafood
Frozen Kung Fu Tilapia Fillets 250g,Taste of Mainland China,2,9.99,Mainland China,5.0,Yami,Dried Seafood
Captain Jack Crawfish Spicy 908g,Captain Jack,2,12.99,Mainland China,3.0,Yami,Dried Seafood
LIANG PIN PU ZI sesame seeds With Filling Sea Sedge 35g,BESTORE,1,9.99,Mainland China,5.0,Yami,Dried Seafood
Honey Fish Bone 170g,LIEN HAW FOODS,0,9.49,Taiwan,0.0,Yami,Dried Seafood
Spicy Cajun Louisiana Wholeboiled Crawfish 907g,Taste of Mainland China,0,12.99,Mainland China,0.0,Yami,Dried Seafood
Japanese secret soy sauce brewed tempura squid silk 70g,NATORI,0,10.99,Japan,0.0,Yami,Dried Seafood
Braised Spicy Squid 120g,De Delicious,0,18.99,Taiwan,0.0,Yami,Dried Seafood
DAH TIEN Fish Crispy (Taiwan Basil Flavor) 50g (Shelf life:2022/5/5),LIEN HAW FOODS,1,4.19,Taiwan,5.0,Yami,Dried Seafood
Scallop Spicy Taste 45g,BESTORE,3,12.99,Mainland China,3.3,Yami,Dried Seafood
Stewed Spicy Conch 45g,NATORI,3,4.20,Japan,4.3,Yami,Dried Seafood
Ohgiya Cod Fish Cheese Sticks 48pc,SHANWU,9,8.20,Japan,4.9,Yami,Dried Seafood
Garlic Louisiana Wholeboiled Crawfish 907g,Taste of Mainland China,0,12.99,Mainland China,0.0,Yami,Dried Seafood
KENZENE KISOTO Fish Satay 100g,Kenzo,0,12.79,France,0.0,Yami,Dried Seafood
JAPAN WASABITAROU 1pc,YAKINIKU-CHAMPION,1,0.55,Japan,1.0,Yami,Dried Seafood
Deep Sea Fish Intestine 108g,BESTORE,0,6.99,Mainland China,0.0,Yami,Dried Seafood
Barbecue Small Yellow Croaker 100g,BESTORE,1,7.99,Mainland China,1.0,Yami,Dried Seafood
Sake Steamed Clam 20g,KIKUMASAMUNE,1,3.90,Japan,5.0,Yami,Dried Seafood
Catfish Fillet with Pickled Mustard Green 350g,Taste of Mainland China,4,8.99,Mainland China,3.8,Yami,Dried Seafood
Japan Seaweed Bibimbap 20G,GYU-KAKU,0,8.50,Japan,0.0,Yami,Dried Seafood
Fish Stick Crab Flavor 90g,BESTORE,3,6.99,Mainland China,5.0,Yami,Dried Seafood
JAPAN SUDAKOSANN 1bag,YAKINIKU-CHAMPION,2,0.55,Japan,4.5,Yami,Dried Seafood
Yaki Snail 52g,NATORI,0,4.20,Japan,0.0,Yami,Dried Seafood
Grilled clams 55g,NATORI,0,4.00,Japan,0.0,Yami,Dried Seafood
JAPAN KIKU KUKIWAKAME UMESHISOAJI 32g,MEIJI,2,3.88,Japan,4.5,Yami,Dried Seafood
JACK& KING'S Tilapia Fillet with Pickled Veg & Chili 500g,Taste of Mainland China,1,10.00,Mainland China,5.0,Yami,Dried Seafood
Shrimp Fish Cake Spicy Flavor 92g,BESTORE,0,7.99,Mainland China,0.0,Yami,Dried Seafood
Stewed Conch 45g,NATORI,1,4.20,Japan,5.0,Yami,Dried Seafood
Cod Intestines Thick and Cheese Flavored Cod Intestines 90g*1,BE & CHEERY,0,12.90,Mainland China,0.0,Yami,Dried Seafood
Satsuma-Age 50g,KIKUMASAMUNE,0,3.90,Japan,0.0,Yami,Dried Seafood
Classic & Fried Swordfish Floss 150g,wan wen,2,16.14,Taiwan,5.0,Yami,Dried Seafood
JAPAN IKANANKOTSU 51g,NATORI,4,6.20,Japan,4.5,Yami,Dried Seafood
Shrimp Fries 20g,Top Dry,6,8.54,Taiwan,4.5,Yami,Dried Seafood
LYFEN Fish Seed Egg 108g,yifen,1,6.99,Mainland China,5.0,Yami,Dried Seafood
JAPAN YAKINIKUSAN 1bag,YAKINIKU-CHAMPION,1,0.55,Japan,1.0,Yami,Dried Seafood
JAPAN Scallops snack 1pc,MARUTAMA,8,1.50,Japan,4.6,Yami,Dried Seafood
JAPAN Cheese Cod Sticks 32g*2bag,NATORI,1,9.90,Japan,5.0,Yami,Dried Seafood
TOFU POCKET WITH SHRIMP 150g,Taste of Mainland China,0,6.99,Mainland China,0.0,Yami,Dried Seafood
Frozen Cooked Abalone Meat 6pcs 100g,Taste of Mainland China,0,10.49,Mainland China,0.0,Yami,Dried Seafood
Plum Flavor Seaweed Crispy Sandwich 4.4g,KANRO,0,2.99,Japan,0.0,Yami,Dried Seafood
Fortune Pack with Fish Roe 145g,Taste of Mainland China,0,6.99,Mainland China,0.0,Yami,Dried Seafood
JACK&KING Crawfish Garlic 908g,Jack&King’s Food,4,12.99,Mainland China,4.0,Yami,Dried Seafood
JACK& KING'S Tilapia Fillets Sliced  340g,Taste of Mainland China,0,9.99,Mainland China,0.0,Yami,Dried Seafood
Spicy Hot Squid 400g,Taste of Mainland China,2,9.49,Mainland China,5.0,Yami,Dried Seafood
JAPAN SAKIIKA 13g*2bag,NATORI,1,9.90,Japan,5.0,Yami,Dried Seafood
Pickled Fish Curd 450g,Taste of Mainland China,1,9.99,Mainland China,5.0,Yami,Dried Seafood
President Braised Instant Abalone Canned K5H,XLSEAFOOD,1,58.99,United States,4.0,Yami,Dried Seafood
JACK& KING'S Spicy Frog Legs 400g,Taste of Mainland China,1,11.99,Mainland China,5.0,Yami,Dried Seafood
JACK& KING'S  Spicy crawfish tail Eight Boxes,Jack&King’s Food,0,95.99,Mainland China,0.0,Yami,Dried Seafood
Fresh Pepper Squid 250g,Taste of Mainland China,0,8.99,Mainland China,0.0,Yami,Dried Seafood
TOFU POCKT WITH LOBSTER 145g,Taste of Mainland China,0,6.99,Mainland China,0.0,Yami,Dried Seafood
Captain Jack Frozen Ribbon Fish Roll 6/8pcs 250g,Captain Jack,0,9.99,Mainland China,0.0,Yami,Dried Seafood
JACK& KING'S Cooked Clam,Taste of Mainland China,1,5.99,Mainland China,5.0,Yami,Dried Seafood
BBQ Squid Wing Carving 500g,Taste of Mainland China,0,13.49,Mainland China,0.0,Yami,Dried Seafood
NOI Crispy Seaweed With Pumpkin Seed Original 40g,TONG GARDEN,1,6.39,Malaysia,5.0,Yami,Dried Seafood
NAGAI Nori 23g,MORINAGA,0,6.80,Japan,0.0,Yami,Dried Seafood
JACK& KING'S Spicy Squid 280g,Taste of Mainland China,1,9.99,Mainland China,4.0,Yami,Dried Seafood
NOI Baked Crispy Seaweed With Almond Slices 40g,TONG GARDEN,0,6.39,Malaysia,0.0,Yami,Dried Seafood
Brown Rice Snack Seaweed Flavour 50g,Grain Mii,0,6.39,Thailand,0.0,Yami,Dried Seafood
Brown Rice Snack Sour Cream And Onion Flavour 50g,Grain Mii,0,6.39,Thailand,0.0,Yami,Dried Seafood
DAISHO One Bite Mullet Roe (Ready-to eat) 50g 10pcs,LIEN HAW FOODS,3,26.60,Taiwan,5.0,Yami,Dried Seafood
JAPAN Octopus and Egg snack 1pc,MARUTAMA,5,1.50,Japan,5.0,Yami,Dried Seafood
Cod Fish Cheese Sticks 48pc,OHGIYA,6,7.80,Japan,4.8,Yami,Dried Seafood
Almond clove fish 140g,LIEN HAW FOODS,1,9.49,Taiwan,5.0,Yami,Dried Seafood
Fish Curd Rattan Pepper Flavor 450g,Taste of Mainland China,0,9.99,Mainland China,0.0,Yami,Dried Seafood
Drunken Fish 150g,LIEN HAW FOODS,0,9.49,Taiwan,0.0,Yami,Dried Seafood
Frozen Squid Mix 285g,Taste of Mainland China,0,4.99,Mainland China,0.0,Yami,Dried Seafood
Tuna Floss for Children (Shelf life:2022/6/29),wan wen,1,10.19,Taiwan,5.0,Yami,Dried Seafood
Braised Shishamo Fish 120g 10pcs(Shelf life:2022/3/15),De Delicious,1,21.59,Taiwan,5.0,Yami,Dried Seafood
Braised Mackerel 130g (Shelf life:2022/3/15),De Delicious,0,13.19,Taiwan,0.0,Yami,Dried Seafood
Salt Scallop 40g,NATORI,1,4.20,Japan,5.0,Yami,Dried Seafood
Cooked Pickled Chicken Feet 400g USDA Certified,CHUN WEI KITCHEN,290,11.89,United States,4.3,Yami,Dried Seafood
Kung Fu Snakehead Fish fillet 250g,Taste of Mainland China,0,5.50,Mainland China,0.0,Yami,Dried Seafood
Squid Barbecue Flavor 90g,BESTORE,1,13.99,Mainland China,3.0,Yami,Dried Seafood
Spicy Beef Shank 170g USDA Certified,CHUN WEI KITCHEN,129,7.64,United States,4.6,Yami,Dried Seafood
Scallops with soy sauce 22g,KIKUMASAMUNE,1,3.90,Japan,5.0,Yami,Dried Seafood
Garlic Grilled Cheese 18g,KIKUMASAMUNE,1,3.90,Japan,5.0,Yami,Dried Seafood
President Braised Instant Abalone Canned K10H,XLSEAFOOD,1,49.99,United States,5.0,Yami,Dried Seafood
Sesame Nori  35g,BESTORE,3,5.99,Mainland China,5.0,Yami,Dried Seafood
Crispy yellow croaker spicy flavor 100g*1,BE & CHEERY,0,11.90,Mainland China,0.0,Yami,Dried Seafood
JAPAN OTSUMAMI 62g,DENROKU,0,2.99,Japan,0.0,Yami,Dried Seafood
