Product_Name,Brand,Reviews,Price,Option,Origin,Rate,Platform,Category,Sold_Weekly,Sold_Monthly,Weekly_Revenue
Fried Beancurd Spicy Flavor 125g,wenheyou,14,5.99,No,Mainland China,4.7,Yami,Dried Fruit,400,1600,2396
Assorted Hawthorn 500g,bestore,39,6.99,No,Mainland China,4.7,Yami,Dried Fruit,100,400,699
Kiss Spicy Tofu 250g,weilong,40,2.89,No,Mainland China,4.1,Yami,Dried Fruit,400,1600,1156
YIMENG Healthy Hawthorn Snacks Strips 280g,yi-meng red farm,183,3.29,No,Mainland China,4.9,Yami,Dried Fruit,400,1600,1316
Vegi Hairy Belly Konjac Starch Food Spicy Flavor 360g,dongdong,22,5.59,No,Mainland China,4.8,Yami,Dried Fruit,25,100,139.75
Thai Mag Mag Plum 186g,other brands,2,9.99,No,Unclear,5,Yami,Dried Fruit,400,1600,3996
Xiao Zi Shi Guang Hawthorn Candy Cake 150g,konsam,35,2.39,No,Mainland China,4.7,Yami,Dried Fruit,400,1600,956
Bean Curd (Spicy) 100g,zuming,35,1.89,4 Options,Mainland China,4.1,Yami,Dried Fruit,400,1600,756
Stinky Tofu Garlic Flavor 120g,bestore,10,4.39,2 Options,Mainland China,3.5,Yami,Dried Fruit,25,100,109.75
Hawthron Jelly Roll 150g,yida,38,1.99,No,Mainland China,4.7,Yami,Dried Fruit,400,1600,796
TECHANG FOOD Bean Curd Spiced Flavor 85g,te chang food,15,1.79,No,Taiwan,3.9,Yami,Dried Fruit,400,1600,716
Xiao Zi Shi Guang Hawthorn Cake 150g,konsam,22,2.39,No,Mainland China,4.6,Yami,Dried Fruit,400,1600,956
Yuba Bean Curd Garlic Flavor 10 Bags 150g,dongdong,23,2.99,2 Options,Mainland China,4.6,Yami,Dried Fruit,25,100,74.75
DAXI Chili Black Pepper Flavor Tofu Cake 150g,yuxiang,15,1.49,5 Options,Taiwan,3.7,Yami,Dried Fruit,400,1600,596
Fish Tofu Cake-BBQ 85g,yanting fisherman,25,2.29,No,Mainland China,4.1,Yami,Dried Fruit,400,1600,916
Hawthorn Berry Slice 150g,sanriyue,12,1.49,No,Mainland China,4.6,Yami,Dried Fruit,400,1600,596
Jiayingzi 150g,jigong,18,2.99,No,Mainland China,4.9,Yami,Dried Fruit,400,1600,1196
YIMENG Healthy Hawthorn Snacks Hamburger 220g,yi-meng red farm,15,3.29,No,Mainland China,4.9,Yami,Dried Fruit,400,1600,1316
Beancurd Spicy Flavor 20pcs,xiangxiangzui,20,6.49,2 Options,Mainland China,4.4,Yami,Dried Fruit,400,1600,2596
Green Plum Honey Flavor 60g,liuliumei,1,2.29,3 Options,Mainland China,5,Yami,Dried Fruit,400,1600,916
You Do Bean Curd String Artifical Chicken Flavor 70g,kou show,21,1.89,3 Options,Mainland China,4.3,Yami,Dried Fruit,400,1600,756
Plum Flavored Melon Seeds 118g,yifen,4,2.99,No,Mainland China,4.5,Yami,Dried Fruit,400,1600,1196
DACHIXIONG Strips Diyu Spicy Flavor 60g,liray,7,1.69,2 Options,Mainland China,4.9,Yami,Dried Fruit,400,1600,676
SANYANG Vegetarian Jerky 80g,sanyo foods,16,3.99,2 Options,Japan,4.6,Yami,Dried Fruit,400,1600,1596
Spicy Gluten Snack 109g,txfood,11,2.39,No,Mainland China,4,Yami,Dried Fruit,400,1600,956
Roasted Gluten Barbecue Flavor 26g*20,dbxs,14,5.69,No,Mainland China,4.8,Yami,Dried Fruit,25,100,142.25
DACHIXIONG Stick Renjian Spicy Flavor 60g,liray,10,1.69,2 Options,Mainland China,4.2,Yami,Dried Fruit,400,1600,676
Gluten Roll Barbecue Flavor 120g,bestore,10,3.99,No,Mainland China,4.6,Yami,Dried Fruit,25,100,99.75
Organic Roasted Peeled Chestnuts 240g,dandy,8,3.89,No,Hong Kong,4.1,Yami,Dried Fruit,400,1600,1556
LIUM Green Bamboo  Plum 60g,liu liu orchard,10,1.89,No,Mainland China,3.9,Yami,Dried Fruit,400,1600,756
Hawthorn Powder 440g,yimu,1,7.99,No,Mainland China,5,Yami,Dried Fruit,400,1600,3196
Crispy Strawberry&Apple Chips 25g,greenday,16,3.29,No,Thailand,4.2,Yami,Dried Fruit,200,800,658
Mixed Raisin 400g,bestore,5,8.99,No,Mainland China,4.4,Yami,Dried Fruit,200,800,1798
Fish Tofu Sichuan 400g,yanting fisherman,3,5.89,No,Mainland China,4.3,Yami,Dried Fruit,400,1600,2356
Roasted Gluten Spicy Flavor 200g,bestore,7,3.99,No,Mainland China,4.9,Yami,Dried Fruit,25,100,99.75
TENGXIN FOODS Shake Fish Fish Tofu Super Spicy Flavor 20packs 440g,haixin,11,6.29,2 Options,Mainland China,4,Yami,Dried Fruit,400,1600,2516
Plum Preserved Fruit 150g,ume house,2,4.59,No,Mainland China,5,Yami,Dried Fruit,400,1600,1836
CHUNGJUNGONE Roasted Sweet Potato 60g,chung jung one,2,3.29,No,Korea,3,Yami,Dried Fruit,400,1600,1316
Vegan Tripes Five Spices Flavor 360g,moleduo,2,4.99,No,Mainland China,5,Yami,Dried Fruit,400,1600,1996
Sweet Purple Potato Strips 260g,dandy,9,2.49,No,Hong Kong,3.8,Yami,Dried Fruit,400,1600,996
You Do Bean Curd String Spicy Flavor 70g,kou show,9,1.89,No,Mainland China,4,Yami,Dried Fruit,400,1600,756
Spricy BeanCurd Strip Garlic Flavor 90g,shi guang you wei,5,4.39,No,Mainland China,3.6,Yami,Dried Fruit,400,1600,1756
Stick Roll Hot Spicy Flavor 100g,bestore,7,3.29,No,Mainland China,4.6,Yami,Dried Fruit,25,100,82.25
Shredded Mushroom New Orleans Flavor 45g,senlinjia,2,1.09,No,Mainland China,5,Yami,Dried Fruit,400,1600,436
Bried Beancurd Garlic Strip Red Slice 150g,tzs,5,1.99,No,Taiwan,2.2,Yami,Dried Fruit,400,1600,796
Seed25 Q Plum Spicy 40g,ume tonya,3,2.99,3 Options,Mainland China,4,Yami,Dried Fruit,400,1600,1196
Spicy Vegetarian Meat 200g,shudaoxiang,4,2.59,No,Mainland China,5,Yami,Dried Fruit,400,1600,1036
Spicy Bean Curd 90g,bestore,3,2.49,No,Mainland China,5,Yami,Dried Fruit,200,800,498
Hawthorn Haw Burger,qiangzhen,1,2.29,No,Mainland China,5,Yami,Dried Fruit,400,1600,916
Perilla Plum 250g,main lead,0,8.99,No,Taiwan,0,Yami,Dried Fruit,400,1600,3596
Spicy Strip 120g,bestore,5,5.29,No,Mainland China,3.2,Yami,Dried Fruit,200,800,1058
Large Cut Vegetarian Meat 36g*20,junzai,1,5.99,2 Options,Mainland China,5,Yami,Dried Fruit,400,1600,2396
Preserved Plum 135g,ten wow,0,4.39,No,Mainland China,0,Yami,Dried Fruit,400,1600,1756
Hawthorn Sticks 22g*15,yi-meng red farm,22,8.49,No,Mainland China,4.9,Yami,Dried Fruit,400,1600,3396
YuFeng Spicy Beancurd Strip 25g,yufeng,177,0.69,No,Mainland China,4.7,Yami,Dried Fruit,400,1600,276
Vegan Meat 180g,weilong,156,4.39,No,Mainland China,4.5,Yami,Dried Fruit,400,1600,1756
Broad Beans Beef Flavor 205g,three squirrels,32,4.99,No,Mainland China,4.6,Yami,Dried Fruit,400,1600,1996
Plum Candy 140g,fubo,0,6.99,No,Taiwan,0,Yami,Dried Fruit,25,100,174.75
Da Mian Jin Large Hotstrip 65g,weilong,59,0.99,3 Options,Mainland China,4.5,Yami,Dried Fruit,400,1600,396
Vegetarian Meat Snacks 82g,weilong,22,1.49,No,Mainland China,4.8,Yami,Dried Fruit,400,1600,596
GENJI  Beancurd Strips 200g,genji food,139,2.29,No,Mainland China,4.8,Yami,Dried Fruit,400,1600,916
HUAWEN Spiced Tofu Snack Spicy Flavor 108g,hua wen food,167,2.69,10 Options,Mainland China,4.6,Yami,Dried Fruit,400,1600,1076
Hawthorn Candy 500g,hong luo foods,100,7.29,No,Mainland China,3.3,Yami,Dried Fruit,400,1600,2916
WL Hot Strip Mini 321g,weilong,74,4.99,No,Mainland China,4.7,Yami,Dried Fruit,400,1600,1996
Spicy Strip 100g,weilong,10,1.99,No,Mainland China,4.7,Yami,Dried Fruit,400,1600,796
GENJI  Extra Hot Spicy Beancurd Slice 26g,genji food,85,0.59,No,Mainland China,4.6,Yami,Dried Fruit,400,1600,236
Spicy Gluten Snack 58g,txfood,125,1.29,No,Mainland China,4.7,Yami,Dried Fruit,400,1600,516
Coconut Slices 80g,nanguo,4,2.49,No,Mainland China,4.5,Yami,Dried Fruit,400,1600,996
HUAWEN Spiced Tofu Snack Numb Spicy Flavor 108g  [Packaging May Vary],hua wen food,117,1.99,10 Options,Mainland China,4.7,Yami,Dried Fruit,400,1600,796
Preserved Plum 135g,ten wow,9,4.59,No,Mainland China,4.3,Yami,Dried Fruit,400,1600,1836
Stinky Tofu Snack 128g,huogongdian,120,3.99,No,Mainland China,3.9,Yami,Dried Fruit,400,1600,1596
Hamburger Hawthorn 200g,farmer's grange,3,5.89,No,Mainland China,4.3,Yami,Dried Fruit,25,100,147.25
"Real Fruit Yoyos Mango,Real Fruit Yoyos 100g",bear,0,5.99,No,Mainland China,0,Yami,Dried Fruit,200,800,1198
Preserved Plum 88g,farmer's grange,82,2.99,No,Mainland China,4.7,Yami,Dried Fruit,400,1600,1196
Changsha Stinky Tofu Garlic Flavor 20pcs,pengjixuan,120,5.89,No,Mainland China,4.1,Yami,Dried Fruit,400,1600,2356
GENJI  Classic Spicy Beancurd Slice 148g,genji food,89,1.99,3 Options,Mainland China,4.6,Yami,Dried Fruit,400,1600,796
Spicy Strip 200g,weilong,6,3.29,No,Mainland China,4.8,Yami,Dried Fruit,400,1600,1316
Qili Spicy Tofu 120g,sanriyue,90,3.49,No,Mainland China,4.6,Yami,Dried Fruit,400,1600,1396
QQ Bean Curd Beef Flavor 25g*20pc,gagazui,57,5.89,3 Options,Mainland China,4.2,Yami,Dried Fruit,25,100,147.25
Bean Curd Beef Flavor 60g,joytofu,73,1.29,3 Options,Mainland China,4,Yami,Dried Fruit,400,1600,516
Mini Sweet Potato 150g,new health,55,2.69,No,Mainland China,4,Yami,Dried Fruit,400,1600,1076
Milky Jujube Cocoa Flavor 150g,yu cake,49,11.99,4 Options,United States,4.5,Yami,Dried Fruit,400,1600,4796
Spiced Vegetarian Beef 108g,wuxianzhai,73,2.39,No,Unclear,4.5,Yami,Dried Fruit,400,1600,956
Crisp Jujube 35g,bestore,58,2.19,No,Mainland China,4.6,Yami,Dried Fruit,300,1200,657
Spicy Gluten La Tiao Lamb 150g,txfood,73,1.49,No,Mainland China,3.6,Yami,Dried Fruit,400,1600,596
ZHANGQI LONG Vegetarian Meat Chicken Sauce 102g,zhangqilong,161,1.69,3 Options,Mainland China,4.7,Yami,Dried Fruit,400,1600,676
Konjac Snack Spicy Flavor 18g*20,jinzai,42,5.99,2 Options,Mainland China,4.8,Yami,Dried Fruit,400,1600,2396
La Zhen Dou Spicy Flavor 65g,dongdong,69,1.49,2 Options,Mainland China,4.4,Yami,Dried Fruit,400,1600,596
Konjac Neza version 350g,weilong,49,6.49,No,Mainland China,4.9,Yami,Dried Fruit,400,1600,2596
TECHANG FOOD Tofu Cake Black Peeper Flavor 115g,te chang food,38,1.69,No,Taiwan,4.2,Yami,Dried Fruit,400,1600,676
Spicy Gluten La Tiao Steak 150g,txfood,54,1.49,No,Mainland China,3.9,Yami,Dried Fruit,400,1600,596
Plum piece 80g,ume house,9,4.69,No,Mainland China,4.6,Yami,Dried Fruit,400,1600,1876
TAIWAN Plum King 100g,zhen wei de ji,26,3.49,No,Unclear,4.5,Yami,Dried Fruit,400,1600,1396
Xiao Mian Jin 280g,weilong,119,4.99,2 Options,Mainland China,4.4,Yami,Dried Fruit,400,1600,1996
Hi Konjac Snack Spicy flavor 18g*20,jinzai,23,5.99,No,Mainland China,4.7,Yami,Dried Fruit,400,1600,2396
LAMSHENGKEE Haw Flakes 310g,lam sheng kee,57,2.69,No,Taiwan,4.4,Yami,Dried Fruit,400,1600,1076
Bean Curd Duck Flavor 90g,joytofu,43,1.49,3 Options,Mainland China,4.2,Yami,Dried Fruit,400,1600,596
Yuba Bean Curd Spicy Flavor 10 Bags 150g,dongdong,33,2.99,2 Options,Mainland China,4.8,Yami,Dried Fruit,25,100,74.75
Guangao Plum 132g,haoweijia,53,2.29,No,Mainland China,4.4,Yami,Dried Fruit,400,1600,916
Fish Tofu Cake Cumin Flavor 100g,yanting fisherman,39,2.99,No,Mainland China,4.3,Yami,Dried Fruit,400,1600,1196
TECHANG FOOD Spiced Xiaoding 110g,te chang food,13,1.99,No,Taiwan,3.9,Yami,Dried Fruit,400,1600,796
QQ Bean Curd Spicy Flavor 25g*20pc,gagazui,56,5.89,3 Options,Mainland China,4,Yami,Dried Fruit,25,100,147.25
Spicy Egg Tofu 250g,shudaoxiang,41,3.89,No,Mainland China,4,Yami,Dried Fruit,400,1600,1556
Raisins 150g,dali&process,30,2.69,No,Mainland China,4.8,Yami,Dried Fruit,25,100,67.25
Spiced Fish Tofu Snack Spicy 440g,txfood,29,5.69,4 Options,Mainland China,4.7,Yami,Dried Fruit,400,1600,2276
XIANGE Spicy Gluten La Tiao Chicken 150g Famous Chinese Special Snack,txfood,43,1.69,No,Mainland China,3.6,Yami,Dried Fruit,400,1600,676
DAO HUA CUN Vegetarian Diet The Steak HOT 560g,daohuacun,48,5.89,2 Options,Mainland China,4.3,Yami,Dried Fruit,25,100,147.25
Bean Curd Spicy Flavor 90g,joytofu,33,1.49,3 Options,Mainland China,4.2,Yami,Dried Fruit,400,1600,596
Spicy Gluten Snack 69g,txfood,22,1.29,No,Mainland China,3.8,Yami,Dried Fruit,400,1600,516
TECHANG FOOD Tofu Cake Vegetarian Flavor 115g,te chang food,19,1.69,No,Taiwan,4.3,Yami,Dried Fruit,400,1600,676
Crystal Lemon Slice 65g,be & cheery,21,1.79,No,Mainland China,4.8,Yami,Dried Fruit,100,400,179
Vegetarian beef 160g,shiguangyouran,17,1.59,No,Mainland China,4.6,Yami,Dried Fruit,400,1600,636
Spicy Gluten Snack Beef Flavor 109g,txfood,29,2.39,No,Mainland China,4,Yami,Dried Fruit,400,1600,956
JINGDUIGU Soybean Strips (Hotpot Flavor) 168g,jinduigu food,23,3.29,No,Mainland China,4.7,Yami,Dried Fruit,400,1600,1316
Spiced Fish Tofu Snack 440g,txfood,27,5.69,4 Options,Mainland China,4.4,Yami,Dried Fruit,400,1600,2276
Hollow Hawthorn 110g,syz,6,2.99,No,Mainland China,5,Yami,Dried Fruit,400,1600,1196
HAO BA SHI Fish Tofu Spicy Flavor 160g,huijifood,8,3.99,2 Options,Mainland China,3.9,Yami,Dried Fruit,400,1600,1596
La Zhen Dou Garlic Flavor 65g,dongdong,43,1.49,2 Options,Mainland China,4.2,Yami,Dried Fruit,25,100,37.25
Spicy Dongpo Vegetarian Jerky 80g,sanyo foods,14,3.99,2 Options,Japan,4.6,Yami,Dried Fruit,400,1600,1596
Bean Curd Lamb Flavor 60g,joytofu,38,1.29,3 Options,Mainland China,4.1,Yami,Dried Fruit,400,1600,516
Spicy Tofu Roll 100g,weilong,5,1.99,No,Mainland China,5,Yami,Dried Fruit,400,1600,796
Gluten Rolls (Spicy Flavor)120g,dongdong,11,2.99,No,Mainland China,4.6,Yami,Dried Fruit,25,100,74.75
YI-MENG Commune Preserved Hawthom 100g,yi-meng red farm,10,3.29,No,Mainland China,4.8,Yami,Dried Fruit,400,1600,1316
Preserved Plum 300g,meiyuan,11,4.79,7 Options,Taiwan,4.6,Yami,Dried Fruit,400,1600,1916
Seed25 Chan Pui Mui 118g,yifen,25,9.39,No,Mainland China,4.5,Yami,Dried Fruit,400,1600,3756
SMXZ Roasted Noodle 100g,shimoxiaozhen,8,1.29,No,Mainland China,4.4,Yami,Dried Fruit,400,1600,516
Small Sweet Potato 100g,bestore,10,2.29,No,Mainland China,4.6,Yami,Dried Fruit,25,100,57.25
Mango Fruit Chips 50g,paradise green,12,2.89,No,Thailand,4.3,Yami,Dried Fruit,400,1600,1156
Preserved Olive 230g,ten wow,3,5.49,No,Mainland China,5,Yami,Dried Fruit,400,1600,2196
Mushroom Crisp Seaweed Flavor 40g,guziguzi,8,3.69,No,Mainland China,4.9,Yami,Dried Fruit,25,100,92.25
Changsha Stinky Tofu Garlic Flavor 120g,wulama,5,3.49,3 Options,Mainland China,3.4,Yami,Dried Fruit,400,1600,1396
Spicy Bean Curd Snacks 206g,joytofu,4,3.99,No,Mainland China,4.5,Yami,Dried Fruit,400,1600,1596
DACHIXIONG Stick Diyu Spicy Flavor 60g,liray,5,1.69,2 Options,Mainland China,4.8,Yami,Dried Fruit,400,1600,676
SOY SAUCE MEAT 108g,wuxianzhai,24,2.49,No,Mainland China,4.2,Yami,Dried Fruit,400,1600,996
Spicy Veggie Sausage 18g*20pcs,txfood,7,6.29,No,Mainland China,3.4,Yami,Dried Fruit,400,1600,2516
Bean Curd Lanhuagan Hot Spicy Flavor 85g,xiangxiangzui,2,1.29,3 Options,Mainland China,4,Yami,Dried Fruit,400,1600,516
Date Palm 128g,zhongjianghong,2,4.39,No,Mainland China,5,Yami,Dried Fruit,400,1600,1756
Skin of Tofu Spicy Flavor 100g,bomb head,7,2.29,2 Options,Mainland China,3.7,Yami,Dried Fruit,25,100,57.25
Genji Spicy Slice 200g,genji food,2,1.99,3 Options,Mainland China,5,Yami,Dried Fruit,25,100,49.75
GENJI  Spicy Beancurd Rib 28g,genji food,35,0.49,3 Options,Mainland China,4.3,Yami,Dried Fruit,25,100,12.25
Konjac Snack Spicy Flavor 150g,bestore,5,4.39,2 Options,Mainland China,4.8,Yami,Dried Fruit,200,800,878
Lemon Ginger 170g,tsh,4,4.89,No,United States,3.5,Yami,Dried Fruit,400,1600,1956
Fish Tofu Cake-Spicy 85g,yanting fisherman,30,2.29,No,Mainland China,4.5,Yami,Dried Fruit,400,1600,916
Skin of Tofu Garlic Flavor 100g,bomb head,8,2.29,2 Options,Mainland China,3.4,Yami,Dried Fruit,25,100,57.25
Spicy Gluten(Square Shape )149g,shudaoxiang,6,2.29,No,Mainland China,4.3,Yami,Dried Fruit,400,1600,916
Original Hawthorn 350g,yimu,10,5.59,No,Mainland China,4.8,Yami,Dried Fruit,400,1600,2236
Spicy Gluten Snack 120g,bestore,5,4.29,No,Mainland China,4.2,Yami,Dried Fruit,200,800,858
Seed25 Q Plum Original 40g,ume tonya,4,2.99,3 Options,Mainland China,3.5,Yami,Dried Fruit,400,1600,1196
Bried Beancurd Garlic Strip Black Pepper Flavor 120g,tzs,3,1.99,No,Taiwan,2.3,Yami,Dried Fruit,400,1600,796
Vegetarian Honey Sauce 200g,szg,27,4.99,2 Options,Taiwan,4.8,Yami,Dried Fruit,400,1600,1996
Salted Tofu 150g,fangjie,3,1.89,No,Mainland China,4.3,Yami,Dried Fruit,400,1600,756
Beancurd Original Flavor 20pcs,xiangxiangzui,4,6.29,No,Mainland China,4,Yami,Dried Fruit,400,1600,2516
Baked Gluten Spicy Flavor 200g,bestore,0,2.89,No,Mainland China,0,Yami,Dried Fruit,200,800,578
Hawthorn Bites 160g,osay,1,2.69,No,Mainland China,5,Yami,Dried Fruit,400,1600,1076
Fish Tofu-BBQ 170g,bestore,26,3.79,No,Mainland China,4.1,Yami,Dried Fruit,100,400,379
Vegetable Steak Hot&Spicy Flavor 440g,koushuiwa,24,7.49,3 Options,Mainland China,4.3,Yami,Dried Fruit,400,1600,2996
Long Tea Prune 200g,meiyuan,1,3.39,7 Options,Taiwan,4,Yami,Dried Fruit,400,1600,1356
Shredded Mushroom Hot Spicy Flavor 45g,senlinjia,1,1.09,No,Mainland China,4,Yami,Dried Fruit,400,1600,436
LYF FIve Colors Raisins 42g,yifen,22,1.99,No,Mainland China,4.3,Yami,Dried Fruit,400,1600,796
DACHIXIONG Slices Renjian Spicy Flavor 60g,liray,9,1.69,2 Options,Mainland China,4.4,Yami,Dried Fruit,400,1600,676
Beancurd BBQ Flavor 100g,xiangxiangzui,21,1.99,No,Unclear,4.5,Yami,Dried Fruit,400,1600,796
Fish Tofu Cake-Crab Flavor 85g,yanting fisherman,19,2.29,No,Mainland China,3.8,Yami,Dried Fruit,400,1600,916
SANYANG Dongpo Vegetarian Jerky 80g,sanyo foods,16,3.99,2 Options,Japan,4.4,Yami,Dried Fruit,400,1600,1596
Plum Milk Flavor 108g,yifen,4,3.49,No,Mainland China,5,Yami,Dried Fruit,400,1600,1396
Bean Curd (Five Spices) 100g,zuming,19,1.89,4 Options,Mainland China,4.1,Yami,Dried Fruit,400,1600,756
Candied Plum 120g,ume house,4,4.59,No,Mainland China,5,Yami,Dried Fruit,400,1600,1836
Enluen Cola Plum 100g,ease taste,15,1.59,No,Taiwan,4.5,Yami,Dried Fruit,25,100,39.75
Brown Sugar Tangerine Peel 80g,jigong,5,3.59,No,Mainland China,4.8,Yami,Dried Fruit,400,1600,1436
You Do Bean Curd String Spicy Hot Flavor 70g,kou show,14,1.89,3 Options,Mainland China,4.4,Yami,Dried Fruit,400,1600,756
DaXi Anka Flavor Bean Curd 150g,yuxiang,3,1.49,5 Options,Taiwan,3,Yami,Dried Fruit,400,1600,596
Changsha Stinky Tofu Cumin Flavor 5packs 120g,wulama,11,3.49,3 Options,Mainland China,4.4,Yami,Dried Fruit,400,1600,1396
Spiced Fish Tofu Snack BBQ 440g,txfood,16,5.69,4 Options,Mainland China,4.2,Yami,Dried Fruit,400,1600,2276
Fried Tofu Skin Garlic Flavor 80g,liao hsin lan,21,2.49,No,Taiwan,3.3,Yami,Dried Fruit,400,1600,996
SMXZ Roasted gluten spicy barbecue flavor 100g,shimoxiaozhen,8,1.29,No,Mainland China,4.8,Yami,Dried Fruit,400,1600,516
Vegetarian Meat Cumin Tripe Flavor 100g,wuxianzhai,12,2.39,No,Mainland China,4.4,Yami,Dried Fruit,400,1600,956
TAIWAN Arbutus With Sugar 110g,zhen wei de ji,16,2.69,No,Taiwan,3.9,Yami,Dried Fruit,400,1600,1076
100% Natural Jackfruit Chips 40g,greenday,10,2.49,No,Tailand,4.2,Yami,Dried Fruit,25,100,62.25
Heart Shaped Date 500g,lam sheng kee,10,4.99,No,Taiwan,3.6,Yami,Dried Fruit,400,1600,1996
Mei Huang 113g,farmer's grange,7,5.89,No,Mainland China,5,Yami,Dried Fruit,25,100,147.25
Mushroom Crisp Spicy 40g,guziguzi,13,3.69,No,Mainland China,4.5,Yami,Dried Fruit,25,100,92.25
Vegeterian Meat Snack Spicy Flavor,zhangqilong,4,5.99,No,Mainland China,4.8,Yami,Dried Fruit,400,1600,2396
Salted Dark Plum 160g,ten wow,1,4.39,No,Mainland China,5,Yami,Dried Fruit,400,1600,1756
Changsha Stinky Tofu Soy Sauce Flavor 120g,wulama,7,3.49,3 Options,Mainland China,4.4,Yami,Dried Fruit,400,1600,1396
Crispy Sweet Potato Cheese Flavor 300g,yimudiggua,7,4.29,No,Mainland China,5,Yami,Dried Fruit,400,1600,1716
Mushroom Crisp Original Flavor 40g,guziguzi,12,3.69,No,Mainland China,3.9,Yami,Dried Fruit,25,100,92.25
Spiced Traditional Tofu 130g,chuan ren xiao pin,11,2.29,No,Mainland China,4.4,Yami,Dried Fruit,400,1600,916
Spricy BeanCurd Strip Sweet Spicy Flavor 90g,shi guang you wei,6,4.39,No,Mainland China,4.5,Yami,Dried Fruit,400,1600,1756
Lotus Root with Bean Curd Spicy Flavor 150g,bestore,4,4.99,No,Mainland China,4.5,Yami,Dried Fruit,200,800,998
Stinky Tofu Spicy Flavor 108g,huogongdian,2,3.29,2 Options,Mainland China,4,Yami,Dried Fruit,400,1600,1316
Rock Candy Hawthorn 100g,bestore,1,2.29,No,Mainland China,5,Yami,Dried Fruit,200,800,458
TENGXIN Fish Toufu Halogen Flavor 440g,haixin,1,5.89,No,Mainland China,5,Yami,Dried Fruit,400,1600,2356
Bean Curd (Pork) 100g,zuming,10,1.89,4 Options,Mainland China,3.3,Yami,Dried Fruit,400,1600,756
Hawthorn Roll 228g,be & cheery,6,2.39,No,Mainland China,4.2,Yami,Dried Fruit,200,800,478
Brown Sugar Tangerine Peel 80g,jigong,5,3.59,No,Mainland China,4.8,Yami,Dried Fruit,400,1600,1436
Tofu Roll Spicy 100g,zuming,51,1.89,4 Options,Mainland China,4.3,Yami,Dried Fruit,400,1600,756
Beef Jerky BBQ Flavor 520g,txfood,37,5.89,2 Options,Mainland China,4.6,Yami,Dried Fruit,400,1600,2356
Beancurd BBQ Flavor 20pcs,xiangxiangzui,29,6.49,2 Options,Mainland China,4.3,Yami,Dried Fruit,400,1600,2596
Vegan Tripes Spicy Flavor 360g,moleduo,24,4.99,No,Mainland China,4.2,Yami,Dried Fruit,400,1600,1996
Tofu Roll Chicken 100g,zuming,32,1.89,4 Options,Mainland China,3.6,Yami,Dried Fruit,400,1600,756
XIANGE Spicy Gluten La Tiao Roast Goose 130g Famous Chinese Special Snack,txfood,32,1.69,No,Mainland China,3.4,Yami,Dried Fruit,400,1600,676
LIUM Preserved Plum 160g,liu liu orchard,30,3.29,4 Options,Mainland China,4.5,Yami,Dried Fruit,400,1600,1316
Bean Curd BBQ Flavor 90g,joytofu,39,1.49,3 Options,Mainland China,4.3,Yami,Dried Fruit,400,1600,596
GENJI Vegetarian Fish(Beancurd) Hot&Spicy Flavor 20g,genji food,24,0.49,2 Options,Mainland China,4.5,Yami,Dried Fruit,25,100,12.25
Fried Tofu Skin Spicy Sesame Oil Flavor 80g,liao hsin lan,27,2.49,No,Taiwan,3.7,Yami,Dried Fruit,400,1600,996
Bean Curd Artificial BBQ Flavor 440g,koushuiwa,44,6.89,2 Options,Mainland China,4.1,Yami,Dried Fruit,400,1600,2756
QQ Bean Curd Hot Spicy Flavor 25g*20pc,gagazui,52,5.89,3 Options,Mainland China,4.2,Yami,Dried Fruit,25,100,147.25
OYTOFU Assorted Flavored Bean Curd 168g,joytofu,41,3.29,No,Mainland China,4.4,Yami,Dried Fruit,400,1600,1316
NONG FU SHAN ZHUANG Preserved Milk Plum 102g,farmer's grange,16,2.49,No,Mainland China,4.4,Yami,Dried Fruit,25,100,62.25
LAMSHENGKEE Plum Queen 200g,lam sheng kee,24,4.89,No,Taiwan,4.2,Yami,Dried Fruit,400,1600,1956
Bean Product Hot flavor 75g,qinzong,28,1.49,No,Mainland China,3.4,Yami,Dried Fruit,400,1600,596
Hotstrip 78g,weilong,11,1.29,No,Mainland China,4.2,Yami,Dried Fruit,400,1600,516
Preserved Big Prunes 170g,tsh,18,5.69,No,United States,3.4,Yami,Dried Fruit,400,1600,2276
Vegan Tripes Five Spices Flavor 360g,moleduo,29,4.99,No,Mainland China,4.5,Yami,Dried Fruit,400,1600,1996
Chou Tofu 110g,hu xiang gong,24,2.89,No,Mainland China,3.1,Yami,Dried Fruit,400,1600,1156
Preserved Plum 150g,ten wow,10,4.59,No,Mainland China,4.7,Yami,Dried Fruit,400,1600,1836
Spiced Tofu Roll 100g,zuming,48,1.89,4 Options,Mainland China,4.1,Yami,Dried Fruit,400,1600,756
Mixed Fruit Chip 200g,fruit food,9,2.59,No,Vietnam,4.8,Yami,Dried Fruit,200,800,518
Hawthorn Roll 228g,be & cheery,6,2.39,No,Mainland China,4.2,Yami,Dried Fruit,200,800,478
Taiwan Crystal Sweet Potato 400g,zyf,6,4.69,No,Taiwan,4.2,Yami,Dried Fruit,400,1600,1876
Fish Tofu-Spicy 170g New and old packages are sent randomly,bestore,37,4.79,No,Mainland China,4.4,Yami,Dried Fruit,100,400,479
Vegetarian Steak BBQ Flavor 440g,koushuiwa,7,7.49,3 Options,Mainland China,5,Yami,Dried Fruit,400,1600,2996
Spicy Noodles 88g,shudaoxiang,5,1.69,No,Mainland China,4.6,Yami,Dried Fruit,400,1600,676
