Brand,Category,Option,Origin,Platform,Price,Product_Name,Rate,Reviews,Sold_Monthly,Sold_Weekly,Weekly_Revenue,Weekly_revenue,Sold_Weekly_Group,Price_Group
,Juice,No,Mainland China,Yami,1.39,Iced Green Tea 500ml,5.0,18,100,25,35.0,,Less than 50,Less than 2
,Juice,No,Korea,Yami,4.59,Honey Citron Tea 580g,4.9,7,400,100,459.0,,50+,4+
,Juice,5 Options,Japan,Yami,1.69,Ramune Super Blueberry Flavor 200ml,4.6,5,100,25,42.0,,Less than 50,Less than 2
,Juice,No,Mainland China,Yami,1.89,Eastern Leaves Black Tea 500ml,4.6,8,800,200,378.0,,100+,Less than 2
,Juice,No,Japan,Yami,1.99,Strawberry Milk 500ml,4.2,14,800,200,398.0,,100+,Less than 2
,Juice,4 Options,Mainland China,Yami,2.49,Hawthorn Berry Sparkling Drink 230ml,4.3,6,800,200,498.0,,100+,2+
,Juice,4 Options,Thailand,Yami,4.99,Bird's Nest Pandan Drink 180ml,4.8,13,400,100,499.0,,50+,4+
,Juice,No,Japan,Yami,1.89,Pepsi Refresh Shot 200ml,3.8,4,800,200,378.0,,100+,Less than 2
,Juice,9 Options,Japan,Yami,1.79,Ramune Soda Blueberry 200ml,4.8,9,800,200,358.0,,100+,Less than 2
,Juice,No,Japan,Yami,2.49,White Peach Yogurina Water 550ml,4.3,16,100,25,62.0,,Less than 50,2+
,Juice,No,Mainland China,Yami,2.99,Apricot Peel Tea Classic,4.7,12,800,200,598.0,,100+,2+
,Juice,No,Japan,Yami,2.69,Gogo No Kocha Lemon Tea 383g,5.0,2,800,200,538.0,,100+,2+
,Juice,No,Mainland China,Yami,2.99,Apricot Peel Tea Diet,5.0,4,800,200,598.0,,100+,2+
,Juice,No,Mainland China,Yami,3.99,Pineapple Soda 275ml,5.0,5,800,200,798.0,,100+,2+
,Juice,3 Options,Japan,Yami,1.19,Apple Flavor Soft Drink 185g,4.0,4,800,200,238.0,,100+,Less than 2
,Juice,No,Japan,Yami,2.49,BIZ TIME Black Coffee Drink No Sugar 400ml,4.0,3,800,200,498.0,,100+,2+
,Juice,No,Japan,Yami,2.79,Apple Juicy,4.7,7,800,200,558.0,,100+,2+
,Juice,No,Japan,Yami,2.39,Kenko Mineral Mugicha Iimugi Blend 650ml,5.0,3,800,200,478.0,,100+,2+
,Juice,No,Japan,Yami,2.29,Melon Ramu Bottle 16.2oz,0.0,0,800,200,458.0,,100+,2+
,Juice,3 Options,Japan,Yami,2.29,Yellow beverage smoothie 250ml,4.0,1,800,200,458.0,,100+,2+
,Juice,No,Japan,Yami,2.59,"Fruit Soda Grape Flavor, 431g",5.0,5,100,25,65.0,,Less than 50,2+
,Juice,No,Japan,Yami,2.19,Japanese Green Tea Oi Ocha 525ml,5.0,4,800,200,438.0,,100+,2+
,Juice,4 Options,Mainland China,Yami,2.49,Lychee Collagen Drink 300ml,5.0,2,800,200,498.0,,100+,2+
,Juice,No,Japan,Yami,2.29,ITOEN Shio Lemon Squash,4.7,6,100,25,57.0,,Less than 50,2+
,Juice,No,Mainland China,Yami,1.59,Soda Mix Fruits Flavor 259ml,4.4,5,800,200,318.0,,100+,Less than 2
,Juice,No,Taiwan,Yami,1.79,Agar Grass Jelly Drink 410g,0.0,0,800,200,358.0,,100+,Less than 2
,Juice,6 Options,Taiwan,Yami,1.99,Grape Peach Sparkling water 500ml,4.7,3,800,200,398.0,,100+,Less than 2
,Juice,7 Options,Japan,Yami,1.69,Ramune Soda Melon 200ml,5.0,1,800,200,338.0,,100+,Less than 2
,Juice,No,Japan,Yami,2.99,100% USDA Nature Jasmine Tea 500ml,5.0,4,800,200,598.0,,100+,2+
,Juice,2 Options,Mainland China,Yami,2.49,High Dietary Fiber Sparkling Tea Watermelon Jasmine Tea Flavor 550ml,4.0,2,800,200,498.0,,100+,2+
,Juice,No,Thailand,Yami,2.99,Thai Tea 700ml,5.0,1,4000,1000,2990.0,,500+,2+
,Juice,No,Japan,Yami,2.29,Calpis Light Blue 500ml,5.0,2,800,200,458.0,,100+,2+
,Juice,No,Japan,Yami,1.69,Aloe Vera Drink 500ml,0.0,0,800,200,338.0,,100+,Less than 2
,Juice,No,Japan,Yami,2.39,Calpis Soda Shifuku No Jikan Aoringo 500ml,3.7,3,800,200,478.0,,100+,2+
,Juice,No,Japan,Yami,2.29,Wilkinson Tansan Peach Soda Drink 470ml,3.5,4,800,200,458.0,,100+,2+
,Juice,No,Japan,Yami,2.59,Mets Plus Lemon Squash 480ml,0.0,0,800,200,518.0,,100+,2+
,Juice,No,Mainland China,Yami,1.49,Sea Crystal Lemon Drink 500ml,4.0,5,800,200,298.0,,100+,Less than 2
,Juice,No,Japan,Yami,2.09,Original Ramu Bottle 16.2oz,0.0,0,800,200,418.0,,100+,2+
,Juice,No,Japan,Yami,3.89,Zone Mad Hacker Sports Drink 500ml,5.0,1,800,200,778.0,,100+,2+
,Juice,No,Thailand,Yami,1.09,Soda Water 325ml,0.0,0,4000,1000,1090.0,,500+,Less than 2
,Juice,No,Taiwan,Yami,2.29,TEA TIME Darjeeling Milk Tea 500ml,3.7,3,800,200,458.0,,100+,2+
,Juice,5 Options,Taiwan,Yami,0.99,Grass Jelly Drink Pandan Leaf Flavor 320g,3.0,2,800,200,198.0,,100+,Less than 2
,Juice,No,Japan,Yami,2.89,"MATCHA LOVE Energy Focus Green Tea Blend with Real Matcha, 8.28oz",4.7,3,800,200,578.0,,100+,2+
,Juice,No,Japan,Yami,2.69,Gogo No Kocha Straight Tea 383g,5.0,2,800,200,538.0,,100+,2+
,Juice,No,United States,Yami,2.49,Irohasu Ohgon Pineapple Drink 555ml,3.0,2,1200,300,747.0,,200+,2+
,Juice,No,Thailand,Yami,2.49,Life+ Grilled Coconut Water 350ml,4.3,3,800,200,498.0,,100+,2+
,Juice,No,Japan,Yami,2.49,Shio Lemon Squash Drink 500ml,4.0,1,800,200,498.0,,100+,2+
,Juice,3 Options,Japan,Yami,1.19,Orange Flavor Soft Drink 185g,0.0,0,800,200,238.0,,100+,Less than 2
,Juice,No,Mainland China,Yami,1.59,Soda Orange Flavor 259ml,4.7,3,800,200,318.0,,100+,Less than 2
,Juice,No,Mainland China,Yami,1.99,Green Plum Flavor Soda 335ml,4.8,29,100,25,50.0,,Less than 50,Less than 2
,Juice,No,Japan,Yami,2.09,CALPIS Drink 300g,0.0,0,800,200,418.0,,100+,2+
,Juice,No,Korea,Yami,1.09,Aloe Vera Drink Original 500ml,5.0,2,800,200,218.0,,100+,Less than 2
,Juice,No,Taiwan,Yami,0.99,ICE BREWED GREEN TEA 340ml,5.0,3,800,200,198.0,,100+,Less than 2
,Juice,No,Japan,Yami,2.39,Oolong Cha 600ml,3.5,2,800,200,478.0,,100+,2+
,Juice,No,Japan,Yami,5.99,Calpis Kanjyuku Pine 470ml,0.0,0,2000,500,2995.0,,400+,4+
,Juice,7 Options,Japan,Yami,1.69,Ramune Soda Original Flavor 200ml,0.0,0,800,200,338.0,,100+,Less than 2
,Juice,No,Japan,Yami,2.19,Wilkinson Tansan Lemon 500ml,5.0,2,800,200,438.0,,100+,2+
,Juice,7 Options,Japan,Yami,1.69,Ramune Soda Blue Hawaii Flavor 200ml,4.6,7,100,25,42.0,,Less than 50,Less than 2
,Juice,5 Options,Korea,Yami,7.99,Honey Quince Tea 770g,3.4,5,100,25,200.0,,Less than 50,6+
,Juice,5 Options,Korea,Yami,7.99,Honey Ginger Tea 770g,4.8,12,800,200,1598.0,,100+,6+
,Juice,No,United States,Yami,1.69,WEI CHUAN Kiwifruit Drink With Pulp 500ml,4.3,3,800,200,338.0,,100+,Less than 2
,Juice,No,Japan,Yami,2.49,Mitsuya Crystal C 500ml,0.0,0,800,200,498.0,,100+,2+
,Juice,No,Japan,Yami,1.39,Gran Tea Lemon Tea 185g,5.0,2,800,200,278.0,,100+,Less than 2
,Juice,7 Options,Japan,Yami,1.69,Ramune Soda Peach Flavor 200ml,4.3,3,800,200,338.0,,100+,Less than 2
,Juice,3 Options,Japan,Yami,25.99,??Value Set??Yowanai Soda Ume Flavor 350ml * 12 Pack of 12,5.0,4,100,25,650.0,,Less than 50,16+
,Juice,No,Unclear,Yami,1.39,Aloe Vera King Natural Orange Taste Aloe Drink 500ml World Sales NO.1 Brand,0.0,2,800,200,278.0,,100+,Less than 2
,Juice,No,Mainland China,Yami,1.29,Coconut Water 490ml,4.7,3,800,200,258.0,,100+,Less than 2
,Juice,6 Options,Mainland China,Yami,1.99,Soda Tangerine Flavor 280ml,5.0,1,800,200,398.0,,100+,Less than 2
,Juice,No,Japan,Yami,2.49,Sparkling WaterOriginal Flavor 500g,0.0,0,800,200,498.0,,100+,2+
,Juice,4 Options,United States,Yami,1.69,SOPHORA JAPONICA FLAVOR GRAPE DRINK,5.0,2,1200,300,507.0,,200+,Less than 2
,Juice,15 Options,Singapore,Yami,1.0,Sugar  Cane Drink 300ml,4.3,6,800,200,200.0,,100+,Less than 2
,Juice,No,Japan,Yami,1.99,Calpis Drink 350ml,0.0,0,800,200,398.0,,100+,Less than 2
,Juice,No,Mainland China,Yami,1.49,Grapefruit Green Tea 500ml,4.5,14,800,200,298.0,,100+,Less than 2
,Juice,5 Options,Japan,Yami,2.49,GoGo No Koucha Oishii Mutou 500ml,4.7,3,800,200,498.0,,100+,2+
,Juice,No,Japan,Yami,2.49,Sparkling Shibori Grapefruit Sparkling Water 500ml,4.5,2,800,200,498.0,,100+,2+
,Juice,No,Japan,Yami,3.29,Jurokucha Tea 630ml,5.0,1,800,200,658.0,,100+,2+
,Juice,6 Options,Taiwan,Yami,1.99,Honey Lemon Ginger Sparkling Water 500ml,0.0,0,800,200,398.0,,100+,Less than 2
,Juice,6 Options,Korea,Yami,1.79,Korean Raisin Hovenia Tea Drink 500ml,5.0,10,800,200,358.0,,100+,Less than 2
,Juice,No,Mainland China,Yami,1.09,Pear Drink 310ml,4.3,11,800,200,218.0,,100+,Less than 2
,Juice,No,United States,Yami,2.09,Black Tea Flower Craft(Orange tea)  410ml,4.9,10,800,200,418.0,,100+,2+
,Juice,6 Options,Mainland China,Yami,1.29,Soda Lemon Soda Flavor 280ml,4.0,1,800,200,258.0,,100+,Less than 2
,Juice,No,Japan,Yami,2.69,Black Tea Non-sugar 450ml,5.0,1,800,200,538.0,,100+,2+
,Juice,No,Japan,Yami,2.59,Soft Drink Salty Honey Lemon 490ml,3.0,1,800,200,518.0,,100+,2+
,Juice,2 Options,Taiwan,Yami,1.79,C&C Yogurt Flavored (Sparkling Drink)  500ml,4.4,10,800,200,358.0,,100+,Less than 2
,Juice,No,United States,Yami,2.89,Coca-Cola Energy Tea 350ml,0.0,0,800,200,578.0,,100+,2+
,Juice,No,Japan,Yami,1.99,Mitsuya Cider Classic Carbonated Drink,4.6,5,100,25,50.0,,Less than 50,Less than 2
,Juice,2 Options,Japan,Yami,2.69,Hyosho Postonic Amino 500g,5.0,1,800,200,538.0,,100+,2+
,Juice,No,Japan,Yami,2.19,Lemon Drink 280ml,0.0,0,800,200,438.0,,100+,2+
,Juice,No,Mainland China,Yami,1.99,Lemon Honey Sports Drink 560ml,4.6,7,400,100,199.0,,50+,Less than 2
,Juice,No,Japan,Yami,2.19,Natchan Strawberry Papper Pack 250g,0.0,0,800,200,438.0,,100+,2+
,Juice,No,Mainland China,Yami,1.99,Sports Drink Honey Orange Flavor 560ml,4.5,6,800,200,398.0,,100+,Less than 2
,Juice,No,Japan,Yami,2.29,Oi Ocha Shincha 525ml,0.0,0,800,200,458.0,,100+,2+
,Juice,No,United States,Yami,1.49,Guava Nectar 250ml,0.0,0,1200,300,447.0,,200+,Less than 2
,Juice,No,Japan,Yami,2.29,LemonJuice 500ml,0.0,0,800,200,458.0,,100+,2+
,Juice,2 Options,Taiwan,Yami,1.09,Surpreme Meta Tea No Sugar 310ml,4.8,9,400,100,109.0,,50+,Less than 2
,Juice,No,Korea,Yami,1.79,Rice Milk Drink No Sugar Added 500ml,5.0,2,800,200,358.0,,100+,Less than 2
,Juice,No,Korea,Yami,1.39,DONG SUH Barley Tea 500ml,4.8,10,800,200,278.0,,100+,Less than 2
,Juice,No,Mainland China,Yami,1.39,Green Plum Green Tea 500ml,5.0,6,800,200,278.0,,100+,Less than 2
,Juice,No,Japan,Yami,1.99,Nectar Mix Fruit Drink 195ml,4.8,8,800,200,398.0,,100+,Less than 2
,Juice,No,Japan,Yami,2.59,Marushibori CC Salty Lemon Drink,4.5,6,800,200,518.0,,100+,2+
,Juice,14 Options,Thailand,Yami,1.19,Blackcurrant Flavored Drink With Nata De COCO 320ml,0.0,0,4000,1000,1190.0,,500+,Less than 2
,Juice,No,Mainland China,Yami,1.59,Soda Grape Flavor 259ml,4.7,7,800,200,318.0,,100+,Less than 2
,Juice,6 Options,Korea,Yami,1.69,Aloe- Peach Soft Drink 500ml,4.0,4,800,200,338.0,,100+,Less than 2
,Juice,No,Japan,Yami,5.99,Calpis Kanjyuku Mango 470ml,5.0,4,800,200,1198.0,,100+,4+
,Juice,No,Japan,Yami,2.69,Lemon Green Tea 600ml,5.0,5,100,25,67.0,,Less than 50,2+
,Juice,No,Japan,Yami,1.99,Melon Milk Drink 190g,4.2,4,800,200,398.0,,100+,Less than 2
,Juice,No,Japan,Yami,2.99,100% USDA Nature Jasmine Tea 500ml,5.0,4,800,200,598.0,,100+,2+
,Juice,No,Japan,Yami,2.39,Oolong Cha 600ml,3.5,2,800,200,478.0,,100+,2+
,Juice,No,Japan,Yami,2.29,Oi Ocha Ryokucha 280ml,5.0,1,800,200,458.0,,100+,2+
,Juice,3 Options,Japan,Yami,1.19,Lemon Flavor Soft Drink 185ml,4.0,1,800,200,238.0,,100+,Less than 2
,Juice,No,Mainland China,Yami,1.59,Soda Pineapple Flavor 259ml,4.2,5,800,200,318.0,,100+,Less than 2
,Juice,2 Options,Japan,Yami,2.69,Pepsi Japan Cola 600ml,0.0,0,800,200,538.0,,100+,2+
,Juice,No,Japan,Yami,2.29,Hokkaido Corn Tea 525ml,5.0,4,800,200,458.0,,100+,2+
,Juice,No,Japan,Yami,3.29,Craft Boss Coffee Specialty Season Blend 479g,4.5,6,800,200,658.0,,100+,2+
,Juice,2 Options,Taiwan,Yami,1.79,C&C Sparkling Drink Ourin Apple 500ml,4.0,3,800,200,358.0,,100+,Less than 2
,Juice,No,Japan,Yami,2.49,White & Yellow Peach Drink With Nata De Coco 500ml,3.7,10,800,200,498.0,,100+,2+
,Juice,No,Taiwan,Yami,6.49,White Mushroom Drink with Added Hyaluronic Acid,3.0,1,4000,1000,6490.0,,500+,6+
,Juice,No,United States,Yami,2.99,Costa Black 270ml,5.0,2,800,200,598.0,,100+,2+
,Juice,No,Korea,Yami,6.99,WANG Schisandra Five-Flavor Berry Sparkling Water 350ml*6,5.0,3,800,200,1398.0,,100+,6+
,Juice,No,Japan,Yami,2.29,Tennensui Sparkling Lemon,3.9,8,800,200,458.0,,100+,2+
,Juice,2 Options,Japan,Yami,2.79,COLD BREW lemon Tea 470ml,4.2,6,800,200,558.0,,100+,2+
,Juice,No,Taiwan,Yami,1.69,AIKEN Hatomugi Essense Water 530ml,4.0,5,800,200,338.0,,100+,Less than 2
,Juice,No,Japan,Yami,2.89,Jyurokujo Mugicha 660ml,4.5,4,800,200,578.0,,100+,2+
,Juice,No,Japan,Yami,2.69,Craft Boss Fruits Tea 450ml,4.3,3,800,200,538.0,,100+,2+
,Juice,No,Japan,Yami,1.99,Orange Juicy 280ml,5.0,2,800,200,398.0,,100+,Less than 2
,Juice,No,Japan,Yami,3.69,Fujisan Yuzu Cider 240ml,5.0,1,800,200,738.0,,100+,2+
,Juice,6 Options,Taiwan,Yami,1.99,Sparkling Lychee Black Tea 500ml,4.2,6,800,200,398.0,,100+,Less than 2
,Juice,No,Thailand,Yami,1.19,Tamarindo Flavored Drink With Nata De CoCo 320ml,5.0,3,800,200,238.0,,100+,Less than 2
,Juice,No,Japan,Yami,2.69,Otona No Calolomit Muto Kocha 500ml,5.0,6,800,200,538.0,,100+,2+
,Juice,15 Options,Singapore,Yami,0.89,Iced Lemon Tea Drink 250ml,4.5,26,100,25,22.0,,Less than 50,Less than 2
,Juice,No,Japan,Yami,2.89,Mitsuya Nihon Kudamono Kyoho 450ml,5.0,1,800,200,578.0,,100+,2+
,Juice,No,Japan,Yami,1.99,Ramune Carbonated soft drink Original Flavor 200ml,5.0,1,800,200,398.0,,100+,Less than 2
,Juice,No,Japan,Yami,2.49,Tea With Orange Teito 930ml,5.0,2,800,200,498.0,,100+,2+
,Juice,6 Options,Mainland China,Yami,2.69,Lychee Soda 275ml,4.8,25,100,25,67.0,,Less than 50,2+
,Juice,No,United States,Yami,2.19,Premium Alkaline Water 500ml,4.6,28,100,25,55.0,,Less than 50,2+
,Juice,No,Japan,Yami,2.69,Iemon Zeitaku Shikomi 525ml,5.0,4,800,200,538.0,,100+,2+
,Juice,No,Japan,Yami,1.29,Miracle Body V 190ml,5.0,2,800,200,258.0,,100+,Less than 2
,Juice,No,Japan,Yami,2.49,Sparkling Water Sugar Free 500ml,5.0,1,800,200,498.0,,100+,2+
,Juice,No,Japan,Yami,2.29,White Peach Drink 500ml,5.0,2,800,200,458.0,,100+,2+
,Juice,No,Japan,Yami,3.79,Monster Ultra Paradise Energy Drink 355ml,5.0,1,800,200,758.0,,100+,2+
,Juice,No,Taiwan,Yami,1.09,Surpreme Oolong Tea Sugar Free 310ml,3.2,4,800,200,218.0,,100+,Less than 2
,Juice,No,Mainland China,Yami,4.49,Wild Blueberry Puree Beverage 300ml,4.7,3,800,200,898.0,,100+,4+
,Juice,No,Japan,Yami,2.29,Jyurokucha 275ml,5.0,3,800,200,458.0,,100+,2+
,Juice,No,Mainland China,Yami,1.49,Mint Green Tea Drink 550ml,5.0,1,800,200,298.0,,100+,Less than 2
,Juice,No,Japan,Yami,2.69,Plum Soda 500ml,3.0,1,800,200,538.0,,100+,2+
,Juice,2 Options,United States,Yami,1.49,Is Better BPA Free 250ml,5.0,2,1200,300,447.0,,200+,Less than 2
,Juice,No,Japan,Yami,2.39,Jyurokucha Shun Sozai Blend 630ml,4.5,2,800,200,478.0,,100+,2+
,Juice,2 Options,Mainland China,Yami,1.49,Coconut Water 490ml,5.0,2,800,200,298.0,,100+,Less than 2
,Juice,15 Options,Singapore,Yami,0.99,YEO??S Grass Jelly Drink 300ml,4.0,21,100,25,25.0,,Less than 50,Less than 2
,Juice,No,Japan,Yami,2.09,Soda Drink Original Flavor,5.0,2,800,200,418.0,,100+,2+
,Juice,No,Japan,Yami,2.59,COLD BREW Unsweetened Tea 470ml USDA Organic,4.7,3,800,200,518.0,,100+,2+
,Juice,No,Japan,Yami,2.79,Mitsuya 100% Orange Mix Soda 500ml,5.0,1,800,200,558.0,,100+,2+
,Juice,No,Mainland China,Yami,1.09,Peach Drink 310ml,4.8,19,100,25,27.0,,Less than 50,Less than 2
,Juice,No,Japan,Yami,2.89,Lime Yogurt 310ml,0.0,0,800,200,578.0,,100+,2+
,Juice,No,Japan,Yami,2.19,OTSUKA Pharmaceutical Oronamin C Drink 120ml,4.8,18,100,25,55.0,,Less than 50,2+
,Juice,No,Japan,Yami,2.19,Craft Orange Tea 280ml,3.0,1,800,200,438.0,,100+,2+
,Juice,No,Japan,Yami,2.09,Carbonated Lemon Drink 500ml,5.0,1,800,200,418.0,,100+,2+
,Juice,4 Options,Japan,Yami,2.99,MATCHA LOVE Drink Sweetened 190ml,0.0,0,800,200,598.0,,100+,2+
,Juice,No,Taiwan,Yami,1.69,Assam Cheese Milk Tea 450ml,4.2,16,100,25,42.0,,Less than 50,Less than 2
,Juice,No,Japan,Yami,1.99,Igano Tennensui Hakuto Peach Sparkling Water 500ml,0.0,0,800,200,398.0,,100+,Less than 2
,Juice,No,Japan,Yami,1.49,KIMURA Ramune Soda Strawberry Flavor 200ml,3.8,5,100,25,37.0,,Less than 50,Less than 2
,Juice,No,Mainland China,Yami,1.49,Sparkling Water Passion Fruit Flavor 330ml,4.9,7,800,200,298.0,,100+,Less than 2
,Juice,No,Japan,Yami,2.29,Lemon Soda 450ml,4.8,16,100,25,57.0,,Less than 50,2+
,Juice,3 Options,Mainland China,Yami,1.89,White Grape Flavor Soda 330ml,4.7,11,800,200,378.0,,100+,Less than 2
,Juice,3 Options,Mainland China,Yami,1.89,Orange Flavor Soda 330ml,4.9,11,800,200,378.0,,100+,Less than 2
,Juice,No,Taiwan,Yami,0.99,Lemon Black Tea 340ml,4.5,25,100,25,25.0,,Less than 50,Less than 2
,Juice,3 Options,Mainland China,Yami,1.89,Cider Flavor Soda 330ml,4.7,7,400,100,189.0,,50+,Less than 2
,Juice,No,Mainland China,Yami,1.59,MEIGONGZI Sour Plum Soup 310ml,4.5,20,100,25,40.0,,Less than 50,Less than 2
,Juice,No,Japan,Yami,2.29,Calpis Strawberry Flavor 500ml,4.0,2,800,200,458.0,,100+,2+
,Juice,2 Options,Japan,Yami,2.69,Instant Coffee Latte Flavor 268ml,4.4,9,800,200,538.0,,100+,2+
,Juice,6 Options,Mainland China,Yami,2.69,Orange Soda 275ml,4.7,9,800,200,538.0,,100+,2+
,Juice,No,Japan,Yami,1.49,Fun Marble Drink Ramune Soft Carbonated Drink Orange Flavor 200ml,5.0,5,100,25,37.0,,Less than 50,Less than 2
,Juice,No,Japan,Yami,4.29,Kenko Mineral Mugicha Slim 1L,5.0,2,800,200,858.0,,100+,4+
,Juice,No,Japan,Yami,5.99,Calpis Calorie 60% Off Concentrate 470ml,0.0,0,2000,500,2995.0,,400+,4+
,Juice,No,Korea,Yami,1.99,Watermelon with Aloe 500ml,4.4,12,800,200,398.0,,100+,Less than 2
,Juice,No,Japan,Yami,2.29,Calpis with Milk and Snow Salt Added 280ml,4.6,5,800,200,458.0,,100+,2+
,Juice,No,Korea,Yami,1.59,Watermelon Soda  335ml,4.7,3,800,200,318.0,,100+,Less than 2
,Juice,5 Options,Brazil,Yami,1.99,Basil Seed Fruit Drinks Mangosteen 280ml Superfood for Healthy Cholesterol and Blood Sugar,3.6,10,100,25,50.0,,Less than 50,Less than 2
,Juice,7 Options,Japan,Yami,1.69,Ramune Soda Orange Flavor 200ml,5.0,2,800,200,338.0,,100+,Less than 2
,Juice,No,Taiwan,Yami,1.99,TAOTI Meta Green Tea Sugar Free 500ml,4.4,9,800,200,398.0,,100+,Less than 2
,Juice,No,Korea,Yami,0.99,Dong-A Energy Drink Bacchus-x Plus Ginseng 3.3 Fl Oz,4.9,7,100,25,25.0,,Less than 50,Less than 2
,Juice,No,Japan,Yami,2.59,Green Dakara Yasashi Mugicha 180g,4.8,4,800,200,518.0,,100+,2+
,Juice,No,Japan,Yami,2.19,Grilled Corn Tea 525ml,4.7,6,100,25,55.0,,Less than 50,2+
,Juice,2 Options,Mainland China,Yami,2.49,High Dietary Fiber Sparkling Tea Grapefruit Four Season Tea Flavor 550ml,4.6,5,800,200,498.0,,100+,2+
,Juice,No,Japan,Yami,2.49,Miyatsu Peach 500ml,4.3,9,800,200,498.0,,100+,2+
,Juice,4 Options,Mainland China,Yami,2.49,Rose Collagen Drink 300ml,4.7,3,800,200,498.0,,100+,2+
,Juice,No,Taiwan,Yami,1.69,Xiao Ming Barley Black Tea 480ml,5.0,7,800,200,338.0,,100+,Less than 2
,Juice,No,Japan,Yami,2.29,Strawberry Ramu Bottle 16.2oz,0.0,0,800,200,458.0,,100+,2+
,Juice,No,Japan,Yami,2.49,NECTAR Mix Drink 340ml,4.7,7,100,25,62.0,,Less than 50,2+
,Juice,7 Options,Japan,Yami,1.69,Ramune Soda Strawberry Flavor 200ml,4.3,3,800,200,338.0,,100+,Less than 2
,Juice,No,Japan,Yami,2.79,Karada Calpis 0 Calorie 430ml,4.0,1,800,200,558.0,,100+,2+
,Juice,No,Japan,Yami,1.79,FUJI SODA Mango & Pineapple (Ramune)  200ml,5.0,2,800,200,358.0,,100+,Less than 2
,Juice,5 Options,Korea,Yami,7.99,Honey Jujube Tea 770g,4.5,6,100,25,200.0,,Less than 50,6+
,Juice,No,Japan,Yami,1.99,Oolong Cha 190g,4.8,5,100,25,50.0,,Less than 50,Less than 2
,Juice,No,Japan,Yami,5.49,Boss Tea Base Muto Kocha 340ml,5.0,4,800,200,1098.0,,100+,4+
,Juice,No,Japan,Yami,2.29,Kagabo Hojicha,4.8,6,100,25,57.0,,Less than 50,2+
,Juice,No,Mainland China,Yami,1.39,HUNGFOOKTONG Red Bean & Job??s Tear Seed Drink 400ml,4.5,2,800,200,278.0,,100+,Less than 2
,Juice,No,Mainland China,Yami,3.99,Hong Kong Style Dessert Poplar Nectar White Peach Flavour 330ml,4.0,2,800,200,798.0,,100+,2+
,Juice,No,Japan,Yami,1.99,Original Lemonade 500ml,4.3,3,800,200,398.0,,100+,Less than 2
,Juice,No,Japan,Yami,2.69,Gogo Black Tea No Sugar 383g,5.0,5,100,25,67.0,,Less than 50,2+
,Juice,15 Options,Singapore,Yami,0.99,Iced Lemon Tea Drink 300ml,4.0,3,800,200,198.0,,100+,Less than 2
,Juice,No,Japan,Yami,1.29,Kaori Sawayaka Ume Soda 190ml,4.3,3,800,200,258.0,,100+,Less than 2
,Juice,No,Japan,Yami,2.49,Koiwai Jyunsui Tohoku MixI 430ml,5.0,2,800,200,498.0,,100+,2+
,Juice,No,Singapore,Yami,2.29,Oceanic Pineapple Drink w/ Sea Salt 500ml,4.3,6,800,200,458.0,,100+,2+
,Juice,No,Taiwan,Yami,1.99,TEA TIME Le Miel Premium Honey Green Tea 500ml,4.8,5,800,200,398.0,,100+,Less than 2
,Juice,No,Taiwan,Yami,2.29,TEA TIME Earl Grey Milk Tea 500ml,4.0,3,800,200,458.0,,100+,2+
,Juice,2 Options,Taiwan,Yami,2.99,Yogurt Drink Peach Flavor 4 Packs 125ml*4,3.5,2,800,200,598.0,,100+,2+
,Juice,No,Japan,Yami,2.39,Kanjyuku Pine & Tennensui 540ml,4.7,3,800,200,478.0,,100+,2+
,Juice,No,Japan,Yami,2.99,"Matcha Love Energy Immunity Green Tea Blend with Real Matcha, 8.28oz",4.7,3,800,200,598.0,,100+,2+
,Juice,2 Options,Japan,Yami,2.69,Instant Coffee Mocha Flavor 268ml,3.7,3,800,200,538.0,,100+,2+
,Juice,No,Japan,Yami,2.29,Green Tea No Sugar 525ml,5.0,2,800,200,458.0,,100+,2+
,Juice,No,Japan,Yami,2.49,Tennensui Sparkling Drink Orange 500ml,3.5,4,800,200,498.0,,100+,2+
,Juice,No,Japan,Yami,2.69,Otona No Calolimit Ryokucha Plus 500ml,5.0,3,800,200,538.0,,100+,2+
,Juice,No,Taiwan,Yami,5.99,Assam Coffee Milk Tea 350ml*6,3.0,1,4000,1000,5990.0,,500+,4+
,Juice,No,Taiwan,Yami,5.99,Assam Cookies & Cream Milk Tea 300ml*6,2.0,1,4000,1000,5990.0,,500+,4+
,Juice,No,Japan,Yami,2.49,Mitsuya Tokuno Orange Squash Soda 500ml,5.0,1,800,200,498.0,,100+,2+
,Juice,4 Options,Korea,Yami,1.69,DONG SUH FOODS Rooibos Tea 500ml,4.0,4,800,200,338.0,,100+,Less than 2
,Juice,No,Japan,Yami,3.49,Ginger and Herbal Barley Tea Summer Edition 375g,4.0,2,800,200,698.0,,100+,2+
,Juice,No,Japan,Yami,1.99,Jyujitsu Yasai Nyusankin Mix 200ml,5.0,1,800,200,398.0,,100+,Less than 2
,Juice,No,Japan,Yami,3.69,Iemon Plus Cholesterol Taisaku 500ml,5.0,2,800,200,738.0,,100+,2+
,Juice,2 Options,Mainland China,Yami,1.99,Hawthorn Apple Drink 260ml,0.0,0,800,200,398.0,,100+,Less than 2
,Juice,No,Japan,Yami,2.49,Sparkling Water Strawberry Flavor 500g,4.5,2,800,200,498.0,,100+,2+
